id,ПП/ДБ/СС,ГЕРБ-СДС,БСП/АТАКА/други,ВЪЗР,не подкрепям никого,"КОД (ДДД-ДЗ, БДФ)",ИТН,ВМРО-БНД,БВ,БСДП,Петър Славов,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ОБЕДИНЕНИ ЗЕМЕДЕЛЦИ,СБОР,Граждани за Общината,Веселин Кръстев,ДПС,БЪЛГАРСКИ ГЛАСЪ,МИР,БСД - ЕВРОЛЕВИЦА,БСД,ЗАЕДНО ЗА СИЛНА ОБЩИНА,ОБЩЕСТВО ЗА НОВА БЪЛГАРИЯ,ПРАВОТО,ЗС Ал. Стамболийски,БСДД,НАЦИОНАЛНО ДВИЖЕНИЕ ЕДИНСТВО,Соц. пар. „Български път“,total,eligible_voters,активност,невалидни
224603048,0.37677053824362605,0.20113314447592068,0.0906515580736544,0.08781869688385269,0.019830028328611898,0.059490084985835696,0.0453257790368272,0.0339943342776204,0.0084985835694051,0.0,0.0,0.0,0.0084985835694051,0.0056657223796034,0.019830028328611898,0.0028328611898017,0.0113314447592068,0.0,0.0028328611898017,0.0113314447592068,0.0,0.0028328611898017,0.0056657223796034,0.0,0.0028328611898017,0.0028328611898017,0.0,0.0,0.0,0.0,353.0,897.0,0.3935340022296544,0.0
224603050,0.3767605633802817,0.13732394366197184,0.1267605633802817,0.0880281690140845,0.05985915492957746,0.028169014084507043,0.03873239436619718,0.007042253521126761,0.02112676056338028,0.007042253521126761,0.0035211267605633804,0.007042253521126761,0.007042253521126761,0.0,0.0,0.02112676056338028,0.007042253521126761,0.0035211267605633804,0.02464788732394366,0.007042253521126761,0.0,0.02464788732394366,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,827.0,0.343409915356711,0.017605633802816902
224603052,0.27898550724637683,0.19202898550724637,0.11956521739130435,0.10144927536231885,0.06884057971014493,0.12318840579710146,0.036231884057971016,0.010869565217391304,0.0,0.010869565217391304,0.0036231884057971015,0.007246376811594203,0.0036231884057971015,0.007246376811594203,0.007246376811594203,0.010869565217391304,0.007246376811594203,0.0,0.0,0.0,0.0036231884057971015,0.0036231884057971015,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,276.0,683.0,0.404099560761347,0.08333333333333333
224603053,0.35,0.20666666666666667,0.15333333333333332,0.09666666666666666,0.043333333333333335,0.043333333333333335,0.03,0.0033333333333333335,0.01,0.0,0.0,0.013333333333333334,0.0,0.01,0.01,0.006666666666666667,0.01,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,300.0,769.0,0.39011703511053314,0.04
224603054,0.42641509433962266,0.1811320754716981,0.13584905660377358,0.0830188679245283,0.03018867924528302,0.033962264150943396,0.03773584905660377,0.0037735849056603774,0.011320754716981131,0.011320754716981131,0.0037735849056603774,0.0037735849056603774,0.0,0.007547169811320755,0.0037735849056603774,0.026415094339622643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,812.0,0.3263546798029557,0.03773584905660377
224603055,0.36330935251798563,0.17625899280575538,0.12949640287769784,0.11510791366906475,0.039568345323741004,0.046762589928057555,0.02158273381294964,0.017985611510791366,0.017985611510791366,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.01079136690647482,0.014388489208633094,0.01079136690647482,0.0035971223021582736,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,278.0,797.0,0.34880803011292344,0.06115107913669065
224619001,0.23684210526315788,0.15350877192982457,0.22807017543859648,0.10964912280701754,0.07456140350877193,0.013157894736842105,0.05263157894736842,0.017543859649122806,0.0043859649122807015,0.0,0.013157894736842105,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0043859649122807015,0.04824561403508772,0.0043859649122807015,0.008771929824561403,0.0,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,228.0,815.0,0.27975460122699386,0.03508771929824561
224619002,0.25517241379310346,0.1724137931034483,0.22758620689655173,0.14482758620689656,0.06206896551724138,0.013793103448275862,0.034482758620689655,0.020689655172413793,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,145.0,491.0,0.2953156822810591,0.14482758620689656
224619003,0.19047619047619047,0.17261904761904762,0.125,0.16071428571428573,0.1488095238095238,0.011904761904761904,0.05357142857142857,0.017857142857142856,0.0,0.011904761904761904,0.011904761904761904,0.005952380952380952,0.0,0.0,0.0,0.017857142857142856,0.005952380952380952,0.0,0.0,0.017857142857142856,0.0,0.005952380952380952,0.0,0.011904761904761904,0.005952380952380952,0.0,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.005952380952380952,168.0,735.0,0.22857142857142856,0.125
224619004,0.2076923076923077,0.2230769230769231,0.2076923076923077,0.06153846153846154,0.08461538461538462,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.007692307692307693,0.023076923076923078,0.0,0.023076923076923078,0.0,0.015384615384615385,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.007692307692307693,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,130.0,773.0,0.16817593790426907,0.08461538461538462
224619005,0.17751479289940827,0.13609467455621302,0.24260355029585798,0.11242603550295859,0.08284023668639054,0.03550295857988166,0.07100591715976332,0.023668639053254437,0.01775147928994083,0.011834319526627219,0.01775147928994083,0.005917159763313609,0.005917159763313609,0.011834319526627219,0.0,0.005917159763313609,0.005917159763313609,0.0,0.01775147928994083,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,169.0,708.0,0.2387005649717514,0.05917159763313609
224619006,0.2711864406779661,0.2627118644067797,0.1271186440677966,0.11864406779661017,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.059322033898305086,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,118.0,708.0,0.16666666666666666,0.07627118644067797
224619007,0.24561403508771928,0.23976608187134502,0.15204678362573099,0.15204678362573099,0.017543859649122806,0.017543859649122806,0.023391812865497075,0.017543859649122806,0.017543859649122806,0.04093567251461988,0.0,0.0,0.005847953216374269,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.029239766081871343,0.023391812865497075,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,623.0,0.27447833065810595,0.04093567251461988
224619008,0.21019108280254778,0.1464968152866242,0.1910828025477707,0.12101910828025478,0.07643312101910828,0.03821656050955414,0.044585987261146494,0.01910828025477707,0.012738853503184714,0.025477707006369428,0.0,0.012738853503184714,0.012738853503184714,0.012738853503184714,0.006369426751592357,0.012738853503184714,0.012738853503184714,0.0,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.012738853503184714,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,157.0,515.0,0.3048543689320388,0.050955414012738856
224619009,0.2236024844720497,0.2236024844720497,0.08695652173913043,0.14906832298136646,0.08074534161490683,0.031055900621118012,0.043478260869565216,0.055900621118012424,0.006211180124223602,0.018633540372670808,0.0,0.006211180124223602,0.018633540372670808,0.006211180124223602,0.0,0.006211180124223602,0.0,0.0,0.018633540372670808,0.012422360248447204,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,161.0,634.0,0.2539432176656151,0.049689440993788817
224619010,0.23809523809523808,0.24603174603174602,0.15079365079365079,0.16666666666666666,0.03968253968253968,0.031746031746031744,0.05555555555555555,0.0,0.007936507936507936,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,126.0,567.0,0.2222222222222222,0.047619047619047616
224619011,0.22872340425531915,0.15425531914893617,0.1702127659574468,0.1702127659574468,0.10106382978723404,0.005319148936170213,0.05851063829787234,0.015957446808510637,0.015957446808510637,0.005319148936170213,0.0,0.015957446808510637,0.0,0.015957446808510637,0.005319148936170213,0.010638297872340425,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,636.0,0.29559748427672955,0.03723404255319149
224619013,0.2857142857142857,0.19047619047619047,0.13333333333333333,0.1619047619047619,0.10476190476190476,0.01904761904761905,0.047619047619047616,0.009523809523809525,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,105.0,459.0,0.22875816993464052,0.26666666666666666
224607010,0.42391304347826086,0.12318840579710146,0.14130434782608695,0.09420289855072464,0.04710144927536232,0.04710144927536232,0.043478260869565216,0.0036231884057971015,0.010869565217391304,0.0,0.0036231884057971015,0.0036231884057971015,0.0036231884057971015,0.014492753623188406,0.010869565217391304,0.0,0.0036231884057971015,0.0,0.0,0.007246376811594203,0.0036231884057971015,0.010869565217391304,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,276.0,613.0,0.45024469820554647,0.021739130434782608
224607011,0.3853658536585366,0.11707317073170732,0.18048780487804877,0.05853658536585366,0.1024390243902439,0.02926829268292683,0.05365853658536585,0.00975609756097561,0.00975609756097561,0.00975609756097561,0.004878048780487805,0.0,0.004878048780487805,0.00975609756097561,0.00975609756097561,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,474.0,0.43248945147679324,0.01951219512195122
224607014,0.4166666666666667,0.125,0.14583333333333334,0.09722222222222222,0.05555555555555555,0.052083333333333336,0.020833333333333332,0.013888888888888888,0.003472222222222222,0.010416666666666666,0.006944444444444444,0.010416666666666666,0.006944444444444444,0.003472222222222222,0.010416666666666666,0.006944444444444444,0.0,0.0,0.003472222222222222,0.006944444444444444,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,726.0,0.39669421487603307,0.003472222222222222
224607018,0.4177215189873418,0.18143459915611815,0.07172995780590717,0.0759493670886076,0.05485232067510549,0.046413502109704644,0.04219409282700422,0.008438818565400843,0.008438818565400843,0.004219409282700422,0.008438818565400843,0.004219409282700422,0.004219409282700422,0.016877637130801686,0.016877637130801686,0.0,0.008438818565400843,0.004219409282700422,0.0,0.004219409282700422,0.0,0.012658227848101266,0.0,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,237.0,559.0,0.42397137745974955,0.029535864978902954
224607019,0.41007194244604317,0.16546762589928057,0.1510791366906475,0.06474820143884892,0.025179856115107913,0.04316546762589928,0.03237410071942446,0.01079136690647482,0.01079136690647482,0.007194244604316547,0.007194244604316547,0.01079136690647482,0.0035971223021582736,0.014388489208633094,0.007194244604316547,0.0035971223021582736,0.0,0.007194244604316547,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0035971223021582736,0.01079136690647482,0.0,0.0,0.0035971223021582736,0.0,0.0,278.0,677.0,0.41063515509601184,0.06474820143884892
224607025,0.33976833976833976,0.16988416988416988,0.10424710424710425,0.16216216216216217,0.07335907335907337,0.05019305019305019,0.019305019305019305,0.007722007722007722,0.003861003861003861,0.007722007722007722,0.015444015444015444,0.003861003861003861,0.003861003861003861,0.007722007722007722,0.003861003861003861,0.0,0.007722007722007722,0.003861003861003861,0.0,0.003861003861003861,0.011583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,739.0,0.35047361299052776,0.011583011583011582
224607026,0.47388059701492535,0.14925373134328357,0.08208955223880597,0.08955223880597014,0.014925373134328358,0.041044776119402986,0.029850746268656716,0.011194029850746268,0.026119402985074626,0.0037313432835820895,0.018656716417910446,0.011194029850746268,0.0,0.007462686567164179,0.011194029850746268,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,268.0,602.0,0.44518272425249167,0.033582089552238806
224607030,0.4088888888888889,0.13777777777777778,0.12444444444444444,0.08888888888888889,0.04,0.06222222222222222,0.0044444444444444444,0.0,0.017777777777777778,0.022222222222222223,0.008888888888888889,0.0,0.008888888888888889,0.008888888888888889,0.017777777777777778,0.022222222222222223,0.0044444444444444444,0.0,0.0,0.013333333333333334,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,530.0,0.42452830188679247,0.044444444444444446
224607031,0.3765432098765432,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.024691358024691357,0.043209876543209874,0.043209876543209874,0.0,0.030864197530864196,0.012345679012345678,0.0,0.018518518518518517,0.006172839506172839,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,162.0,446.0,0.3632286995515695,0.018518518518518517
224609026,0.4646840148698885,0.15985130111524162,0.07806691449814127,0.048327137546468404,0.05204460966542751,0.06319702602230483,0.026022304832713755,0.01486988847583643,0.01858736059479554,0.011152416356877323,0.02973977695167286,0.0,0.007434944237918215,0.011152416356877323,0.0,0.0037174721189591076,0.0037174721189591076,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,269.0,593.0,0.4536256323777403,0.04460966542750929
224609027,0.43946188340807174,0.11210762331838565,0.13004484304932734,0.07623318385650224,0.07174887892376682,0.03587443946188341,0.013452914798206279,0.02242152466367713,0.017937219730941704,0.008968609865470852,0.017937219730941704,0.004484304932735426,0.008968609865470852,0.013452914798206279,0.008968609865470852,0.004484304932735426,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,223.0,626.0,0.3562300319488818,0.04484304932735426
224609028,0.4948453608247423,0.14432989690721648,0.07903780068728522,0.07903780068728522,0.044673539518900345,0.03436426116838488,0.048109965635738834,0.01718213058419244,0.030927835051546393,0.0,0.010309278350515464,0.006872852233676976,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.003436426116838488,0.0,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,734.0,0.39645776566757496,0.041237113402061855
224609029,0.5,0.14102564102564102,0.08012820512820513,0.0673076923076923,0.04487179487179487,0.05448717948717949,0.028846153846153848,0.016025641025641024,0.00641025641025641,0.0,0.00641025641025641,0.0,0.00641025641025641,0.009615384615384616,0.016025641025641024,0.00641025641025641,0.0,0.0,0.003205128205128205,0.0,0.003205128205128205,0.003205128205128205,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,312.0,690.0,0.45217391304347826,0.028846153846153848
224609030,0.4084507042253521,0.13145539906103287,0.15023474178403756,0.046948356807511735,0.023474178403755867,0.11267605633802817,0.023474178403755867,0.004694835680751174,0.023474178403755867,0.014084507042253521,0.018779342723004695,0.004694835680751174,0.0,0.0,0.009389671361502348,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.004694835680751174,0.004694835680751174,0.0,0.009389671361502348,0.0,0.0,0.004694835680751174,0.0,0.0,213.0,531.0,0.4011299435028249,0.014084507042253521
224609031,0.425531914893617,0.14468085106382977,0.09787234042553192,0.04680851063829787,0.09361702127659574,0.05106382978723404,0.03404255319148936,0.00851063829787234,0.00851063829787234,0.01702127659574468,0.01702127659574468,0.0,0.0,0.01702127659574468,0.00425531914893617,0.01702127659574468,0.00851063829787234,0.0,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,573.0,0.41012216404886565,0.03829787234042553
224609032,0.41414141414141414,0.14646464646464646,0.10101010101010101,0.08080808080808081,0.03535353535353535,0.030303030303030304,0.050505050505050504,0.0,0.015151515151515152,0.010101010101010102,0.010101010101010102,0.005050505050505051,0.005050505050505051,0.015151515151515152,0.025252525252525252,0.005050505050505051,0.005050505050505051,0.0,0.005050505050505051,0.0,0.010101010101010102,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,198.0,531.0,0.3728813559322034,0.045454545454545456
224609067,0.38349514563106796,0.13592233009708737,0.1262135922330097,0.07766990291262135,0.02912621359223301,0.0825242718446602,0.02912621359223301,0.009708737864077669,0.009708737864077669,0.014563106796116505,0.024271844660194174,0.009708737864077669,0.0048543689320388345,0.0,0.009708737864077669,0.024271844660194174,0.009708737864077669,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.0,0.0,206.0,546.0,0.3772893772893773,0.03398058252427184
224609068,0.4982698961937716,0.1314878892733564,0.09342560553633218,0.06228373702422145,0.020761245674740483,0.04844290657439446,0.031141868512110725,0.006920415224913495,0.02422145328719723,0.0,0.01730103806228374,0.0034602076124567475,0.01384083044982699,0.010380622837370242,0.01730103806228374,0.006920415224913495,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,716.0,0.4036312849162011,0.05190311418685121
224609079,0.3816793893129771,0.16030534351145037,0.05343511450381679,0.04580152671755725,0.0916030534351145,0.05343511450381679,0.04580152671755725,0.015267175572519083,0.030534351145038167,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.0,0.015267175572519083,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.015267175572519083,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,131.0,341.0,0.3841642228739003,0.030534351145038167
224605010,0.38823529411764707,0.1607843137254902,0.09803921568627451,0.13333333333333333,0.027450980392156862,0.07058823529411765,0.011764705882352941,0.023529411764705882,0.00392156862745098,0.00784313725490196,0.023529411764705882,0.0,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.00784313725490196,0.00392156862745098,0.0,0.0,0.0,255.0,724.0,0.35220994475138123,0.043137254901960784
224605011,0.2857142857142857,0.1776061776061776,0.138996138996139,0.10810810810810811,0.05019305019305019,0.05019305019305019,0.05405405405405406,0.04633204633204633,0.003861003861003861,0.019305019305019305,0.003861003861003861,0.007722007722007722,0.003861003861003861,0.007722007722007722,0.003861003861003861,0.007722007722007722,0.011583011583011582,0.0,0.007722007722007722,0.0,0.003861003861003861,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,259.0,726.0,0.35674931129476584,0.04633204633204633
224605012,0.28368794326241137,0.2198581560283688,0.17375886524822695,0.10638297872340426,0.06028368794326241,0.014184397163120567,0.04609929078014184,0.028368794326241134,0.01773049645390071,0.014184397163120567,0.0070921985815602835,0.0,0.0,0.0035460992907801418,0.0035460992907801418,0.0,0.0035460992907801418,0.0,0.0,0.0035460992907801418,0.010638297872340425,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,714.0,0.3949579831932773,0.031914893617021274
224605013,0.24858757062146894,0.2598870056497175,0.14124293785310735,0.1016949152542373,0.06779661016949153,0.05084745762711865,0.011299435028248588,0.02824858757062147,0.022598870056497175,0.011299435028248588,0.0,0.005649717514124294,0.0,0.01694915254237288,0.005649717514124294,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.005649717514124294,0.005649717514124294,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,177.0,477.0,0.3710691823899371,0.062146892655367235
224605014,0.33064516129032256,0.1693548387096774,0.2056451612903226,0.12096774193548387,0.04838709677419355,0.03225806451612903,0.04032258064516129,0.008064516129032258,0.004032258064516129,0.0,0.004032258064516129,0.012096774193548387,0.0,0.008064516129032258,0.0,0.008064516129032258,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516129,0.0,248.0,643.0,0.3856920684292379,0.125
224605015,0.25821596244131456,0.1784037558685446,0.13145539906103287,0.1267605633802817,0.046948356807511735,0.07511737089201878,0.046948356807511735,0.018779342723004695,0.018779342723004695,0.004694835680751174,0.018779342723004695,0.0,0.004694835680751174,0.009389671361502348,0.0,0.014084507042253521,0.009389671361502348,0.018779342723004695,0.0,0.009389671361502348,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,213.0,537.0,0.39664804469273746,0.03755868544600939
224605016,0.24642857142857144,0.21785714285714286,0.18571428571428572,0.1,0.06428571428571428,0.039285714285714285,0.025,0.05357142857142857,0.0035714285714285713,0.0,0.0035714285714285713,0.0,0.0035714285714285713,0.0035714285714285713,0.0035714285714285713,0.0,0.0,0.0,0.03214285714285714,0.0,0.007142857142857143,0.007142857142857143,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,798.0,0.3508771929824561,0.05357142857142857
224605017,0.39303482587064675,0.17412935323383086,0.0845771144278607,0.13432835820895522,0.05472636815920398,0.029850746268656716,0.05970149253731343,0.01990049751243781,0.0,0.014925373134328358,0.004975124378109453,0.009950248756218905,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.004975124378109453,0.0,0.004975124378109453,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,201.0,525.0,0.38285714285714284,0.04477611940298507
224605018,0.46726190476190477,0.1488095238095238,0.07738095238095238,0.08630952380952381,0.044642857142857144,0.047619047619047616,0.02976190476190476,0.026785714285714284,0.005952380952380952,0.008928571428571428,0.0,0.008928571428571428,0.0,0.005952380952380952,0.008928571428571428,0.008928571428571428,0.0,0.0,0.0,0.0,0.008928571428571428,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.0,0.002976190476190476,0.0,0.0,0.002976190476190476,0.0,336.0,933.0,0.36012861736334406,0.026785714285714284
224605019,0.28289473684210525,0.10855263157894737,0.26644736842105265,0.1118421052631579,0.05921052631578947,0.009868421052631578,0.04276315789473684,0.029605263157894735,0.013157894736842105,0.009868421052631578,0.01644736842105263,0.006578947368421052,0.0,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.003289473684210526,0.003289473684210526,0.009868421052631578,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,856.0,0.35514018691588783,0.049342105263157895
224605020,0.22598870056497175,0.23163841807909605,0.1694915254237288,0.062146892655367235,0.0847457627118644,0.05649717514124294,0.022598870056497175,0.07909604519774012,0.0,0.011299435028248588,0.0,0.022598870056497175,0.0,0.005649717514124294,0.01694915254237288,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,540.0,0.3277777777777778,0.05084745762711865
224605021,0.2469879518072289,0.19879518072289157,0.21084337349397592,0.10843373493975904,0.030120481927710843,0.04216867469879518,0.04819277108433735,0.060240963855421686,0.006024096385542169,0.006024096385542169,0.0,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,0.0,0.0,166.0,520.0,0.3192307692307692,0.04216867469879518
224605022,0.275,0.18333333333333332,0.15833333333333333,0.125,0.041666666666666664,0.075,0.058333333333333334,0.041666666666666664,0.0,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,120.0,368.0,0.32608695652173914,0.05
224605023,0.24242424242424243,0.22424242424242424,0.18181818181818182,0.08484848484848485,0.048484848484848485,0.05454545454545454,0.03636363636363636,0.030303030303030304,0.012121212121212121,0.006060606060606061,0.006060606060606061,0.024242424242424242,0.006060606060606061,0.0,0.0,0.0,0.006060606060606061,0.0,0.006060606060606061,0.0,0.0,0.01818181818181818,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,493.0,0.33468559837728196,0.06666666666666667
224605024,0.2864321608040201,0.18592964824120603,0.1306532663316583,0.1306532663316583,0.05527638190954774,0.035175879396984924,0.06532663316582915,0.035175879396984924,0.020100502512562814,0.005025125628140704,0.010050251256281407,0.0,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.0,0.010050251256281407,0.005025125628140704,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,199.0,733.0,0.27148703956343795,0.135678391959799
224613061,0.25149700598802394,0.23353293413173654,0.15568862275449102,0.1317365269461078,0.0718562874251497,0.041916167664670656,0.011976047904191617,0.017964071856287425,0.023952095808383235,0.0,0.011976047904191617,0.0,0.005988023952095809,0.005988023952095809,0.017964071856287425,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,167.0,639.0,0.26134585289514867,0.0658682634730539
224613062,0.21965317919075145,0.2543352601156069,0.17341040462427745,0.12138728323699421,0.06358381502890173,0.017341040462427744,0.057803468208092484,0.023121387283236993,0.011560693641618497,0.005780346820809248,0.011560693641618497,0.011560693641618497,0.005780346820809248,0.0,0.0,0.005780346820809248,0.005780346820809248,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,173.0,674.0,0.25667655786350146,0.08670520231213873
224613063,0.16810344827586207,0.23275862068965517,0.16810344827586207,0.15948275862068967,0.0603448275862069,0.008620689655172414,0.034482758620689655,0.03017241379310345,0.004310344827586207,0.03017241379310345,0.004310344827586207,0.01293103448275862,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.008620689655172414,0.017241379310344827,0.0,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.0,0.004310344827586207,0.021551724137931036,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,232.0,828.0,0.28019323671497587,0.06465517241379311
224613064,0.20098039215686275,0.23529411764705882,0.14705882352941177,0.10294117647058823,0.10784313725490197,0.0196078431372549,0.07352941176470588,0.004901960784313725,0.014705882352941176,0.00980392156862745,0.0,0.004901960784313725,0.0,0.00980392156862745,0.0,0.0,0.049019607843137254,0.014705882352941176,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,852.0,0.23943661971830985,0.09313725490196079
224613065,0.2534562211981567,0.2350230414746544,0.14746543778801843,0.11981566820276497,0.02304147465437788,0.02304147465437788,0.03225806451612903,0.03225806451612903,0.004608294930875576,0.009216589861751152,0.004608294930875576,0.02304147465437788,0.004608294930875576,0.018433179723502304,0.013824884792626729,0.004608294930875576,0.004608294930875576,0.0,0.0,0.0,0.027649769585253458,0.0,0.0,0.004608294930875576,0.0,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.0,0.0,217.0,859.0,0.25261932479627475,0.03686635944700461
