id,ВАСИЛ ТЕРЗИЕВ ПП/ДБ/СС,ВАНЯ ГРИГОРОВА БСП/АТАКА/други,не подкрепям никого,total,eligible_voters,активност
224607030,0.49528301886792453,0.46226415094339623,0.04245283018867924,212.0,530.0,0.4
224607031,0.15151515151515152,0.806060606060606,0.04242424242424243,165.0,446.0,0.36995515695067266
224609026,0.6169354838709677,0.33064516129032256,0.05241935483870968,248.0,593.0,0.418212478920742
224609027,0.5503875968992248,0.4108527131782946,0.03875968992248062,258.0,626.0,0.41214057507987223
224609028,0.6790540540540541,0.28040540540540543,0.04054054054054054,296.0,374.0,0.7914438502673797
224609029,0.6410256410256411,0.33653846153846156,0.022435897435897436,312.0,690.0,0.45217391304347826
224609030,0.5681818181818182,0.38636363636363635,0.045454545454545456,220.0,532.0,0.41353383458646614
224609031,0.608,0.356,0.036,250.0,573.0,0.4363001745200698
224609032,0.6262626262626263,0.35858585858585856,0.015151515151515152,198.0,531.0,0.3728813559322034
224609067,0.5734597156398105,0.3791469194312796,0.04739336492890995,211.0,546.0,0.38644688644688646
224609068,0.6543624161073825,0.29194630872483224,0.053691275167785234,298.0,716.0,0.41620111731843573
224609079,0.6397058823529411,0.3088235294117647,0.051470588235294115,136.0,341.0,0.39882697947214074
224605010,0.5238095238095238,0.4249084249084249,0.05128205128205128,273.0,724.0,0.3770718232044199
224605011,0.39565217391304347,0.5478260869565217,0.05652173913043478,230.0,726.0,0.3168044077134986
224605012,0.4406779661016949,0.4711864406779661,0.08813559322033898,295.0,714.0,0.41316526610644255
224605013,0.4742268041237113,0.4484536082474227,0.07731958762886598,194.0,477.0,0.40670859538784065
224605014,0.4412811387900356,0.5160142348754448,0.042704626334519574,281.0,643.0,0.4370139968895801
224605015,0.4306930693069307,0.5198019801980198,0.04950495049504951,202.0,537.0,0.3761638733705773
224605016,0.36990595611285265,0.5611285266457681,0.06896551724137931,319.0,796.0,0.4007537688442211
224605017,0.5695652173913044,0.39565217391304347,0.034782608695652174,230.0,526.0,0.4372623574144487
224605018,0.6379310344827587,0.33045977011494254,0.031609195402298854,348.0,933.0,0.3729903536977492
224605019,0.45768025078369906,0.5329153605015674,0.009404388714733543,319.0,856.0,0.3726635514018692
224605020,0.4034090909090909,0.5284090909090909,0.06818181818181818,176.0,540.0,0.32592592592592595
224605021,0.38666666666666666,0.56,0.05333333333333334,150.0,521.0,0.28790786948176583
224605022,0.4146341463414634,0.5203252032520326,0.06504065040650407,123.0,368.0,0.3342391304347826
224605023,0.4327485380116959,0.5029239766081871,0.06432748538011696,171.0,493.0,0.34685598377281945
224605024,0.4247787610619469,0.504424778761062,0.07079646017699115,226.0,731.0,0.3091655266757866
224613061,0.43661971830985913,0.5352112676056338,0.028169014084507043,142.0,638.0,0.2225705329153605
224613062,0.4088050314465409,0.5345911949685535,0.05660377358490566,159.0,673.0,0.2362555720653789
224613063,0.3537117903930131,0.5633187772925764,0.08296943231441048,229.0,830.0,0.27590361445783135
224613064,0.3137254901960784,0.5931372549019608,0.09313725490196079,204.0,850.0,0.24
224613065,0.424,0.524,0.052,250.0,858.0,0.2913752913752914
224613066,0.3157894736842105,0.631578947368421,0.05263157894736842,171.0,722.0,0.23684210526315788
224613067,0.435,0.525,0.04,200.0,787.0,0.25412960609911056
224602055,0.5994236311239193,0.3659942363112392,0.0345821325648415,347.0,918.0,0.3779956427015251
224602056,0.5030487804878049,0.45426829268292684,0.042682926829268296,328.0,842.0,0.38954869358669836
224602057,0.5482758620689655,0.4103448275862069,0.041379310344827586,290.0,754.0,0.38461538461538464
224602058,0.4391304347826087,0.5130434782608696,0.04782608695652174,230.0,703.0,0.32716927453769556
224602059,0.43986254295532645,0.40893470790378006,0.15120274914089346,291.0,770.0,0.37792207792207794
224602060,0.48161764705882354,0.4632352941176471,0.05514705882352941,272.0,734.0,0.37057220708446864
224602061,0.5807560137457045,0.37800687285223367,0.041237113402061855,291.0,773.0,0.37645536869340235
224602062,0.5474683544303798,0.41455696202531644,0.0379746835443038,316.0,930.0,0.33978494623655914
224602063,0.34519572953736655,0.6192170818505338,0.03558718861209965,281.0,782.0,0.3593350383631714
224602064,0.3745019920318725,0.5936254980079682,0.03187250996015936,251.0,744.0,0.33736559139784944
224606020,0.48223350253807107,0.47715736040609136,0.04060913705583756,197.0,672.0,0.2931547619047619
224606021,0.44360902255639095,0.5,0.05639097744360902,266.0,782.0,0.340153452685422
224606022,0.4129353233830846,0.5323383084577115,0.05472636815920398,201.0,668.0,0.3008982035928144
224606023,0.5246478873239436,0.4295774647887324,0.045774647887323945,284.0,875.0,0.32457142857142857
224606024,0.4236111111111111,0.5243055555555556,0.052083333333333336,288.0,880.0,0.32727272727272727
224606025,0.5387205387205387,0.4074074074074074,0.05387205387205387,297.0,886.0,0.33521444695259595
224606081,0.4846153846153846,0.47307692307692306,0.04230769230769231,260.0,750.0,0.3466666666666667
224607050,0.4095238095238095,0.5714285714285714,0.01904761904761905,210.0,662.0,0.31722054380664655
224607051,0.5052631578947369,0.4631578947368421,0.031578947368421054,190.0,535.0,0.35514018691588783
224607052,0.40077821011673154,0.5252918287937743,0.07392996108949416,257.0,722.0,0.3559556786703601
224607053,0.49324324324324326,0.4594594594594595,0.0472972972972973,148.0,429.0,0.34498834498834496
224607055,0.6006600660066007,0.34983498349834985,0.04950495049504951,303.0,915.0,0.33114754098360655
224607059,0.49230769230769234,0.4646153846153846,0.043076923076923075,325.0,912.0,0.35635964912280704
224607061,0.4897959183673469,0.4489795918367347,0.061224489795918366,98.0,434.0,0.22580645161290322
224607078,0.3855421686746988,0.5783132530120482,0.03614457831325301,83.0,222.0,0.3738738738738739
224618025,0.525974025974026,0.43506493506493504,0.03896103896103896,154.0,508.0,0.3031496062992126
224618026,0.2983425414364641,0.6629834254143646,0.03867403314917127,181.0,657.0,0.2754946727549467
224618027,0.461038961038961,0.474025974025974,0.06493506493506493,154.0,519.0,0.29672447013487474
224618028,0.4387755102040816,0.5204081632653061,0.04081632653061224,196.0,685.0,0.28613138686131384
224618029,0.4263157894736842,0.5368421052631579,0.03684210526315789,190.0,602.0,0.31561461794019935
224618030,0.48633879781420764,0.47540983606557374,0.03825136612021858,183.0,589.0,0.31069609507640067
224618031,0.46956521739130436,0.4782608695652174,0.05217391304347826,230.0,591.0,0.38917089678510997
224618032,0.45454545454545453,0.5170454545454546,0.028409090909090908,176.0,666.0,0.26426426426426425
224618033,0.3148148148148148,0.6111111111111112,0.07407407407407407,162.0,475.0,0.3410526315789474
224618034,0.3612565445026178,0.5549738219895288,0.08376963350785341,191.0,710.0,0.26901408450704223
224618067,0.423841059602649,0.5496688741721855,0.026490066225165563,151.0,532.0,0.28383458646616544
224618068,0.37055837563451777,0.6091370558375635,0.02030456852791878,197.0,515.0,0.3825242718446602
224618069,0.5094339622641509,0.4669811320754717,0.02358490566037736,212.0,591.0,0.3587140439932318
224618070,0.45454545454545453,0.5026737967914439,0.0427807486631016,187.0,581.0,0.3218588640275387
224613034,0.4090909090909091,0.5165289256198347,0.0743801652892562,242.0,806.0,0.3002481389578164
224613035,0.3712871287128713,0.5495049504950495,0.07920792079207921,202.0,818.0,0.2469437652811736
224613036,0.4032258064516129,0.5443548387096774,0.05241935483870968,248.0,808.0,0.3069306930693069
224613037,0.444015444015444,0.4980694980694981,0.05791505791505792,259.0,826.0,0.3135593220338983
224613038,0.3791469194312796,0.5450236966824644,0.07582938388625593,211.0,819.0,0.2576312576312576
224613039,0.39800995024875624,0.5373134328358209,0.06467661691542288,201.0,857.0,0.23453908984830804
224613040,0.36752136752136755,0.5769230769230769,0.05555555555555555,234.0,869.0,0.26927502876869963
224613041,0.35081967213114756,0.580327868852459,0.06885245901639345,305.0,902.0,0.33813747228381374
224613042,0.4675324675324675,0.4935064935064935,0.03896103896103896,231.0,861.0,0.2682926829268293
224613043,0.40310077519379844,0.5503875968992248,0.046511627906976744,258.0,876.0,0.2945205479452055
224613044,0.42738589211618255,0.5186721991701245,0.05394190871369295,241.0,918.0,0.2625272331154684
224613045,0.39568345323741005,0.5179856115107914,0.08633093525179857,278.0,915.0,0.3038251366120219
224613046,0.358974358974359,0.6,0.041025641025641026,195.0,690.0,0.2826086956521739
224613047,0.3392070484581498,0.6035242290748899,0.05726872246696035,227.0,791.0,0.28697850821744625
224614064,0.48638132295719844,0.48249027237354086,0.0311284046692607,257.0,722.0,0.3559556786703601
224614065,0.5373831775700935,0.43457943925233644,0.028037383177570093,214.0,653.0,0.327718223583461
224614066,0.3598130841121495,0.602803738317757,0.037383177570093455,214.0,707.0,0.3026874115983027
224614067,0.40804597701149425,0.5517241379310345,0.040229885057471264,174.0,598.0,0.2909698996655518
224614068,0.3875598086124402,0.5550239234449761,0.05741626794258373,209.0,621.0,0.3365539452495974
224614069,0.31155778894472363,0.6331658291457286,0.05527638190954774,199.0,631.0,0.3153724247226624
224614070,0.38202247191011235,0.5842696629213483,0.033707865168539325,178.0,633.0,0.2812006319115324
224614071,0.375,0.5892857142857143,0.03571428571428571,168.0,613.0,0.2740619902120718
224614072,0.32882882882882886,0.6486486486486487,0.02252252252252252,222.0,616.0,0.36038961038961037
224614073,0.3581395348837209,0.6186046511627907,0.023255813953488372,215.0,718.0,0.2994428969359331
224614074,0.3626373626373626,0.5824175824175825,0.054945054945054944,273.0,585.0,0.4666666666666667
224613057,0.4177777777777778,0.5422222222222223,0.04,225.0,833.0,0.27010804321728693
224613058,0.3105263157894737,0.6473684210526316,0.042105263157894736,190.0,678.0,0.28023598820059
224613059,0.3382352941176471,0.6176470588235294,0.04411764705882353,204.0,752.0,0.2712765957446808
224613060,0.3582887700534759,0.5935828877005348,0.0481283422459893,187.0,754.0,0.2480106100795756
224607054,0.40458015267175573,0.5648854961832062,0.030534351145038167,131.0,443.0,0.29571106094808125
224607056,0.45320197044334976,0.5221674876847291,0.024630541871921183,203.0,491.0,0.4134419551934827
224607057,0.36585365853658536,0.5804878048780487,0.05365853658536585,205.0,565.0,0.36283185840707965
224607062,0.5253456221198156,0.45161290322580644,0.02304147465437788,217.0,799.0,0.2715894868585732
224607064,0.40397350993377484,0.5695364238410596,0.026490066225165563,151.0,446.0,0.33856502242152464
224607065,0.375,0.5568181818181818,0.06818181818181818,176.0,549.0,0.3205828779599271
224607066,0.4666666666666667,0.4722222222222222,0.06111111111111111,180.0,563.0,0.3197158081705151
224607067,0.45714285714285713,0.4785714285714286,0.06428571428571428,140.0,484.0,0.2892561983471074
224607068,0.45121951219512196,0.5182926829268293,0.03048780487804878,164.0,598.0,0.27424749163879597
224607069,0.387434554973822,0.5602094240837696,0.05235602094240838,191.0,641.0,0.29797191887675506
224607079,0.45454545454545453,0.5064935064935064,0.03896103896103896,154.0,453.0,0.33995584988962474
224613003,0.3979591836734694,0.5408163265306123,0.061224489795918366,294.0,866.0,0.3394919168591224
224613004,0.42677824267782427,0.5271966527196653,0.04602510460251046,239.0,837.0,0.2855436081242533
224613005,0.33559322033898303,0.6237288135593221,0.04067796610169491,295.0,844.0,0.3495260663507109
224613006,0.410958904109589,0.5342465753424658,0.0547945205479452,146.0,413.0,0.35351089588377727
224613007,0.35648148148148145,0.5787037037037037,0.06481481481481481,216.0,760.0,0.28421052631578947
224613008,0.40454545454545454,0.55,0.045454545454545456,220.0,676.0,0.3254437869822485
224613009,0.3800738007380074,0.5682656826568265,0.05166051660516605,271.0,846.0,0.3203309692671395
224613010,0.3553113553113553,0.5567765567765568,0.08791208791208792,273.0,838.0,0.32577565632458233
224614055,0.6190476190476191,0.3401360544217687,0.04081632653061224,441.0,843.0,0.5231316725978647
224614056,0.6418338108882522,0.332378223495702,0.025787965616045846,349.0,798.0,0.43734335839599
224614057,0.46464646464646464,0.48484848484848486,0.050505050505050504,297.0,896.0,0.3314732142857143
224614058,0.39705882352941174,0.5794117647058824,0.023529411764705882,340.0,780.0,0.4358974358974359
224614059,0.41923076923076924,0.5346153846153846,0.046153846153846156,260.0,789.0,0.32953105196451205
224614060,0.44981412639405205,0.5315985130111525,0.01858736059479554,269.0,795.0,0.3383647798742138
224614061,0.3140096618357488,0.6183574879227053,0.06763285024154589,207.0,680.0,0.3044117647058823
224614062,0.32065217391304346,0.6086956521739131,0.07065217391304347,184.0,737.0,0.2496607869742198
224614063,0.38181818181818183,0.5727272727272728,0.045454545454545456,220.0,716.0,0.30726256983240224
224611050,0.4142857142857143,0.5571428571428572,0.02857142857142857,140.0,461.0,0.3036876355748373
224611051,0.47058823529411764,0.5049019607843137,0.024509803921568627,204.0,648.0,0.3148148148148148
224611052,0.4835164835164835,0.4230769230769231,0.09340659340659341,182.0,521.0,0.3493282149712092
224611054,0.4827586206896552,0.5,0.017241379310344827,232.0,626.0,0.3706070287539936
224611055,0.4251207729468599,0.5217391304347826,0.05314009661835749,207.0,579.0,0.35751295336787564
224603011,0.5737704918032787,0.3483606557377049,0.0778688524590164,244.0,720.0,0.3388888888888889
224603024,0.5290322580645161,0.432258064516129,0.03870967741935484,310.0,816.0,0.3799019607843137
224603025,0.5897435897435898,0.3717948717948718,0.038461538461538464,312.0,865.0,0.3606936416184971
224603045,0.47547169811320755,0.47924528301886793,0.045283018867924525,265.0,851.0,0.31139835487661577
224603046,0.4563106796116505,0.5275080906148867,0.016181229773462782,309.0,795.0,0.3886792452830189
224603047,0.5071090047393365,0.45023696682464454,0.04265402843601896,211.0,756.0,0.2791005291005291
224603064,0.4767025089605735,0.4265232974910394,0.0967741935483871,279.0,818.0,0.3410757946210269
224602012,0.5418326693227091,0.4063745019920319,0.05179282868525897,251.0,683.0,0.36749633967789164
224602013,0.5714285714285714,0.375,0.05357142857142857,336.0,772.0,0.43523316062176165
224602014,0.5915032679738562,0.369281045751634,0.0392156862745098,306.0,703.0,0.4352773826458037
224602015,0.5107913669064749,0.420863309352518,0.0683453237410072,278.0,654.0,0.42507645259938837
224602016,0.5532544378698225,0.42011834319526625,0.026627218934911243,338.0,752.0,0.449468085106383
224602017,0.558303886925795,0.3957597173144876,0.045936395759717315,283.0,723.0,0.3914246196403873
224602039,0.4824561403508772,0.47368421052631576,0.043859649122807015,228.0,752.0,0.30319148936170215
224602085,0.5465116279069767,0.39825581395348836,0.055232558139534885,344.0,837.0,0.4109916367980884
224606062,0.4375,0.5,0.0625,176.0,738.0,0.23848238482384823
224606063,0.45365853658536587,0.5024390243902439,0.04390243902439024,205.0,799.0,0.2565707133917397
224606064,0.31627906976744186,0.6,0.08372093023255814,215.0,768.0,0.2799479166666667
224606065,0.46859903381642515,0.45893719806763283,0.07246376811594203,207.0,807.0,0.25650557620817843
224606066,0.48186528497409326,0.49740932642487046,0.02072538860103627,193.0,783.0,0.24648786717752236
224606067,0.3836477987421384,0.5471698113207547,0.06918238993710692,159.0,801.0,0.19850187265917604
224606068,0.45064377682403434,0.4978540772532189,0.05150214592274678,233.0,813.0,0.2865928659286593
224606069,0.46236559139784944,0.5161290322580645,0.021505376344086023,279.0,890.0,0.31348314606741573
224606070,0.3696969696969697,0.5696969696969697,0.06060606060606061,165.0,607.0,0.27182866556836904
224606071,0.44061302681992337,0.4904214559386973,0.06896551724137931,261.0,936.0,0.27884615384615385
224606072,0.3776824034334764,0.5879828326180258,0.034334763948497854,233.0,810.0,0.2876543209876543
224606073,0.4176470588235294,0.5117647058823529,0.07058823529411765,170.0,781.0,0.2176696542893726
224606074,0.42328042328042326,0.5343915343915344,0.042328042328042326,189.0,827.0,0.22853688029020555
224606075,0.41830065359477125,0.5359477124183006,0.0457516339869281,153.0,654.0,0.23394495412844038
224606076,0.41847826086956524,0.532608695652174,0.04891304347826087,184.0,838.0,0.21957040572792363
224606082,0.42441860465116277,0.5290697674418605,0.046511627906976744,172.0,741.0,0.2321187584345479
224606083,0.45695364238410596,0.5165562913907285,0.026490066225165563,151.0,617.0,0.24473257698541329
224617044,0.693717277486911,0.27486910994764396,0.031413612565445025,382.0,888.0,0.43018018018018017
224617045,0.6706231454005934,0.3026706231454006,0.026706231454005934,337.0,802.0,0.42019950124688277
224617046,0.6075949367088608,0.33544303797468356,0.056962025316455694,316.0,899.0,0.3515016685205784
224617047,0.598159509202454,0.36809815950920244,0.03374233128834356,326.0,815.0,0.4
224617048,0.6129032258064516,0.3467741935483871,0.04032258064516129,372.0,911.0,0.4083424807903403
224617057,0.5254237288135594,0.4293785310734463,0.04519774011299435,177.0,391.0,0.45268542199488493
224617058,0.36123348017621143,0.5682819383259912,0.07048458149779736,227.0,629.0,0.36089030206677264
224617059,0.4945054945054945,0.43956043956043955,0.06593406593406594,182.0,508.0,0.35826771653543305
224617060,0.5,0.45698924731182794,0.043010752688172046,186.0,540.0,0.34444444444444444
224617061,0.5527156549520766,0.40894568690095845,0.038338658146964855,313.0,787.0,0.397712833545108
224617062,0.6006389776357828,0.3514376996805112,0.04792332268370607,313.0,825.0,0.3793939393939394
224617069,0.696969696969697,0.2515151515151515,0.051515151515151514,330.0,926.0,0.3563714902807775
224617070,0.658307210031348,0.30094043887147337,0.04075235109717868,319.0,810.0,0.39382716049382716
224617071,0.6053412462908012,0.34718100890207715,0.04747774480712166,337.0,860.0,0.3918604651162791
224617074,0.5192307692307693,0.41025641025641024,0.07051282051282051,156.0,160.0,0.975
224617075,0.5617977528089888,0.42134831460674155,0.016853932584269662,178.0,481.0,0.3700623700623701
224610013,0.6,0.37333333333333335,0.02666666666666667,225.0,530.0,0.42452830188679247
224610014,0.6967741935483871,0.2709677419354839,0.03225806451612903,155.0,418.0,0.3708133971291866
224610015,0.6791044776119403,0.30597014925373134,0.014925373134328358,134.0,348.0,0.3850574712643678
224610016,0.6096256684491979,0.37967914438502676,0.0106951871657754,187.0,485.0,0.38556701030927837
224610017,0.6903225806451613,0.2967741935483871,0.012903225806451613,155.0,418.0,0.3708133971291866
224610018,0.5495049504950495,0.42574257425742573,0.024752475247524754,202.0,540.0,0.37407407407407406
224610019,0.6135458167330677,0.3466135458167331,0.0398406374501992,251.0,608.0,0.4128289473684211
224609035,0.6744186046511628,0.29767441860465116,0.027906976744186046,215.0,495.0,0.43434343434343436
224609036,0.6150442477876106,0.3407079646017699,0.04424778761061947,226.0,591.0,0.3824027072758037
224609037,0.5888888888888889,0.39444444444444443,0.016666666666666666,180.0,440.0,0.4090909090909091
224609038,0.5283842794759825,0.4148471615720524,0.056768558951965066,229.0,506.0,0.4525691699604743
224609048,0.5529953917050692,0.4055299539170507,0.041474654377880185,217.0,594.0,0.3653198653198653
224609049,0.4672489082969432,0.48034934497816595,0.05240174672489083,229.0,629.0,0.3640699523052464
224609050,0.5267489711934157,0.42386831275720166,0.04938271604938271,243.0,607.0,0.400329489291598
224609054,0.5039370078740157,0.46062992125984253,0.03543307086614173,254.0,656.0,0.3871951219512195
224609069,0.5551181102362205,0.3779527559055118,0.06692913385826772,254.0,600.0,0.42333333333333334
224610020,0.5531914893617021,0.4095744680851064,0.03723404255319149,188.0,495.0,0.3797979797979798
224610021,0.6643835616438356,0.2945205479452055,0.0410958904109589,146.0,400.0,0.365
224610022,0.5077720207253886,0.45077720207253885,0.04145077720207254,193.0,548.0,0.3521897810218978
224610023,0.6,0.3659574468085106,0.03404255319148936,235.0,554.0,0.42418772563176893
224610024,0.5514018691588785,0.38317757009345793,0.06542056074766354,214.0,540.0,0.3962962962962963
224610025,0.6236559139784946,0.3387096774193548,0.03763440860215054,186.0,525.0,0.35428571428571426
224610026,0.5146198830409356,0.4502923976608187,0.03508771929824561,171.0,458.0,0.37336244541484714
224610027,0.7219512195121951,0.2634146341463415,0.014634146341463415,205.0,543.0,0.3775322283609576
224607036,0.582716049382716,0.3654320987654321,0.05185185185185185,405.0,902.0,0.4490022172949002
224607037,0.5233644859813084,0.4236760124610592,0.0529595015576324,321.0,748.0,0.42914438502673796
224607038,0.6693877551020408,0.2938775510204082,0.036734693877551024,245.0,618.0,0.3964401294498382
224607039,0.6092307692307692,0.3261538461538461,0.06461538461538462,325.0,806.0,0.4032258064516129
224607040,0.5855263157894737,0.39144736842105265,0.023026315789473683,304.0,856.0,0.35514018691588783
224607045,0.5567765567765568,0.40293040293040294,0.040293040293040296,273.0,764.0,0.35732984293193715
224607081,0.5492957746478874,0.4295774647887324,0.02112676056338028,284.0,717.0,0.39609483960948394
224606031,0.44396551724137934,0.521551724137931,0.034482758620689655,232.0,773.0,0.3001293661060802
224606039,0.5061728395061729,0.4691358024691358,0.024691358024691357,243.0,733.0,0.3315143246930423
224606040,0.5098039215686274,0.46078431372549017,0.029411764705882353,306.0,942.0,0.3248407643312102
224606041,0.45,0.5083333333333333,0.041666666666666664,240.0,772.0,0.31088082901554404
224606042,0.39351851851851855,0.5416666666666666,0.06481481481481481,216.0,747.0,0.2891566265060241
224606043,0.4784688995215311,0.4784688995215311,0.0430622009569378,209.0,788.0,0.2652284263959391
224606047,0.47368421052631576,0.47368421052631576,0.05263157894736842,247.0,737.0,0.33514246947082765
224606051,0.12359550561797752,0.8202247191011236,0.056179775280898875,89.0,742.0,0.11994609164420485
224606077,0.42152466367713004,0.4977578475336323,0.08071748878923767,223.0,737.0,0.30257801899592945
224602043,0.5743440233236151,0.3877551020408163,0.037900874635568516,343.0,799.0,0.4292866082603254
224602044,0.45089285714285715,0.48214285714285715,0.06696428571428571,224.0,644.0,0.34782608695652173
224602045,0.6091549295774648,0.33098591549295775,0.05985915492957746,284.0,738.0,0.38482384823848237
224602046,0.5206896551724138,0.4379310344827586,0.041379310344827586,290.0,718.0,0.403899721448468
224602047,0.5381818181818182,0.4290909090909091,0.03272727272727273,275.0,699.0,0.39341917024320455
224602048,0.5349462365591398,0.4274193548387097,0.03763440860215054,372.0,819.0,0.4542124542124542
224602049,0.5870786516853933,0.36797752808988765,0.0449438202247191,356.0,846.0,0.42080378250591016
224602050,0.5546218487394958,0.40756302521008403,0.037815126050420166,238.0,736.0,0.3233695652173913
224602088,0.531055900621118,0.43167701863354035,0.037267080745341616,322.0,784.0,0.4107142857142857
224602089,0.5720524017467249,0.39737991266375544,0.03056768558951965,229.0,709.0,0.3229901269393512
224617027,0.5862068965517241,0.3605015673981191,0.05329153605015674,319.0,922.0,0.34598698481561824
224617028,0.6309523809523809,0.33630952380952384,0.03273809523809524,336.0,857.0,0.3920653442240373
224617029,0.5785123966942148,0.3925619834710744,0.028925619834710745,242.0,673.0,0.35958395245170877
224617034,0.4666666666666667,0.4753623188405797,0.057971014492753624,345.0,931.0,0.37056928034371645
224617035,0.4307692307692308,0.5115384615384615,0.057692307692307696,260.0,764.0,0.3403141361256545
224617036,0.49528301886792453,0.41037735849056606,0.09433962264150944,212.0,633.0,0.334913112164297
224617037,0.5412844036697247,0.40672782874617736,0.05198776758409786,327.0,914.0,0.35776805251641136
224617038,0.5922330097087378,0.35436893203883496,0.05339805825242718,206.0,704.0,0.29261363636363635
224617039,0.4954545454545455,0.42272727272727273,0.08181818181818182,220.0,706.0,0.311614730878187
224617040,0.4954954954954955,0.45645645645645644,0.04804804804804805,333.0,893.0,0.3729003359462486
224617041,0.3105590062111801,0.5714285714285714,0.11801242236024845,161.0,738.0,0.2181571815718157
224617042,0.3225806451612903,0.6451612903225806,0.03225806451612903,186.0,662.0,0.2809667673716012
224619073,0.4075342465753425,0.547945205479452,0.04452054794520548,292.0,847.0,0.3447461629279811
224619074,0.44144144144144143,0.5,0.05855855855855856,222.0,765.0,0.2901960784313726
224619075,0.3916083916083916,0.5699300699300699,0.038461538461538464,286.0,852.0,0.33568075117370894
224619076,0.43555555555555553,0.5022222222222222,0.06222222222222222,225.0,698.0,0.3223495702005731
224619077,0.4339622641509434,0.5283018867924528,0.03773584905660377,212.0,665.0,0.318796992481203
224619078,0.5214723926380368,0.44171779141104295,0.03680981595092025,163.0,604.0,0.26986754966887416
224619079,0.4507042253521127,0.49295774647887325,0.056338028169014086,142.0,658.0,0.21580547112462006
224619080,0.4603960396039604,0.46534653465346537,0.07425742574257425,202.0,736.0,0.27445652173913043
224619081,0.453125,0.453125,0.09375,192.0,739.0,0.2598105548037889
224619082,0.4297872340425532,0.5404255319148936,0.029787234042553193,235.0,849.0,0.2767962308598351
224619083,0.3739130434782609,0.5565217391304348,0.06956521739130435,230.0,861.0,0.26713124274099886
224611012,0.41798941798941797,0.5343915343915344,0.047619047619047616,189.0,548.0,0.3448905109489051
224611013,0.46215139442231074,0.49800796812749004,0.0398406374501992,251.0,766.0,0.3276762402088773
224611017,0.4006849315068493,0.541095890410959,0.05821917808219178,292.0,701.0,0.4165477888730385
224611018,0.3979933110367893,0.5484949832775919,0.05351170568561873,299.0,807.0,0.3705080545229244
224611022,0.4263157894736842,0.5263157894736842,0.04736842105263158,190.0,573.0,0.33158813263525305
224611023,0.4175257731958763,0.5618556701030928,0.020618556701030927,194.0,603.0,0.32172470978441126
224611032,0.45089285714285715,0.5,0.049107142857142856,224.0,618.0,0.36245954692556637
224611033,0.39644970414201186,0.5680473372781065,0.03550295857988166,169.0,477.0,0.35429769392033544
224611034,0.33189655172413796,0.6206896551724138,0.04741379310344827,232.0,643.0,0.3608087091757387
224611035,0.3880597014925373,0.5621890547263682,0.04975124378109453,201.0,675.0,0.29777777777777775
224611036,0.4072164948453608,0.5309278350515464,0.061855670103092786,194.0,566.0,0.34275618374558303
224611041,0.3765432098765432,0.5864197530864198,0.037037037037037035,162.0,477.0,0.33962264150943394
224611042,0.39914163090128757,0.5450643776824035,0.055793991416309016,233.0,595.0,0.3915966386554622
224611070,0.4306569343065693,0.5547445255474452,0.014598540145985401,137.0,514.0,0.26653696498054474
224605054,0.479020979020979,0.48951048951048953,0.03146853146853147,286.0,847.0,0.33766233766233766
224605055,0.5706521739130435,0.3532608695652174,0.07608695652173914,184.0,527.0,0.349146110056926
224605056,0.5751633986928104,0.38562091503267976,0.0392156862745098,153.0,496.0,0.3084677419354839
224605057,0.47058823529411764,0.47593582887700536,0.053475935828877004,187.0,580.0,0.32241379310344825
224612023,0.417910447761194,0.5253731343283582,0.056716417910447764,335.0,860.0,0.38953488372093026
224612028,0.3838383838383838,0.5757575757575758,0.04040404040404041,198.0,688.0,0.2877906976744186
224612030,0.484,0.46,0.056,250.0,750.0,0.3333333333333333
224612031,0.4924812030075188,0.4473684210526316,0.06015037593984962,266.0,719.0,0.36995827538247567
224612032,0.4232209737827715,0.5393258426966292,0.03745318352059925,267.0,763.0,0.34993446920052423
224612033,0.3684210526315789,0.562753036437247,0.06882591093117409,247.0,682.0,0.3621700879765396
224612034,0.4488888888888889,0.5244444444444445,0.02666666666666667,225.0,602.0,0.37375415282392027
224603009,0.4855072463768116,0.47101449275362317,0.043478260869565216,138.0,443.0,0.3115124153498871
224603031,0.5018181818181818,0.4509090909090909,0.04727272727272727,275.0,737.0,0.373134328358209
224603034,0.547486033519553,0.40782122905027934,0.0446927374301676,179.0,552.0,0.3242753623188406
224603035,0.5092592592592593,0.4351851851851852,0.05555555555555555,216.0,585.0,0.36923076923076925
224603036,0.47843137254901963,0.49019607843137253,0.03137254901960784,255.0,675.0,0.37777777777777777
224603037,0.48559670781893005,0.4567901234567901,0.05761316872427984,243.0,697.0,0.3486370157819225
224603038,0.5035460992907801,0.4574468085106383,0.03900709219858156,282.0,761.0,0.37056504599211565
224603039,0.43137254901960786,0.5163398692810458,0.05228758169934641,153.0,315.0,0.4857142857142857
224603040,0.6396396396396397,0.3063063063063063,0.05405405405405406,222.0,520.0,0.4269230769230769
224603041,0.495,0.425,0.08,200.0,565.0,0.35398230088495575
224603042,0.5665399239543726,0.4068441064638783,0.026615969581749048,263.0,767.0,0.3428943937418514
224607001,0.5532994923857868,0.41116751269035534,0.03553299492385787,197.0,481.0,0.4095634095634096
224607002,0.5384615384615384,0.4319526627218935,0.029585798816568046,169.0,407.0,0.4152334152334152
224607003,0.6567164179104478,0.3034825870646766,0.03980099502487562,201.0,426.0,0.47183098591549294
