id,ДБ,ГЕРБ-СДС,ИТН,БСП,МУТРИ ВЪН!,ВЪЗР,"ВМРО, ВОЛЯ И НФСБ",БЪЛГАРСКО ЛЯТО,не подкрепям никого,ДПС,НОД,ЛЯВ СЪЮЗ,АТАКА,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,МИР,РЕПУБЛИКАНЦИ ЗА БГ,БНС,ЗАЕДНО,СВОБОДА,БТР,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,независими,ПОДЕМ,total,eligible_voters,активност
234602013,0.38173302107728335,0.1686182669789227,0.10070257611241218,0.13817330210772832,0.0585480093676815,0.03044496487119438,0.04918032786885246,0.01405152224824356,0.01639344262295082,0.00234192037470726,0.00936768149882904,0.0117096018735363,0.0,0.00234192037470726,0.0,0.00702576112412178,0.00234192037470726,0.0,0.0,0.0,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.0,0.0,427.0,820.0,0.5207317073170732
234602014,0.3791208791208791,0.23626373626373626,0.12087912087912088,0.09340659340659341,0.024725274725274724,0.03021978021978022,0.06318681318681318,0.013736263736263736,0.008241758241758242,0.0027472527472527475,0.0027472527472527475,0.008241758241758242,0.0027472527472527475,0.005494505494505495,0.0027472527472527475,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,364.0,754.0,0.4827586206896552
234602015,0.3477088948787062,0.22641509433962265,0.11320754716981132,0.10512129380053908,0.0646900269541779,0.029649595687331536,0.02425876010781671,0.01078167115902965,0.026954177897574125,0.008086253369272238,0.016172506738544475,0.0026954177897574125,0.0026954177897574125,0.008086253369272238,0.0026954177897574125,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0026954177897574125,0.0026954177897574125,0.0,0.0,0.0026954177897574125,371.0,721.0,0.5145631067961165
234602016,0.38288288288288286,0.23423423423423423,0.11486486486486487,0.11486486486486487,0.038288288288288286,0.006756756756756757,0.03153153153153153,0.03153153153153153,0.02252252252252252,0.006756756756756757,0.0,0.0022522522522522522,0.006756756756756757,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0,444.0,802.0,0.5536159600997507
234602017,0.375,0.24202127659574468,0.10638297872340426,0.09840425531914894,0.06648936170212766,0.023936170212765957,0.018617021276595744,0.026595744680851064,0.0026595744680851063,0.0026595744680851063,0.018617021276595744,0.0,0.010638297872340425,0.0,0.0,0.0026595744680851063,0.0,0.0026595744680851063,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0,0.0,376.0,762.0,0.49343832020997375
234602018,0.3311827956989247,0.22580645161290322,0.16129032258064516,0.1010752688172043,0.07741935483870968,0.023655913978494623,0.023655913978494623,0.015053763440860216,0.008602150537634409,0.004301075268817204,0.008602150537634409,0.004301075268817204,0.004301075268817204,0.0,0.004301075268817204,0.002150537634408602,0.0,0.0,0.002150537634408602,0.002150537634408602,0.0,0.0,0.0,0.0,0.0,465.0,901.0,0.516093229744728
234602019,0.3018867924528302,0.2991913746630728,0.10512129380053908,0.12129380053908356,0.05121293800539083,0.0215633423180593,0.03504043126684636,0.0215633423180593,0.018867924528301886,0.008086253369272238,0.008086253369272238,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.005390835579514825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,788.0,0.47081218274111675
234602020,0.3554083885209713,0.18984547461368653,0.13024282560706402,0.11479028697571744,0.0772626931567329,0.026490066225165563,0.04194260485651214,0.013245033112582781,0.017660044150110375,0.002207505518763797,0.011037527593818985,0.004415011037527594,0.002207505518763797,0.006622516556291391,0.004415011037527594,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0,0.0,453.0,889.0,0.5095613048368954
234602021,0.27053140096618356,0.23671497584541062,0.18357487922705315,0.15458937198067632,0.05314009661835749,0.016908212560386472,0.024154589371980676,0.012077294685990338,0.012077294685990338,0.0024154589371980675,0.004830917874396135,0.007246376811594203,0.0024154589371980675,0.0,0.0024154589371980675,0.007246376811594203,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0,0.004830917874396135,414.0,748.0,0.553475935828877
234602022,0.3523035230352303,0.1978319783197832,0.14363143631436315,0.10840108401084012,0.051490514905149054,0.02981029810298103,0.037940379403794036,0.016260162601626018,0.016260162601626018,0.0027100271002710027,0.005420054200542005,0.018970189701897018,0.0027100271002710027,0.0027100271002710027,0.0,0.0027100271002710027,0.005420054200542005,0.0,0.0027100271002710027,0.0,0.0,0.0,0.0027100271002710027,0.0,0.0,369.0,754.0,0.48938992042440316
234602023,0.3189873417721519,0.21265822784810126,0.17468354430379746,0.10632911392405063,0.04810126582278481,0.04050632911392405,0.04050632911392405,0.020253164556962026,0.017721518987341773,0.005063291139240506,0.007594936708860759,0.002531645569620253,0.002531645569620253,0.0,0.0,0.0,0.0,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,847.0,0.46635182998819363
234602024,0.3159509202453988,0.2147239263803681,0.16257668711656442,0.1411042944785276,0.05521472392638037,0.012269938650306749,0.027607361963190184,0.03067484662576687,0.006134969325153374,0.009202453987730062,0.003067484662576687,0.0,0.006134969325153374,0.003067484662576687,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,743.0,0.4387617765814266
234602025,0.31486880466472306,0.16909620991253643,0.19825072886297376,0.13994169096209913,0.06997084548104957,0.011661807580174927,0.04081632653061224,0.014577259475218658,0.01749271137026239,0.008746355685131196,0.0058309037900874635,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,343.0,334.0,1.026946107784431
234602026,0.3418013856812933,0.22632794457274827,0.12933025404157045,0.09468822170900693,0.06928406466512702,0.03233256351039261,0.03002309468822171,0.03695150115473441,0.011547344110854504,0.0023094688221709007,0.0023094688221709007,0.020785219399538105,0.0023094688221709007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,800.0,0.54125
234602027,0.32917705735660846,0.24438902743142144,0.12967581047381546,0.10224438902743142,0.04987531172069826,0.034912718204488775,0.02743142144638404,0.04239401496259352,0.017456359102244388,0.004987531172069825,0.00997506234413965,0.0024937655860349127,0.0,0.004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,871.0,0.46039035591274396
234602028,0.3902439024390244,0.2086720867208672,0.10298102981029811,0.11653116531165311,0.056910569105691054,0.032520325203252036,0.024390243902439025,0.018970189701897018,0.02168021680216802,0.0027100271002710027,0.0027100271002710027,0.005420054200542005,0.0,0.0027100271002710027,0.0027100271002710027,0.0027100271002710027,0.0,0.0027100271002710027,0.0,0.005420054200542005,0.0,0.0,0.0,0.0,0.0,369.0,780.0,0.47307692307692306
234602029,0.4274028629856851,0.17177914110429449,0.17177914110429449,0.06339468302658487,0.05930470347648262,0.016359918200409,0.018404907975460124,0.018404907975460124,0.022494887525562373,0.0,0.006134969325153374,0.002044989775051125,0.002044989775051125,0.0081799591002045,0.00408997955010225,0.0,0.0,0.0,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.0,0.0,0.0,489.0,972.0,0.5030864197530864
234602030,0.3510204081632653,0.18775510204081633,0.18979591836734694,0.07755102040816327,0.07346938775510205,0.02857142857142857,0.0163265306122449,0.02040816326530612,0.022448979591836733,0.00816326530612245,0.01020408163265306,0.004081632653061225,0.0,0.0020408163265306124,0.004081632653061225,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,975.0,0.5025641025641026
234602031,0.3655913978494624,0.1935483870967742,0.15053763440860216,0.10215053763440861,0.07258064516129033,0.02956989247311828,0.016129032258064516,0.013440860215053764,0.013440860215053764,0.002688172043010753,0.005376344086021506,0.002688172043010753,0.005376344086021506,0.0,0.005376344086021506,0.005376344086021506,0.013440860215053764,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,794.0,0.46851385390428213
