id,ПП,ГЕРБ-СДС,БСП,ДПС,ИТН,ДБ,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ЕВРОЛЕВИЦА,АТАКА,ОНБ,ГЛАС НАРОДЕН,НОД,ПФ,ВОЛЯ,ПРАВОТО,РВО,БСДД,МИР,Партия на ЗЕЛЕНИТЕ,БНО,БОГ,БПЛ,ПД,БРИГАДА,БНС-НД,независими,невалидни,total_valid,total,eligible_voters,n_stations
713,36,62,22,0,23,2,14,9,0.0,0,0,4,2,2,1,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0.0,185.0,185.0,495.0,1
730,5,15,37,101,8,1,0,2,2.0,0,2,1,3,0,9,2,1,0,1,2,1,0,0,0,0,0,0,1,0,0.0,194.0,194.0,578.0,1
744,10,21,26,5,7,1,3,3,3.0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,83.0,85.0,170.0,1
758,10,7,15,1,4,1,0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,43.0,48.0,81.0,1
761,11,25,156,55,25,11,14,4,3.0,1,8,3,5,3,2,1,7,1,1,5,0,0,0,1,2,0,0,1,0,0.0,345.0,345.0,1286.0,2
775,11,5,32,1,4,1,3,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,60.0,67.0,103.0,1
789,22,97,32,0,26,6,10,4,1.0,1,3,2,1,1,0,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0.0,214.0,214.0,448.0,1
792,19,85,18,17,8,1,2,2,0.0,0,3,2,1,1,1,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,169.0,169.0,384.0,1
802,14,24,24,21,19,15,3,0,0.0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,127.0,127.0,474.0,1
816,2,37,13,0,3,1,0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,62.0,66.0,143.0,1
828,0,4,4,85,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,98.0,98.0,338.0,1
833,234,158,53,6,85,13,39,19,7.0,6,5,3,4,1,3,4,4,1,1,1,3,1,0,0,0,2,1,0,0,0.0,654.0,654.0,1815.0,4
847,5,22,42,1,7,2,3,4,2.0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13.0,96.0,109.0,197.0,1
850,8,48,13,51,6,2,1,3,0.0,2,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,141.0,141.0,389.0,1
864,0,6,2,38,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,50.0,51.0,148.0,1
878,113,94,42,7,52,22,23,8,7.0,0,4,1,3,1,3,5,0,2,0,3,2,1,3,0,0,0,0,1,0,0.0,397.0,397.0,1024.0,2
881,2,119,4,16,4,1,0,0,0.0,1,2,0,1,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,156.0,156.0,304.0,1
895,532,440,198,90,280,47,101,24,30.0,17,18,14,7,18,21,16,9,8,10,12,8,1,2,1,0,0,1,1,0,13.0,1906.0,1919.0,5549.0,11
905,4,29,5,25,1,3,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,69.0,70.0,100.0,1
919,26,56,80,2,11,7,7,7,2.0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,203.0,203.0,465.0,2
2021,3,10,25,2,4,2,1,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,53.0,53.0,108.0,1
2035,8,6,14,0,1,3,1,3,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,38.0,40.0,52.0,1
2049,26,34,19,1,7,1,1,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,96.0,99.0,164.0,1
2052,10,9,8,5,2,0,1,5,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,43.0,44.0,79.0,1
2083,49,35,35,1,16,6,8,3,2.0,1,2,1,0,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,166.0,166.0,375.0,1
2097,21,49,38,21,5,4,1,0,2.0,1,1,1,0,2,4,3,1,0,1,1,0,0,1,0,0,1,0,1,0,0.0,159.0,159.0,363.0,1
2107,0,8,1,493,0,0,0,2,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,508.0,508.0,666.0,1
2138,36,65,22,3,21,2,3,13,5.0,0,1,0,0,0,2,1,2,0,1,0,1,1,0,0,0,1,0,0,0,0.0,180.0,180.0,549.0,1
2141,5,4,1,35,2,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,315.0,1
2155,0,4,3,121,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,129.0,129.0,129.0,1
2172,5,5,3,1,4,1,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.0,21.0,28.0,1
2227,12,22,43,2,27,5,2,8,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,124.0,128.0,326.0,1
2230,5,10,12,1,2,0,4,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,37.0,41.0,55.0,1
2244,49,4,2,26,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83.0,83.0,403.0,1
2258,24,31,23,0,19,4,1,4,5.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,114.0,120.0,228.0,1
2261,0,10,1,50,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,65.0,65.0,129.0,1
2292,2,10,4,58,4,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,80.0,80.0,286.0,1
2302,7,12,18,0,3,1,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,44.0,45.0,71.0,1
2350,48,45,25,1,17,2,1,7,3.0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,157.0,160.0,298.0,1
2364,27,34,29,15,12,3,6,1,0.0,7,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,141.0,141.0,404.0,1
2381,18,34,11,1,2,2,2,3,1.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,81.0,82.0,152.0,1
2395,9,71,40,12,10,6,3,3,7.0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6.0,167.0,173.0,305.0,1
2405,1,26,2,31,3,1,1,1,3.0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,74.0,74.0,380.0,1
2436,1,2,2,128,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,135.0,135.0,353.0,1
2448,10,24,18,1,4,5,5,3,1.0,14,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1.0,91.0,92.0,169.0,1
2467,12,21,13,1,5,8,1,2,2.0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,73.0,75.0,150.0,1
2470,4,17,24,0,1,1,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,50.0,53.0,82.0,1
2484,2,7,16,1,4,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,33.0,36.0,49.0,1
2508,871,555,365,176,404,184,136,75,36.0,58,30,14,20,14,16,14,8,11,13,13,2,4,1,0,1,4,0,0,0,0.0,3025.0,3025.0,10270.0,17
2511,43,95,30,2,32,16,27,8,6.0,2,2,2,1,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0.0,273.0,273.0,567.0,1
2542,6,10,6,2,4,1,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.0,33.0,40.0,1
2587,18,51,29,7,10,4,12,2,2.0,1,2,1,2,5,2,5,3,1,2,5,0,1,2,1,0,1,0,1,0,0.0,170.0,170.0,966.0,1
2590,32,78,45,20,16,9,10,6,2.0,4,6,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.0,236.0,236.0,942.0,2
2600,18,24,69,0,9,4,6,4,3.0,5,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,148.0,148.0,486.0,1
2614,5,13,3,1,3,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.0,26.0,39.0,1
2628,0,3,2,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.0,17.0,22.0,1
2659,1281,1594,381,37,281,411,259,84,78.0,55,17,23,20,26,17,8,15,15,12,6,6,4,4,0,3,0,0,1,0,6.0,4638.0,4644.0,9381.0,19
2662,26,30,16,1,9,0,2,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,116.0,1
2676,1069,1139,390,15,443,174,147,91,85.0,45,21,19,18,30,20,16,87,14,13,10,11,7,4,5,5,2,2,0,0,0.0,3882.0,3882.0,7728.0,13
2693,182,198,102,119,151,60,42,15,13.0,5,16,12,5,6,6,7,5,9,2,5,1,0,0,0,2,0,0,0,0,0.0,963.0,963.0,2316.0,3
2703,30,26,10,1,8,8,1,5,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,92.0,96.0,150.0,1
2717,45,56,43,1,17,6,10,5,2.0,0,2,2,0,1,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0.0,197.0,197.0,573.0,1
2720,240,250,164,8,93,28,43,15,14.0,14,11,10,5,6,5,2,6,4,6,2,2,0,2,0,0,0,0,1,0,3.0,931.0,934.0,2930.0,5
2734,10,80,24,179,16,4,2,4,2.0,2,2,1,2,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0.0,334.0,334.0,1285.0,3
2748,17,38,15,0,11,1,4,1,0.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,92.0,93.0,229.0,1
2751,0,0,1,97,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,100.0,111.0,233.0,1
2765,5,4,18,8,5,0,3,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,48.0,50.0,168.0,1
2779,77,209,43,82,89,9,7,4,5.0,2,3,0,3,6,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0.0,546.0,546.0,1449.0,2
2782,15,10,5,8,4,1,0,2,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,114.0,1
2796,167,122,47,3,70,13,24,6,8.0,7,0,3,1,2,0,0,1,4,1,0,0,0,2,1,0,1,0,0,0,8.0,483.0,491.0,1140.0,2
2806,5,32,6,0,4,1,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,52.0,54.0,129.0,1
2810,16,99,12,15,16,5,5,3,0.0,2,3,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,183.0,183.0,907.0,2
2823,5,17,36,48,5,0,3,3,2.0,0,2,3,4,0,11,3,0,1,1,3,1,0,0,0,1,0,0,0,0,0.0,149.0,149.0,659.0,1
2837,272,260,121,106,135,46,36,36,14.0,31,5,5,6,2,3,1,4,3,3,2,1,0,0,0,0,2,0,0,0,1.0,1094.0,1095.0,2562.0,6
2854,12,38,9,86,11,1,3,3,1.0,1,0,0,1,2,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.0,177.0,177.0,503.0,1
2868,26,28,14,57,16,4,5,2,2.0,1,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,163.0,163.0,539.0,1
2871,14,29,13,15,10,1,21,11,1.0,2,3,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,127.0,127.0,580.0,1
2885,17,33,11,3,11,5,4,1,2.0,1,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,95.0,95.0,688.0,1
2899,13,22,13,16,0,2,1,2,1.0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,75.0,78.0,130.0,1
2909,7,24,11,3,8,3,1,5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,63.0,65.0,114.0,1
2912,16,28,17,9,6,6,0,23,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,111.0,111.0,254.0,1
2935,51,116,28,7,29,3,9,3,6.0,3,4,3,1,5,2,0,3,1,1,0,0,0,2,0,0,0,2,0,0,0.0,279.0,279.0,795.0,1
2957,18,24,33,64,13,1,3,7,2.0,0,2,3,1,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0.0,178.0,178.0,372.0,1
2960,125,173,85,2,68,57,13,5,8.0,11,2,0,3,4,0,3,0,2,0,3,1,2,1,1,0,0,0,0,0,0.0,569.0,569.0,1310.0,2
2974,23,62,21,2,17,6,2,10,3.0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,154.0,154.0,270.0,1
2988,4,13,8,4,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,34.0,34.0,72.0,1
2991,0,4,1,161,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,539.0,1
3006,2,3,0,111,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,120.0,120.0,120.0,1
3017,1,29,3,60,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,98.0,100.0,174.0,1
3023,4,6,2,6,1,1,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.0,25.0,33.0,1
3037,10,16,10,162,11,2,2,2,3.0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,225.0,225.0,829.0,1
3040,1,2,15,6,2,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,32.0,33.0,46.0,1
3054,8,20,12,62,5,3,0,3,1.0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,120.0,140.0,276.0,1
3068,30,67,23,4,16,10,3,14,0.0,6,0,0,0,0,3,2,0,1,2,3,0,1,0,0,1,0,1,0,0,0.0,187.0,187.0,506.0,1
3085,36,17,36,20,6,3,8,6,0.0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,137.0,137.0,595.0,1
3099,10,23,11,1,8,1,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,57.0,57.0,103.0,1
3109,20,33,63,2,10,1,7,3,1.0,1,3,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,150.0,150.0,417.0,1
3112,20,18,20,21,7,4,2,2,3.0,1,2,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,106.0,106.0,301.0,1
3143,22,57,19,46,18,4,3,5,2.0,3,2,1,3,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0,192.0,192.0,901.0,2
3157,1,2,15,3,1,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,26.0,27.0,40.0,1
3174,18,14,7,5,6,0,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,56.0,59.0,283.0,1
3188,0,4,0,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.0,41.0,56.0,1
3191,21,39,21,61,5,2,4,5,1.0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0,164.0,169.0,210.0,1
3201,10,22,12,59,7,1,1,0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,115.0,118.0,229.0,1
3215,8,49,32,100,15,4,1,3,2.0,3,1,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,225.0,225.0,1835.0,2
3229,59,50,73,4,37,11,25,14,7.0,1,5,6,1,4,1,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0.0,307.0,307.0,910.0,2
3258,1,3,2,13,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.0,20.0,13.0,1
3263,2,5,3,8,12,1,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.0,34.0,61.0,1
3280,18,64,20,10,10,23,4,19,4.0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,178.0,178.0,366.0,1
3294,67,149,38,3,38,16,5,9,5.0,5,2,1,2,2,4,3,1,1,2,1,1,1,0,1,0,0,1,0,0,0.0,358.0,358.0,979.0,2
3304,273,217,75,2,72,45,87,23,15.0,4,5,4,2,3,5,8,1,0,0,3,1,1,0,1,0,2,0,0,0,0.0,849.0,849.0,1692.0,3
3318,10,9,14,0,4,2,2,0,1.0,3,1,0,0,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,5.0,54.0,59.0,279.0,1
3321,1,10,19,2,6,3,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,43.0,45.0,67.0,1
3366,492,311,503,78,389,88,110,198,46.0,21,23,5,8,9,8,12,4,7,7,8,7,4,2,1,0,0,2,4,0,2.0,2347.0,2349.0,6708.0,12
3373,3,17,20,62,13,3,2,2,2.0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,129.0,146.0,298.0,1
3383,8,6,6,1,2,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.0,26.0,40.0,1
3397,9,17,12,7,6,4,4,3,1.0,1,0,3,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.0,73.0,76.0,152.0,1
3407,3,7,4,0,5,1,2,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.0,25.0,50.0,1
3410,1,19,1,167,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,189.0,189.0,813.0,1
3438,30,29,18,29,25,8,8,12,2.0,4,2,2,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,178.0,178.0,572.0,1
3441,34,69,27,0,16,6,12,3,2.0,13,2,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,191.0,191.0,458.0,1
3455,3,8,6,1,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,20.0,1
3469,21,42,16,10,6,2,9,5,0.0,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,118.0,120.0,180.0,1
3472,4,87,2,87,2,1,1,1,3.0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,194.0,194.0,669.0,1
3486,73,83,40,3,21,13,5,7,4.0,5,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,7.0,263.0,270.0,510.0,2
3499,3,7,1,151,2,1,0,0,0.0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,172.0,172.0,172.0,1
3504,106,184,148,655,45,11,19,11,10.0,12,8,2,4,6,9,2,3,1,2,12,1,1,1,1,0,2,0,0,0,0.0,1256.0,1256.0,2903.0,5
3513,14,1,2,1,2,1,4,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,30.0,46.0,1
3527,22,63,60,0,19,5,2,3,4.0,3,1,1,1,2,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0.0,193.0,193.0,455.0,1
3530,11,13,18,9,9,3,1,10,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,78.0,80.0,181.0,1
3544,23,69,27,0,15,1,3,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,140.0,146.0,214.0,1
3558,12,13,10,1,12,3,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,56.0,104.0,1
3561,3,29,0,130,9,2,0,0,1.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,450.0,1
3575,17,24,16,297,19,7,8,5,6.0,1,6,3,2,5,3,1,0,1,3,2,1,0,1,0,0,0,0,0,0,0.0,428.0,428.0,1602.0,2
3589,14,20,41,9,7,2,1,3,0.0,0,2,2,2,1,0,3,0,1,0,0,0,1,0,0,0,0,3,0,0,3.0,112.0,115.0,225.0,1
3592,316,388,229,4,129,39,53,44,8.0,8,9,14,7,3,3,3,8,3,10,4,2,2,6,4,1,1,2,1,0,0.0,1301.0,1301.0,3403.0,5
3602,21,36,26,267,20,3,12,0,12.0,2,4,2,3,2,3,1,4,2,0,0,0,0,0,0,1,0,1,0,0,0.0,422.0,422.0,1338.0,2
3616,343,252,202,222,151,73,37,21,16.0,13,13,5,2,7,10,2,2,4,2,2,4,0,0,1,1,0,0,0,0,0.0,1385.0,1385.0,4482.0,8
3620,160,176,117,3,118,17,56,17,11.0,1,7,6,4,4,3,5,3,3,2,4,2,0,0,2,3,0,0,0,0,0.0,724.0,724.0,3101.0,5
3633,12,25,13,1,5,1,0,2,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,63.0,64.0,101.0,1
3647,5,11,14,53,15,3,2,3,0.0,0,4,2,2,0,2,2,1,0,5,1,0,1,0,0,1,1,0,0,0,0.0,128.0,128.0,925.0,1
3664,27,46,13,3,42,4,6,16,0.0,10,2,1,2,1,3,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0.0,183.0,183.0,8235.0,1
3678,9,24,9,39,12,4,2,2,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,108.0,108.0,585.0,1
3681,1,6,1,89,1,1,0,1,0.0,1,1,1,0,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,111.0,111.0,333.0,1
3695,11,28,5,1,4,2,2,1,0.0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,59.0,61.0,81.0,1
3705,18,25,27,13,11,4,5,2,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,112.0,112.0,445.0,1
3719,454,356,180,28,359,45,118,42,31.0,21,18,14,12,5,12,12,11,10,2,7,6,5,1,1,4,0,2,0,0,0.0,1756.0,1756.0,6423.0,10
3722,24,47,31,10,11,2,0,2,0.0,0,4,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0,136.0,139.0,300.0,1
3736,10,34,19,52,21,6,1,3,1.0,1,0,2,0,0,1,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0.0,158.0,158.0,461.0,1
3745,19,34,18,1,17,6,9,2,0.0,0,2,0,2,2,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,118.0,118.0,335.0,1
3767,29,57,42,0,7,4,6,4,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,152.0,158.0,263.0,1
3798,76,77,18,8,40,18,22,9,1.0,5,1,1,0,3,1,1,0,0,2,1,0,1,0,5,0,0,0,0,0,0.0,290.0,290.0,700.0,1
3808,5,15,4,0,6,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,37.0,38.0,72.0,1
3811,40,64,19,22,22,3,15,5,0.0,4,0,2,2,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.0,209.0,209.0,496.0,1
3825,42,113,52,350,43,13,6,4,3.0,1,5,2,5,7,12,3,0,3,4,6,1,1,2,2,0,0,0,0,0,0.0,680.0,680.0,4086.0,4
3839,70,100,16,7,75,15,21,19,4.0,2,7,6,4,5,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0.0,362.0,362.0,1084.0,2
3842,8,10,8,2,3,2,2,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.0,38.0,44.0,84.0,1
3856,5,13,5,1,2,2,1,2,0.0,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,40.0,43.0,83.0,1
3860,12,6,2,250,6,3,2,4,3.0,1,1,0,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0.0,298.0,298.0,1008.0,2
3914,20,38,15,5,4,2,6,4,3.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,4.0,101.0,105.0,212.0,1
3928,982,745,383,673,440,95,158,106,51.0,26,23,21,23,14,23,8,10,14,5,18,5,0,4,6,4,0,2,0,0,7.0,3839.0,3846.0,11943.0,24
3931,1,8,30,2,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,52.0,56.0,83.0,1
3959,13,15,6,0,4,1,1,13,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,57.0,57.0,87.0,1
3962,23,23,6,1,2,1,0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,63.0,66.0,126.0,1
3976,3,23,15,42,16,1,3,0,0.0,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,110.0,110.0,624.0,1
3993,12,15,8,5,18,2,3,3,3.0,2,3,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,81.0,81.0,464.0,1
4008,0,5,1,91,4,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,102.0,105.0,219.0,2
4039,5,16,17,4,6,4,5,7,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,66.0,67.0,132.0,1
4056,1,6,1,219,6,1,0,1,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,240.0,240.0,678.0,1
