id,ПП ДРОМ,БЪЛГАРСКА ПРОЛЕТ,ДНБ,ДСБ (коалиция),КОАЛИЦИЯ НА НЕДОВОЛНИТЕ,ВОЛЯ,БДЦ,АБВ/Движение 21,ДПС,БСП,ГЕРБ,Партия на ЗЕЛЕНИТЕ,ДОСТ,ВЪЗР,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ,"Зелените, ДЕОС",ОБЕДИНЕНИ ПАТРИОТИ,КОЙ,НРП,БНО,РБ-ГЛАС НАРОДЕН,независими1,независими2,не подкрепям никого,total,eligible_voters,активност
10313,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.22413793103448276,0.25862068965517243,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,58.0,59,0.9830508474576272
10327,0.006493506493506494,0.0,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.025974025974025976,0.0,0.0,0.21428571428571427,0.34415584415584416,0.2077922077922078,0.0,0.06493506493506493,0.0,0.0,0.006493506493506494,0.09090909090909091,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.006493506493506494,154.0,312,0.4935897435897436
10330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.6730769230769231,0.0,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,71,0.7323943661971831
10358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23300970873786409,0.02912621359223301,0.6407766990291263,0.0,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,381,0.27034120734908135
10361,0.0,0.0392156862745098,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.37254901960784315,0.27450980392156865,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0392156862745098,51.0,66,0.7727272727272727
10375,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.44,0.32,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.02,0.0,0.0,0.0,0.02,50.0,64,0.78125
10389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.02,0.02,0.0,0.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,315,0.31746031746031744
10392,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.47761194029850745,0.04477611940298507,0.15422885572139303,0.0,0.27860696517412936,0.0,0.0,0.0,0.004975124378109453,0.0,0.009950248756218905,0.0,0.0,0.0,0.0,0.014925373134328358,201.0,332,0.6054216867469879
10416,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.17142857142857143,0.4857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,51,0.6862745098039216
10422,0.0,0.0,0.0,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,22.0,31,0.7096774193548387
10433,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.7708333333333334,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,48.0,56,0.8571428571428571
10447,0.00031479207983127147,0.00308496238234646,0.0016369188151226116,0.02974785154405515,0.001511001983190103,0.04211918028142412,0.0007240217836119243,0.025498158466332986,0.02367236440331161,0.2868070639342714,0.3543299650580791,0.003210879214278969,0.00308496238234646,0.015393332703749174,0.0,0.03812132086756697,0.1130733150753927,0.0007869801995781786,0.0006295841596625429,0.0006925425756287972,0.027418390153303742,0.0,0.0,0.028142411936915666,31767.0,58430,0.5436761937360944
10450,0.001815575728619207,0.004586717630195891,0.0015289058767319636,0.01309125656951744,0.002197802197802198,0.02274247491638796,0.0005733397037744864,0.008886765408504539,0.04108934543717153,0.3495461060678452,0.3707596751075012,0.001720019111323459,0.002866698518872432,0.012995699952221692,0.0,0.011944577161968466,0.0992833253702819,0.0011466794075489727,0.00047778308647873863,0.0008600095556617295,0.022933588150979456,0.0,0.0,0.02895365504061156,10465.0,21116,0.4955957567721159
10464,0.0,0.0,0.0,0.0,0.0,0.06206896551724138,0.0,0.0,0.006896551724137931,0.2689655172413793,0.30344827586206896,0.006896551724137931,0.0,0.013793103448275862,0.0,0.0,0.27586206896551724,0.0,0.0,0.006896551724137931,0.034482758620689655,0.0,0.0,0.020689655172413793,145.0,240,0.6041666666666666
10478,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.05555555555555555,0.3888888888888889,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,36.0,43,0.8372093023255814
10481,0.0,0.0,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.4,0.034782608695652174,0.09130434782608696,0.0,0.45652173913043476,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,230.0,678,0.3392330383480826
10495,0.023391812865497075,0.0,0.0,0.005847953216374269,0.0,0.03508771929824561,0.0,0.0,0.0935672514619883,0.19298245614035087,0.52046783625731,0.029239766081871343,0.0,0.005847953216374269,0.0,0.0,0.04678362573099415,0.005847953216374269,0.0,0.005847953216374269,0.005847953216374269,0.0,0.005847953216374269,0.023391812865497075,171.0,430,0.39767441860465114
10505,0.0,0.004705882352941176,0.002352941176470588,0.007058823529411765,0.0,0.023529411764705882,0.0,0.01411764705882353,0.0,0.47058823529411764,0.2564705882352941,0.0,0.0,0.002352941176470588,0.0,0.011764705882352941,0.09647058823529411,0.0,0.0,0.0,0.08470588235294117,0.0,0.0,0.02588235294117647,425.0,822,0.5170316301703163
10548,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.00909090909090909,0.0,0.38181818181818183,0.33636363636363636,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.01818181818181818,110.0,147,0.7482993197278912
10553,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.3111111111111111,0.4666666666666667,0.0,0.0,0.011111111111111112,0.0,0.022222222222222223,0.1,0.0,0.0,0.011111111111111112,0.022222222222222223,0.0,0.0,0.022222222222222223,90.0,116,0.7758620689655172
10567,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.011627906976744186,0.046511627906976744,0.45348837209302323,0.2441860465116279,0.0,0.0,0.0,0.0,0.011627906976744186,0.10465116279069768,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,86.0,133,0.6466165413533834
10584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.016666666666666666,0.08333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,60.0,74,0.8108108108108109
10611,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.058823529411764705,0.0,0.0058823529411764705,0.36470588235294116,0.34705882352941175,0.12941176470588237,0.0,0.03529411764705882,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,170.0,656,0.25914634146341464
10625,0.0,0.0,0.030303030303030304,0.010101010101010102,0.0,0.020202020202020204,0.0,0.010101010101010102,0.0,0.40404040404040403,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.030303030303030304,99.0,187,0.5294117647058824
10639,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.2545454545454545,0.6,0.0,0.0,0.01818181818181818,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,79,0.6962025316455697
10642,0.0,0.0,0.002127659574468085,0.0,0.002127659574468085,0.006382978723404255,0.0,0.00425531914893617,0.7680851063829788,0.036170212765957444,0.06595744680851064,0.0,0.09787234042553192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.01276595744680851,470.0,1301,0.361260568793236
10656,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.28125,0.5625,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,32.0,35,0.9142857142857143
10663,0.0,0.0,0.0,0.02564102564102564,0.008547008547008548,0.08547008547008547,0.0,0.0,0.17094017094017094,0.4358974358974359,0.17094017094017094,0.0,0.0,0.008547008547008548,0.0,0.0,0.05982905982905983,0.0,0.0,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.0,0.0,117.0,234,0.5
10673,0.0,0.008928571428571428,0.0,0.008928571428571428,0.0,0.05357142857142857,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.0,0.008928571428571428,0.017857142857142856,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.03571428571428571,112.0,144,0.7777777777777778
10687,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.0,0.0,0.6183206106870229,0.022900763358778626,0.04580152671755725,0.007633587786259542,0.24045801526717558,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,262.0,484,0.5413223140495868
10690,0.0,0.0,0.01694915254237288,0.0,0.0,0.03389830508474576,0.00847457627118644,0.00847457627118644,0.0,0.2796610169491525,0.4067796610169492,0.0,0.0,0.01694915254237288,0.0,0.0,0.17796610169491525,0.0,0.0,0.0,0.0423728813559322,0.0,0.0,0.00847457627118644,118.0,220,0.5363636363636364
10700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.05714285714285714,0.05714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,119,0.29411764705882354
10714,0.0018552875695732839,0.0055658627087198514,0.0018552875695732839,0.03153988868274583,0.0,0.0055658627087198514,0.0,0.0,0.5825602968460112,0.03525046382189239,0.20964749536178107,0.0,0.09833024118738404,0.0,0.0,0.0037105751391465678,0.014842300556586271,0.0,0.0,0.0,0.0,0.0,0.0,0.00927643784786642,539.0,1166,0.46226415094339623
10728,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.6444444444444445,0.03333333333333333,0.044444444444444446,0.011111111111111112,0.2222222222222222,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,90.0,150,0.6
10731,0.0,0.005813953488372093,0.0,0.0029069767441860465,0.0029069767441860465,0.02616279069767442,0.0029069767441860465,0.005813953488372093,0.01744186046511628,0.18604651162790697,0.5988372093023255,0.0,0.0,0.0029069767441860465,0.0,0.005813953488372093,0.13662790697674418,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0029069767441860465,344.0,473,0.7272727272727273
10759,0.0,0.0,0.0,0.0018796992481203006,0.0,0.007518796992481203,0.0,0.0018796992481203006,0.7293233082706767,0.03007518796992481,0.03759398496240601,0.0,0.16165413533834586,0.0,0.0,0.0018796992481203006,0.0018796992481203006,0.0018796992481203006,0.0018796992481203006,0.0,0.0037593984962406013,0.0,0.0,0.018796992481203006,532.0,1429,0.3722883135059482
10762,0.0,0.0,0.0,0.004310344827586207,0.0,0.05172413793103448,0.0,0.008620689655172414,0.05603448275862069,0.23706896551724138,0.47844827586206895,0.008620689655172414,0.0,0.0,0.0,0.004310344827586207,0.08189655172413793,0.0,0.0,0.0,0.05603448275862069,0.0,0.0,0.01293103448275862,232.0,537,0.43202979515828677
10776,0.0,0.0,0.0,0.006550218340611353,0.0,0.008733624454148471,0.0,0.028384279475982533,0.043668122270742356,0.39956331877729256,0.3624454148471616,0.0,0.0,0.006550218340611353,0.0,0.002183406113537118,0.1091703056768559,0.002183406113537118,0.0,0.0,0.015283842794759825,0.0,0.0,0.015283842794759825,458.0,868,0.5276497695852534
10789,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09473684210526316,0.45263157894736844,0.2736842105263158,0.0,0.0,0.0,0.0,0.021052631578947368,0.12631578947368421,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,95.0,142,0.6690140845070423
10803,0.00893355667225014,0.0011166945840312675,0.00446677833612507,0.0033500837520938024,0.0033500837520938024,0.022892238972640984,0.0011166945840312675,0.04020100502512563,0.2668900055834729,0.2400893355667225,0.1440536013400335,0.0016750418760469012,0.1373534338358459,0.005583472920156337,0.0,0.0011166945840312675,0.08207705192629816,0.002233389168062535,0.002233389168062535,0.0,0.014517029592406477,0.0,0.0,0.01675041876046901,1791.0,4562,0.3925909688733012
10820,0.0014847809948032665,0.003711952487008166,0.0014847809948032665,0.024498886414253896,0.011878247958426132,0.026726057906458798,0.0,0.002969561989606533,0.04974016332590943,0.2680029695619896,0.49443207126948774,0.0007423904974016332,0.0007423904974016332,0.004454342984409799,0.0,0.003711952487008166,0.06384558277654045,0.0,0.0,0.0007423904974016332,0.025983667409057165,0.0,0.0,0.014847809948032665,1347.0,2762,0.4876900796524258
10834,0.0,0.0,0.0,0.0,0.0,0.042735042735042736,0.0,0.0,0.0,0.358974358974359,0.358974358974359,0.0,0.0,0.0,0.0,0.02564102564102564,0.20512820512820512,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,117.0,186,0.6290322580645161
10848,0.023109243697478993,0.0,0.004201680672268907,0.004201680672268907,0.0021008403361344537,0.01680672268907563,0.0,0.0021008403361344537,0.046218487394957986,0.28991596638655465,0.453781512605042,0.0063025210084033615,0.052521008403361345,0.01050420168067227,0.0,0.0,0.06302521008403361,0.0,0.0,0.0,0.012605042016806723,0.0,0.0,0.012605042016806723,476.0,957,0.49738766980146293
10851,0.0017271157167530224,0.0,0.0,0.0034542314335060447,0.015544041450777202,0.03454231433506045,0.0,0.017271157167530225,0.018998272884283247,0.23488773747841105,0.533678756476684,0.0034542314335060447,0.0,0.008635578583765112,0.0,0.0069084628670120895,0.08981001727115717,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.02072538860103627,579.0,1323,0.4376417233560091
10865,0.0,0.0018587360594795538,0.0055762081784386614,0.011152416356877323,0.0,0.07063197026022305,0.0,0.00929368029739777,0.011152416356877323,0.42379182156133827,0.3475836431226766,0.0,0.0018587360594795538,0.011152416356877323,0.0,0.007434944237918215,0.0687732342007435,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.026022304832713755,538.0,874,0.6155606407322655
10879,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.05357142857142857,0.0,0.0,0.017857142857142856,0.44642857142857145,0.26785714285714285,0.0,0.0,0.017857142857142856,0.0,0.03571428571428571,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,56.0,70,0.8
10882,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.392,0.216,0.208,0.0,0.032,0.0,0.0,0.0,0.048,0.0,0.008,0.0,0.048,0.0,0.0,0.008,125.0,246,0.508130081300813
10910,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.48148148148148145,0.09876543209876543,0.38271604938271603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,81.0,119,0.680672268907563
10923,0.012145748987854251,0.004048582995951417,0.008097165991902834,0.0,0.0,0.02834008097165992,0.004048582995951417,0.004048582995951417,0.3441295546558704,0.19433198380566802,0.19838056680161945,0.0,0.08097165991902834,0.008097165991902834,0.0,0.004048582995951417,0.08502024291497975,0.0,0.0,0.0,0.008097165991902834,0.0,0.0,0.016194331983805668,247.0,570,0.43333333333333335
10937,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.3548387096774194,0.3548387096774194,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,31.0,42,0.7380952380952381
10954,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.034482758620689655,0.0,0.017241379310344827,0.0,0.4827586206896552,0.29310344827586204,0.0,0.05172413793103448,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,71,0.8169014084507042
10971,0.0010549636037556704,0.0020044308471357736,0.003323135351830362,0.03634349614938285,0.0016879417660090727,0.030646692689102226,0.0,0.012026585082814643,0.04900305939445089,0.33964553222913807,0.25899356472201707,0.0013714526848823715,0.009230931532862117,0.012237577803565778,0.0,0.014031015929950416,0.09046312902204874,0.0012659563245068046,0.00031648908112670115,0.0008967190631923199,0.041407321447410064,0.0,0.0,0.09405000527481802,18958.0,48543,0.3905403456729086
10985,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,28.0,28,1.0
10999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.42105263157894735,0.3333333333333333,0.0,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.12280701754385964,0.0,0.0,0.03508771929824561,57.0,81,0.7037037037037037
11003,0.0,0.016666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.03333333333333333,0.5,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.016666666666666666,60.0,130,0.46153846153846156
11020,0.0,0.0,0.00510204081632653,0.0,0.0,0.01020408163265306,0.0,0.030612244897959183,0.0,0.6581632653061225,0.1989795918367347,0.0,0.00510204081632653,0.00510204081632653,0.0,0.00510204081632653,0.05102040816326531,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,196.0,291,0.6735395189003437
11048,0.0,0.0,0.0,0.004878048780487805,0.004878048780487805,0.014634146341463415,0.0,0.0,0.12682926829268293,0.424390243902439,0.22926829268292684,0.004878048780487805,0.07804878048780488,0.00975609756097561,0.0,0.0,0.03902439024390244,0.0,0.0,0.0,0.04390243902439024,0.0,0.0,0.01951219512195122,205.0,375,0.5466666666666666
11051,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21,1.0476190476190477
11079,0.0,0.009708737864077669,0.0,0.03559870550161812,0.0,0.025889967637540454,0.0,0.006472491909385114,0.016181229773462782,0.32038834951456313,0.4077669902912621,0.0,0.019417475728155338,0.009708737864077669,0.0,0.0,0.061488673139158574,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.02912621359223301,309.0,607,0.5090609555189456
11082,0.0,0.0064516129032258064,0.0,0.01935483870967742,0.0,0.012903225806451613,0.0,0.0,0.0,0.535483870967742,0.25806451612903225,0.0,0.0,0.012903225806451613,0.0,0.0,0.14838709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,155.0,206,0.7524271844660194
11096,0.0,0.0,0.004629629629629629,0.018518518518518517,0.009259259259259259,0.041666666666666664,0.004629629629629629,0.004629629629629629,0.08796296296296297,0.3472222222222222,0.3194444444444444,0.004629629629629629,0.0,0.004629629629629629,0.0,0.0,0.12962962962962962,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.013888888888888888,216.0,757,0.285336856010568
11106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323943661971831,0.014084507042253521,0.03286384976525822,0.0,0.2112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,213.0,384,0.5546875
11123,0.03816793893129771,0.0,0.003816793893129771,0.0,0.003816793893129771,0.011450381679389313,0.011450381679389313,0.0,0.003816793893129771,0.6221374045801527,0.16412213740458015,0.0,0.0,0.0,0.0,0.003816793893129771,0.09541984732824428,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.019083969465648856,262.0,986,0.2657200811359026
11137,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.014598540145985401,0.014598540145985401,0.08759124087591241,0.38686131386861317,0.26277372262773724,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0364963503649635,0.0,0.0072992700729927005,0.0,0.15328467153284672,0.0,0.0,0.021897810218978103,137.0,217,0.631336405529954
11140,0.0,0.005988023952095809,0.0,0.005988023952095809,0.0,0.005988023952095809,0.011976047904191617,0.0,0.49700598802395207,0.23353293413173654,0.18562874251497005,0.0,0.0,0.005988023952095809,0.0,0.0,0.03592814371257485,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,167.0,573,0.2914485165794066
11154,0.0,0.0,0.0,0.0031007751937984496,0.007751937984496124,0.018604651162790697,0.0015503875968992248,0.0,0.0015503875968992248,0.37209302325581395,0.49767441860465117,0.0015503875968992248,0.0015503875968992248,0.0015503875968992248,0.0,0.007751937984496124,0.05271317829457364,0.010852713178294573,0.0,0.0,0.007751937984496124,0.0,0.0,0.013953488372093023,645.0,1214,0.5313014827018122
11168,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.358974358974359,0.41025641025641024,0.0,0.0,0.02564102564102564,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,39.0,55,0.7090909090909091
11171,0.011363636363636364,0.028409090909090908,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.10227272727272728,0.30113636363636365,0.2727272727272727,0.005681818181818182,0.0,0.005681818181818182,0.0,0.0,0.045454545454545456,0.005681818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.017045454545454544,176.0,304,0.5789473684210527
11185,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.007575757575757576,0.007575757575757576,0.5303030303030303,0.29545454545454547,0.007575757575757576,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.007575757575757576,0.0,0.007575757575757576,0.0,0.0,0.030303030303030304,132.0,214,0.616822429906542
11209,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.013888888888888888,0.027777777777777776,0.3194444444444444,0.5277777777777778,0.0,0.027777777777777776,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.027777777777777776,72.0,79,0.9113924050632911
11212,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.0,0.0053475935828877,0.7165775401069518,0.026737967914438502,0.06417112299465241,0.0,0.13368983957219252,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,187.0,304,0.6151315789473685
11232,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,30.0,36,0.8333333333333334
11243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.7155555555555555,0.022222222222222223,0.022222222222222223,0.0044444444444444444,0.21777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.008888888888888889,225.0,867,0.25951557093425603
11257,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.0070921985815602835,0.0,0.23404255319148937,0.0851063829787234,0.375886524822695,0.0070921985815602835,0.22695035460992907,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.03546099290780142,141.0,506,0.27865612648221344
11288,0.0,0.0,0.0,0.0,0.007751937984496124,0.03875968992248062,0.0,0.031007751937984496,0.023255813953488372,0.4806201550387597,0.24031007751937986,0.007751937984496124,0.0,0.0,0.0,0.007751937984496124,0.13178294573643412,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,129.0,206,0.6262135922330098
11301,0.0,0.0,0.01098901098901099,0.0,0.0,0.2087912087912088,0.01098901098901099,0.01098901098901099,0.2857142857142857,0.18681318681318682,0.16483516483516483,0.01098901098901099,0.06593406593406594,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.01098901098901099,91.0,134,0.6791044776119403
11332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,30.0,38,0.7894736842105263
11346,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.5934065934065934,0.027472527472527472,0.027472527472527472,0.0,0.29120879120879123,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.016483516483516484,182.0,390,0.4666666666666667
11358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.11864406779661017,0.4067796610169492,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,59.0,92,0.6413043478260869
11363,0.0,0.0,0.014184397163120567,0.0,0.0,0.0070921985815602835,0.0,0.0,0.5531914893617021,0.0070921985815602835,0.02127659574468085,0.0,0.3546099290780142,0.014184397163120567,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.014184397163120567,0.0,0.0,0.0070921985815602835,141.0,278,0.5071942446043165
11377,0.0,0.0,0.006211180124223602,0.006211180124223602,0.0,0.018633540372670808,0.0,0.0,0.14906832298136646,0.40993788819875776,0.37267080745341613,0.006211180124223602,0.0,0.0,0.0,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.006211180124223602,161.0,267,0.602996254681648
11380,0.0,0.00641025641025641,0.0,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.019230769230769232,0.47435897435897434,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,156.0,245,0.636734693877551
11394,0.000689655172413793,0.001379310344827586,0.0020689655172413794,0.034482758620689655,0.0020689655172413794,0.036551724137931035,0.001379310344827586,0.028965517241379312,0.018620689655172412,0.18689655172413794,0.42,0.002758620689655172,0.002758620689655172,0.022068965517241378,0.0,0.03517241379310345,0.07862068965517241,0.000689655172413793,0.0034482758620689655,0.0020689655172413794,0.08620689655172414,0.004827586206896552,0.0,0.028275862068965516,1450.0,2974,0.48755884330867516
11404,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.024691358024691357,0.06172839506172839,0.38271604938271603,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,81.0,116,0.6982758620689655
