id,ВМРО,"НИЕ, ГРАЖДАНИТЕ ",БНС,БСП,ВЪЗР,АБВ,АТАКА,КОД,ДПС,БПЛ,ДБ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,ЗАЕДНО,БНО,НАЦИЯ,МИР,Граждани от Протеста,МУТРИ ВЪН!,ГЛАС НАРОДЕН,ДНК,РЕПУБЛИКАНЦИ ЗА БГ,ПРАВОТО,БОГ,ВОЛЯ И НФСБ,Партия на ЗЕЛЕНИТЕ,ОБЩЕСТВО,БСДД,ГЕРБ-СДС,ИТН,ПРЯКА ДЕМОКРАЦИЯ,31,npn,total,eligible_voters,activity
56890,0.02586206896551724,0.0,0.0,0.21551724137931033,0.017241379310344827,0.0,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.0,0.11206896551724138,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0603448275862069,0.0,0.0,0.1206896551724138,0.0,0.0,0.06896551724137931,0.0,0.0,0.008620689655172414,0.1896551724137931,0.09482758620689655,0.0,0.0,0.008620689655172414,116.0,188,0.6170212765957447
56928,0.0,0.0,0.004166666666666667,0.08333333333333333,0.0,0.0,0.0,0.004166666666666667,0.7875,0.0,0.025,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.058333333333333334,0.008333333333333333,0.004166666666666667,0.0,0.0,240.0,1004,0.23904382470119523
56945,0.0,0.0,0.0,0.02176541717049577,0.0012091898428053204,0.0,0.0012091898428053204,0.0012091898428053204,0.48125755743651755,0.0012091898428053204,0.06529625151148731,0.0,0.0,0.0,0.0,0.0,0.0,0.0024183796856106408,0.0012091898428053204,0.0,0.02902055622732769,0.0024183796856106408,0.0,0.007255139056831923,0.0012091898428053204,0.0,0.0,0.37484885126964934,0.007255139056831923,0.0,0.0,0.0012091898428053204,827.0,1956,0.42280163599182
56959,0.06077348066298342,0.0,0.0,0.3756906077348066,0.0,0.0,0.0055248618784530384,0.0,0.0,0.011049723756906077,0.011049723756906077,0.0,0.0,0.011049723756906077,0.0,0.011049723756906077,0.011049723756906077,0.04419889502762431,0.0,0.0,0.0055248618784530384,0.0,0.0,0.06077348066298342,0.0,0.0055248618784530384,0.0,0.3314917127071823,0.04419889502762431,0.0,0.0,0.011049723756906077,181.0,308,0.5876623376623377
56962,0.0,0.0,0.0,0.19718309859154928,0.0,0.056338028169014086,0.0,0.0,0.2112676056338028,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.2676056338028169,0.1267605633802817,0.0,0.0,0.04225352112676056,71.0,146,0.4863013698630137
56976,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.8309859154929577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.04225352112676056,0.0,0.0,0.0,71.0,328,0.21646341463414634
56980,0.02197802197802198,0.0,0.0,0.4175824175824176,0.0,0.01098901098901099,0.0,0.0,0.07692307692307693,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.27472527472527475,0.13186813186813187,0.0,0.0,0.01098901098901099,91.0,159,0.5723270440251572
57008,0.00949367088607595,0.0,0.0,0.0949367088607595,0.0,0.00949367088607595,0.0031645569620253164,0.0,0.6107594936708861,0.0031645569620253164,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.012658227848101266,0.0,0.0031645569620253164,0.12341772151898735,0.0,0.0,0.012658227848101266,0.0031645569620253164,0.0031645569620253164,0.0,0.06962025316455696,0.028481012658227847,0.0031645569620253164,0.0,0.0031645569620253164,316.0,869,0.36363636363636365
57011,0.019867549668874173,0.0,0.0,0.10596026490066225,0.029801324503311258,0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.0695364238410596,0.009933774834437087,0.0033112582781456954,0.06291390728476821,0.0,0.0,0.0033112582781456954,0.06291390728476821,0.0033112582781456954,0.013245033112582781,0.0,0.0,0.0,0.006622516556291391,0.0033112582781456954,0.006622516556291391,0.006622516556291391,0.3079470198675497,0.22847682119205298,0.0033112582781456954,0.0,0.039735099337748346,302.0,614,0.49185667752442996
57025,0.11935483870967742,0.0,0.0,0.2806451612903226,0.016129032258064516,0.0032258064516129032,0.0032258064516129032,0.0,0.0032258064516129032,0.0,0.016129032258064516,0.00967741935483871,0.0032258064516129032,0.02258064516129032,0.0,0.0,0.0032258064516129032,0.03870967741935484,0.0,0.00967741935483871,0.025806451612903226,0.0032258064516129032,0.0,0.02903225806451613,0.0,0.0,0.0,0.12903225806451613,0.2709677419354839,0.0032258064516129032,0.0,0.00967741935483871,310.0,665,0.46616541353383456
57039,0.0,0.0,0.005917159763313609,0.05917159763313609,0.0,0.0,0.0,0.0,0.7218934911242604,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.005917159763313609,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.13609467455621302,0.047337278106508875,0.0,0.0,0.005917159763313609,169.0,657,0.2572298325722983
57042,0.0,0.024793388429752067,0.0,0.11570247933884298,0.008264462809917356,0.0,0.008264462809917356,0.0,0.008264462809917356,0.0,0.024793388429752067,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.024793388429752067,0.0,0.0,0.008264462809917356,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.5041322314049587,0.19008264462809918,0.0,0.0,0.03305785123966942,121.0,203,0.5960591133004927
57056,0.02702702702702703,0.0,0.0,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0,0.44594594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.22972972972972974,0.06756756756756757,0.0,0.0,0.0,74.0,141,0.524822695035461
57062,0.0,0.0,0.0,0.0199203187250996,0.0,0.00398406374501992,0.0,0.0,0.952191235059761,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199203187250996,0.0,0.0,0.0,0.0,251.0,564,0.4450354609929078
57073,0.0,0.0,0.0,0.2857142857142857,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.031746031746031744,0.0,0.0,0.015873015873015872,0.2698412698412698,0.2698412698412698,0.0,0.0,0.0,63.0,104,0.6057692307692307
57087,0.0,0.0,0.0,0.03508771929824561,0.0,0.008771929824561403,0.0,0.0,0.6754385964912281,0.0,0.008771929824561403,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.19298245614035087,0.0,0.0,0.017543859649122806,0.0,0.0,0.008771929824561403,0.02631578947368421,0.0,0.0,0.0,0.008771929824561403,114.0,483,0.2360248447204969
57090,0.09523809523809523,0.0,0.023809523809523808,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.40476190476190477,0.047619047619047616,0.0,0.0,0.0,42.0,76,0.5526315789473685
57100,0.0273972602739726,0.00684931506849315,0.00684931506849315,0.136986301369863,0.0273972602739726,0.0,0.02054794520547945,0.00684931506849315,0.00684931506849315,0.0,0.10273972602739725,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.06164383561643835,0.00684931506849315,0.0,0.02054794520547945,0.0,0.0,0.03424657534246575,0.00684931506849315,0.0,0.0,0.3698630136986301,0.1095890410958904,0.0,0.0,0.03424657534246575,146.0,224,0.6517857142857143
57128,0.0,0.0,0.0,0.42777777777777776,0.0,0.0,0.005555555555555556,0.0,0.06666666666666667,0.0,0.005555555555555556,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.03333333333333333,0.005555555555555556,0.0,0.011111111111111112,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.25,0.16111111111111112,0.0,0.0,0.0,180.0,613,0.2936378466557912
57131,0.008565310492505354,0.0021413276231263384,0.0021413276231263384,0.16488222698072805,0.02569593147751606,0.004282655246252677,0.010706638115631691,0.0021413276231263384,0.05139186295503212,0.0,0.03640256959314775,0.0,0.0021413276231263384,0.034261241970021415,0.0,0.0,0.0021413276231263384,0.055674518201284794,0.0,0.0,0.029978586723768737,0.0,0.004282655246252677,0.004282655246252677,0.0,0.0,0.004282655246252677,0.35974304068522484,0.17130620985010706,0.0021413276231263384,0.0,0.021413276231263382,467.0,1041,0.44860710854947167
57145,0.01818181818181818,0.0,0.0,0.23636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.01818181818181818,0.01818181818181818,0.5272727272727272,0.03636363636363636,0.0,0.0,0.0,55.0,75,0.7333333333333333
57159,0.08764044943820225,0.0,0.0022471910112359553,0.09438202247191012,0.006741573033707865,0.0,0.0,0.0,0.0449438202247191,0.0,0.051685393258426963,0.0044943820224719105,0.0044943820224719105,0.020224719101123594,0.0,0.006741573033707865,0.0,0.029213483146067417,0.0022471910112359553,0.0022471910112359553,0.0044943820224719105,0.0044943820224719105,0.0,0.02247191011235955,0.0044943820224719105,0.0,0.0,0.4134831460674157,0.1797752808988764,0.0,0.0,0.01348314606741573,445.0,2973,0.14968045745038683
57162,0.004545454545454545,0.0,0.0,0.05227272727272727,0.006818181818181818,0.0,0.0,0.0,0.0022727272727272726,0.0,0.00909090909090909,0.0,0.0,0.006818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0022727272727272726,0.0022727272727272726,0.0022727272727272726,0.7295454545454545,0.15227272727272728,0.0022727272727272726,0.0,0.006818181818181818,440.0,614,0.7166123778501629
57176,0.2310177705977383,0.0,0.0,0.11954765751211632,0.011308562197092083,0.008077544426494346,0.0016155088852988692,0.0016155088852988692,0.006462035541195477,0.0,0.045234248788368334,0.0016155088852988692,0.0032310177705977385,0.022617124394184167,0.0,0.0016155088852988692,0.0,0.024232633279483037,0.0,0.014539579967689823,0.017770597738287562,0.0,0.0016155088852988692,0.006462035541195477,0.0,0.0,0.004846526655896607,0.2520193861066236,0.21324717285945072,0.0016155088852988692,0.0,0.009693053311793215,619.0,1025,0.6039024390243902
57193,0.2608695652173913,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.13043478260869565,0.0,0.0,0.0,23.0,37,0.6216216216216216
57203,0.031161473087818695,0.0028328611898017,0.0,0.053824362606232294,0.014164305949008499,0.0,0.0,0.0,0.0,0.0,0.0169971671388102,0.0,0.0,0.019830028328611898,0.0,0.0028328611898017,0.0028328611898017,0.0084985835694051,0.0028328611898017,0.0,0.0028328611898017,0.014164305949008499,0.0,0.0084985835694051,0.0028328611898017,0.0,0.0,0.6713881019830028,0.13314447592067988,0.0,0.0,0.0113314447592068,353.0,543,0.6500920810313076
57217,0.024203821656050957,0.003821656050955414,0.0,0.17452229299363056,0.024203821656050957,0.01019108280254777,0.005095541401273885,0.0,0.015286624203821656,0.0025477707006369425,0.06751592356687898,0.0,0.0,0.016560509554140127,0.0,0.0,0.0,0.015286624203821656,0.0025477707006369425,0.006369426751592357,0.003821656050955414,0.0,0.0,0.049681528662420385,0.0012738853503184713,0.0,0.0,0.378343949044586,0.19235668789808918,0.0,0.0,0.006369426751592357,785.0,1646,0.47691373025516404
57234,0.0078125,0.0,0.0,0.0859375,0.0078125,0.0078125,0.0,0.0,0.3828125,0.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0546875,0.0,0.0,0.015625,0.0,0.0,0.0,0.34375,0.046875,0.0,0.0,0.0,128.0,330,0.3878787878787879
57248,0.0025974025974025974,0.0,0.0,0.04415584415584416,0.0,0.0025974025974025974,0.0,0.0,0.8025974025974026,0.0,0.01038961038961039,0.0,0.0,0.0025974025974025974,0.0,0.0025974025974025974,0.0,0.012987012987012988,0.0025974025974025974,0.0,0.005194805194805195,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.07272727272727272,0.03116883116883117,0.0,0.0,0.005194805194805195,385.0,1535,0.250814332247557
57251,0.029850746268656716,0.0,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.07462686567164178,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.5970149253731343,0.13432835820895522,0.014925373134328358,0.0,0.0,67.0,92,0.7282608695652174
57265,0.008547008547008548,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.008547008547008548,0.5299145299145299,0.0,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.008547008547008548,0.02564102564102564,0.0,0.0,0.0,0.2222222222222222,0.042735042735042736,0.0,0.0,0.017094017094017096,117.0,387,0.3023255813953488
57279,0.0,0.0,0.0,0.4782608695652174,0.014492753623188406,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.014492753623188406,0.0,0.0,0.07246376811594203,0.0,0.0,0.014492753623188406,0.18840579710144928,0.08695652173913043,0.0,0.0,0.0,69.0,115,0.6
57282,0.03773584905660377,0.0,0.0,0.1320754716981132,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.18867924528301888,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.018867924528301886,0.0,0.0,0.37735849056603776,0.09433962264150944,0.0,0.0,0.0,53.0,96,0.5520833333333334
57296,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.6478260869565218,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.004347826086956522,0.0,0.0,0.2956521739130435,0.021739130434782608,0.0,0.0,0.013043478260869565,230.0,519,0.44315992292870904
57306,0.009345794392523364,0.0,0.0,0.04672897196261682,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.018691588785046728,0.009345794392523364,0.8317757009345794,0.009345794392523364,0.0,0.0,0.0,107.0,189,0.5661375661375662
57319,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,11.0,21,0.5238095238095238
57323,0.007518796992481203,0.022556390977443608,0.0,0.3458646616541353,0.0,0.015037593984962405,0.0,0.0,0.15789473684210525,0.0,0.022556390977443608,0.007518796992481203,0.007518796992481203,0.0,0.0,0.0,0.0,0.045112781954887216,0.0,0.007518796992481203,0.03007518796992481,0.0,0.0,0.05263157894736842,0.0,0.007518796992481203,0.007518796992481203,0.13533834586466165,0.11278195488721804,0.0,0.0,0.015037593984962405,133.0,317,0.4195583596214511
57337,0.03664921465968586,0.0,0.0,0.16753926701570682,0.005235602094240838,0.0,0.010471204188481676,0.0,0.005235602094240838,0.0,0.04712041884816754,0.015706806282722512,0.0,0.05759162303664921,0.0,0.0,0.0,0.05759162303664921,0.0,0.0,0.0,0.0,0.0,0.07329842931937172,0.0,0.0,0.0,0.3612565445026178,0.16230366492146597,0.0,0.0,0.0,191.0,311,0.6141479099678456
57340,0.2631578947368421,0.0,0.0,0.2719298245614035,0.013157894736842105,0.013157894736842105,0.017543859649122806,0.0043859649122807015,0.017543859649122806,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.03070175438596491,0.0,0.0,0.02631578947368421,0.0,0.0043859649122807015,0.03508771929824561,0.0,0.0,0.0,0.12280701754385964,0.13157894736842105,0.0,0.0,0.008771929824561403,228.0,450,0.5066666666666667
57354,0.031746031746031744,0.0011337868480725624,0.0005668934240362812,0.24319727891156462,0.016439909297052153,0.0005668934240362812,0.006802721088435374,0.002834467120181406,0.09126984126984126,0.0005668934240362812,0.036281179138321996,0.003968253968253968,0.0,0.01984126984126984,0.0,0.0005668934240362812,0.0005668934240362812,0.032879818594104306,0.0017006802721088435,0.0011337868480725624,0.04251700680272109,0.0,0.0017006802721088435,0.07482993197278912,0.0017006802721088435,0.0,0.0,0.18197278911564627,0.1933106575963719,0.0017006802721088435,0.0,0.01020408163265306,1764.0,4092,0.4310850439882698
57368,0.019438444924406047,0.0021598272138228943,0.0,0.31965442764578833,0.004319654427645789,0.0,0.004319654427645789,0.0,0.27429805615550756,0.0,0.0021598272138228943,0.004319654427645789,0.0021598272138228943,0.0021598272138228943,0.0,0.0,0.0,0.012958963282937365,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.0,0.03023758099352052,0.0021598272138228943,0.0,0.0021598272138228943,0.17926565874730022,0.12311015118790497,0.0,0.0,0.0064794816414686825,463.0,1268,0.36514195583596215
57371,0.0,0.0,0.010869565217391304,0.20652173913043478,0.010869565217391304,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.05434782608695652,0.0,0.0,0.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.40217391304347827,0.17391304347826086,0.0,0.0,0.010869565217391304,92.0,309,0.2977346278317152
57385,0.016666666666666666,0.0,0.0,0.16666666666666666,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.4666666666666667,0.15,0.0,0.0,0.016666666666666666,60.0,96,0.625
57399,0.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,43.0,75,0.5733333333333334
57409,0.0,0.0,0.0,0.37209302325581395,0.023255813953488372,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.1744186046511628,0.0,0.0,0.06976744186046512,0.0,0.011627906976744186,0.06976744186046512,0.0,0.0,0.011627906976744186,0.18604651162790697,0.03488372093023256,0.0,0.0,0.0,86.0,159,0.5408805031446541
57412,0.0,0.0,0.0,0.06521739130434782,0.0,0.010869565217391304,0.0,0.0,0.8804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.010869565217391304,0.0,0.0,0.0,92.0,565,0.16283185840707964
57426,0.0,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.7606837606837606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.0,0.05555555555555555,0.0,0.004273504273504274,0.017094017094017096,0.0,0.0,0.0,0.08547008547008547,0.0641025641025641,0.0,0.0,0.004273504273504274,234.0,405,0.5777777777777777
57434,0.030927835051546393,0.0,0.0,0.16494845360824742,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.020618556701030927,0.020618556701030927,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.061855670103092786,0.0,0.010309278350515464,0.20618556701030927,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.32989690721649484,0.061855670103092786,0.0,0.0,0.020618556701030927,97.0,159,0.610062893081761
57443,0.02,0.0,0.0,0.12,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.58,0.12,0.0,0.0,0.01,100.0,140,0.7142857142857143
57457,0.050119331742243436,0.0,0.0,0.016706443914081145,0.0,0.0,0.0,0.002386634844868735,0.5799522673031027,0.002386634844868735,0.00477326968973747,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.002386634844868735,0.002386634844868735,0.00477326968973747,0.0,0.0,0.007159904534606206,0.0,0.002386634844868735,0.0,0.29594272076372313,0.01909307875894988,0.0,0.0,0.007159904534606206,419.0,737,0.5685210312075983
57488,0.011976047904191617,0.0,0.0,0.05389221556886228,0.0,0.017964071856287425,0.0,0.0,0.5688622754491018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,0.005988023952095809,0.0,0.0,0.0,0.005988023952095809,0.011976047904191617,0.0,0.0,0.0,0.2155688622754491,0.0658682634730539,0.0,0.0,0.017964071856287425,167.0,364,0.45879120879120877
57491,0.058995528035775714,0.0017199862401100791,0.0006879944960440316,0.13450292397660818,0.03371173030615755,0.0027519779841761265,0.0034399724802201583,0.0013759889920880633,0.04368765049879601,0.0006879944960440316,0.07327141382868937,0.0046439628482972135,0.0003439972480220158,0.03629170966632267,0.0001719986240110079,0.0008599931200550396,0.0001719986240110079,0.06759545923632611,0.0010319917440660474,0.003783969728242174,0.013071895424836602,0.0008599931200550396,0.0005159958720330237,0.04162366701066392,0.0010319917440660474,0.0008599931200550396,0.0006879944960440316,0.2629858961128311,0.1912624699002408,0.0005159958720330237,0.0,0.016855865153078776,5814.0,11860,0.4902192242833052
57501,0.0,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.12903225806451613,0.06451612903225806,0.0,0.0,0.06451612903225806,31.0,39,0.7948717948717948
57515,0.0,0.0,0.0,0.11666666666666667,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.45,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.025,0.0,0.0,0.0,0.2,0.14166666666666666,0.0,0.0,0.0,120.0,177,0.6779661016949152
57550,0.046511627906976744,0.0,0.0,0.6046511627906976,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.0,0.0,43.0,45,0.9555555555555556
57563,0.004784688995215311,0.0,0.0,0.03827751196172249,0.0,0.0,0.0,0.0,0.18181818181818182,0.004784688995215311,0.0,0.0,0.0,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.023923444976076555,0.0,0.0,0.004784688995215311,0.0,0.004784688995215311,0.0,0.7129186602870813,0.014354066985645933,0.0,0.0,0.0,209.0,834,0.25059952038369304
57577,0.038461538461538464,0.0,0.0,0.2932692307692308,0.014423076923076924,0.0,0.009615384615384616,0.0,0.04326923076923077,0.0,0.014423076923076924,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.052884615384615384,0.0,0.03365384615384615,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.2644230769230769,0.21634615384615385,0.0,0.0,0.0,208.0,437,0.4759725400457666
57580,0.023291925465838508,0.0,0.0015527950310559005,0.2220496894409938,0.021739130434782608,0.006211180124223602,0.006211180124223602,0.0,0.040372670807453416,0.0015527950310559005,0.017080745341614908,0.004658385093167702,0.0,0.03881987577639751,0.0,0.0,0.0,0.04813664596273292,0.0,0.0015527950310559005,0.010869565217391304,0.0,0.0,0.013975155279503106,0.0015527950310559005,0.0,0.003105590062111801,0.24378881987577639,0.281055900621118,0.0015527950310559005,0.0,0.010869565217391304,644.0,1575,0.4088888888888889
57594,0.0037128712871287127,0.0,0.0,0.06930693069306931,0.0037128712871287127,0.0,0.006188118811881188,0.0037128712871287127,0.1943069306930693,0.0,0.019801980198019802,0.0037128712871287127,0.0012376237623762376,0.008663366336633664,0.0,0.0,0.0,0.03094059405940594,0.0012376237623762376,0.0,0.06806930693069307,0.0037128712871287127,0.0,0.017326732673267328,0.0,0.0012376237623762376,0.0,0.4306930693069307,0.12004950495049505,0.0012376237623762376,0.0,0.011138613861386138,808.0,1432,0.5642458100558659
57604,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.5277777777777778,0.1111111111111111,0.0,0.0,0.0,36.0,50,0.72
57618,0.005263157894736842,0.0,0.0,0.03684210526315789,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.005263157894736842,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.015789473684210527,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.042105263157894736,0.010526315789473684,0.0,0.0,0.015789473684210527,190.0,534,0.35580524344569286
57621,0.06263498920086392,0.0,0.0021598272138228943,0.30669546436285094,0.008639308855291577,0.0,0.0064794816414686825,0.0021598272138228943,0.0,0.0,0.05399568034557235,0.0021598272138228943,0.0,0.03455723542116631,0.0,0.0,0.0,0.0367170626349892,0.0021598272138228943,0.0064794816414686825,0.0064794816414686825,0.0,0.0,0.047516198704103674,0.0,0.0,0.0,0.24406047516198703,0.16630669546436286,0.0,0.0,0.01079913606911447,463.0,1146,0.4040139616055846
57635,0.24161073825503357,0.0,0.0,0.1342281879194631,0.006711409395973154,0.020134228187919462,0.0,0.0,0.10738255033557047,0.006711409395973154,0.013422818791946308,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.013422818791946308,0.0,0.0,0.013422818791946308,0.0,0.006711409395973154,0.0,0.35570469798657717,0.04697986577181208,0.006711409395973154,0.0,0.006711409395973154,149.0,391,0.38107416879795397
