id,ДПС,БСДД,БНО,НДЕ,ВМРО,КСБ,ПД,НФСБ,ПП,МИР,КОД,БТР,КТБ,ВЪЗР,БВ,БНС,ИЗПРАВИ СЕ,ДНК,ИТН,ГЛАС НАРОДЕН,ПРАВОТО,НП ИСИ,ГЕРБ-СДС,ДБ,ЕВРОЛЕВИЦА,АТАКА,БСП,РВО,независим,npn,total,eligible_voters,activity
21926,0.5700934579439252,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.34579439252336447,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,107.0,458.0,0.2336244541484716
21957,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.07017543859649122,0.017543859649122806,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.14035087719298245,0.017543859649122806,0.0,0.0,0.42105263157894735,0.017543859649122806,0.0,0.03508771929824561,57.0,175.0,0.32571428571428573
21960,0.8,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.005555555555555556,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,180.0,463.0,0.38876889848812096
21974,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.11235955056179775,0.0,0.0,0.0,0.0,0.07865168539325842,0.15730337078651685,0.0,0.033707865168539325,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0,0.25842696629213485,0.033707865168539325,0.0,0.0,0.24719101123595505,0.0,0.0,0.02247191011235955,89.0,203.0,0.43842364532019706
21988,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.24822695035460993,0.0,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.06382978723404255,0.09929078014184398,0.0,0.014184397163120567,0.0,0.0425531914893617,0.0070921985815602835,0.0,0.0,0.3262411347517731,0.014184397163120567,0.0,0.0,0.12056737588652482,0.0,0.0,0.03546099290780142,141.0,243.0,0.5802469135802469
22006,0.002916869227029655,0.003403014098201264,0.0009722897423432182,0.003889158969372873,0.003889158969372873,0.002916869227029655,0.0009722897423432182,0.0024307243558580457,0.10889645114244045,0.0024307243558580457,0.002916869227029655,0.0024307243558580457,0.003889158969372873,0.05201750121536218,0.04326689353427322,0.0009722897423432182,0.007292173067574137,0.0019445794846864365,0.019931939718035974,0.0019445794846864365,0.0014584346135148275,0.0014584346135148275,0.6256684491978609,0.020904229460379193,0.0024307243558580457,0.0019445794846864365,0.043753038405444825,0.003889158969372873,0.0,0.02916869227029655,2057.0,3782.0,0.5438921205711263
22019,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.11290322580645161,0.0,0.0,0.0,62.0,72.0,0.8611111111111112
22023,0.16666666666666666,0.0,0.0,0.0,0.046296296296296294,0.0,0.009259259259259259,0.0,0.14814814814814814,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.027777777777777776,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.26851851851851855,0.037037037037037035,0.0,0.009259259259259259,0.23148148148148148,0.0,0.0,0.0,108.0,176.0,0.6136363636363636
22040,0.1326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326530612244898,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.01020408163265306,0.0,0.0,0.061224489795918366,0.0,0.0,0.01020408163265306,0.3673469387755102,0.01020408163265306,0.01020408163265306,0.0,0.10204081632653061,0.0,0.0,0.02040816326530612,98.0,160.0,0.6125
22068,0.0,0.0,0.00411522633744856,0.0,0.00823045267489712,0.0,0.0,0.0,0.09465020576131687,0.0,0.0,0.0,0.00411522633744856,0.02880658436213992,0.0205761316872428,0.0,0.0,0.0,0.0205761316872428,0.00823045267489712,0.00411522633744856,0.0,0.41975308641975306,0.01646090534979424,0.0,0.00411522633744856,0.35390946502057613,0.0,0.0,0.012345679012345678,243.0,508.0,0.47834645669291337
22071,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.02,0.0,0.0,0.12,0.0,0.0,0.02,50.0,118.0,0.423728813559322
22085,0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.11695906432748537,0.0,0.0,0.0,0.0,0.04678362573099415,0.011695906432748537,0.0,0.0,0.0,0.017543859649122806,0.005847953216374269,0.0,0.0,0.631578947368421,0.023391812865497075,0.005847953216374269,0.0,0.10526315789473684,0.0,0.0,0.017543859649122806,171.0,294.0,0.5816326530612245
22109,0.21428571428571427,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.014285714285714285,0.02857142857142857,0.4857142857142857,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.08571428571428572,0.014285714285714285,0.0,0.014285714285714285,0.04285714285714286,0.0,0.0,0.0,70.0,210.0,0.3333333333333333
22112,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,23.0,27.0,0.8518518518518519
22126,0.19230769230769232,0.007692307692307693,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.11538461538461539,0.007692307692307693,0.0,0.0,0.007692307692307693,0.03076923076923077,0.023076923076923078,0.0,0.023076923076923078,0.015384615384615385,0.038461538461538464,0.0,0.0,0.0,0.3230769230769231,0.015384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,130.0,393.0,0.33078880407124683
22134,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.047619047619047616,0.011904761904761904,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,84.0,228.0,0.3684210526315789
22143,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0625,0.0,0.109375,0.015625,0.0,0.03125,0.015625,0.015625,0.0,0.0,0.03125,0.0,0.0,0.0,0.4375,0.015625,0.0,0.0,0.25,0.0,0.0,0.0,64.0,140.0,0.45714285714285713
22157,0.9067796610169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0423728813559322,0.00847457627118644,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,118.0,481.0,0.24532224532224534
22160,0.024,0.008,0.0,0.008,0.008,0.008,0.0,0.0,0.176,0.0,0.0,0.0,0.008,0.072,0.008,0.0,0.0,0.0,0.04,0.008,0.0,0.008,0.224,0.024,0.008,0.016,0.336,0.0,0.0,0.016,125.0,440.0,0.2840909090909091
22174,0.007142857142857143,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.14285714285714285,0.02857142857142857,0.0,0.0,0.007142857142857143,0.02857142857142857,0.0,0.007142857142857143,0.0,0.3357142857142857,0.2,0.0,0.0,0.09285714285714286,0.0,0.0,0.04285714285714286,140.0,265.0,0.5283018867924528
22191,0.1935483870967742,0.0,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012,0.010752688172043012,0.10752688172043011,0.0,0.0,0.0,0.0,0.053763440860215055,0.1827956989247312,0.021505376344086023,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.12903225806451613,0.0,0.0,0.021505376344086023,93.0,337.0,0.27596439169139464
22201,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,21.0,34.0,0.6176470588235294
22215,0.03549571603427173,0.0024479804161566705,0.0,0.0036719706242350062,0.008567931456548347,0.0036719706242350062,0.0036719706242350062,0.0012239902080783353,0.15667074663402691,0.0,0.0024479804161566705,0.0012239902080783353,0.0024479804161566705,0.12729498164014688,0.05018359853121175,0.0,0.008567931456548347,0.006119951040391677,0.1346389228886169,0.006119951040391677,0.0024479804161566705,0.0036719706242350062,0.204406364749082,0.0416156670746634,0.0024479804161566705,0.008567931456548347,0.1211750305997552,0.0012239902080783353,0.0,0.05997552019583843,817.0,2784.0,0.29346264367816094
22232,0.0213903743315508,0.001336898395721925,0.0,0.00267379679144385,0.016042780748663103,0.00267379679144385,0.001336898395721925,0.0,0.16844919786096257,0.0,0.0,0.0,0.0066844919786096255,0.12566844919786097,0.04679144385026738,0.0,0.0,0.004010695187165776,0.029411764705882353,0.03609625668449198,0.001336898395721925,0.001336898395721925,0.2553475935828877,0.09759358288770054,0.001336898395721925,0.0066844919786096255,0.11096256684491979,0.0,0.0,0.06283422459893048,748.0,2371.0,0.3154787009700548
22246,0.0,0.0,0.012195121951219513,0.0,0.18292682926829268,0.0,0.0,0.0,0.08536585365853659,0.0,0.0,0.0,0.0,0.07317073170731707,0.08536585365853659,0.0,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.4634146341463415,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,82.0,327.0,0.25076452599388377
22250,0.11594202898550725,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.2608695652173913,0.057971014492753624,0.0,0.0,0.2753623188405797,0.0,0.0,0.043478260869565216,69.0,130.0,0.5307692307692308
22263,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.038461538461538464,0.05128205128205128,0.0,0.01282051282051282,0.0,0.038461538461538464,0.0,0.0,0.0,0.5256410256410257,0.038461538461538464,0.0,0.0,0.15384615384615385,0.0,0.0,0.02564102564102564,78.0,108.0,0.7222222222222222
22277,0.0,0.0,0.0,0.0,0.0035842293906810036,0.007168458781362007,0.014336917562724014,0.0,0.1039426523297491,0.0,0.0035842293906810036,0.0,0.0,0.05734767025089606,0.017921146953405017,0.0,0.007168458781362007,0.0,0.017921146953405017,0.0,0.0035842293906810036,0.0035842293906810036,0.6057347670250897,0.014336917562724014,0.007168458781362007,0.0035842293906810036,0.1039426523297491,0.0035842293906810036,0.0,0.021505376344086023,279.0,639.0,0.43661971830985913
22280,0.7663551401869159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.0,0.009345794392523364,0.018691588785046728,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.102803738317757,0.018691588785046728,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,107.0,281.0,0.3807829181494662
22304,0.002544529262086514,0.005089058524173028,0.0,0.002544529262086514,0.007633587786259542,0.010178117048346057,0.0,0.0,0.17048346055979643,0.0,0.002544529262086514,0.005089058524173028,0.005089058524173028,0.15012722646310434,0.035623409669211195,0.0,0.017811704834605598,0.007633587786259542,0.03307888040712468,0.002544529262086514,0.0,0.0,0.3231552162849873,0.04580152671755725,0.0,0.005089058524173028,0.11195928753180662,0.0,0.0,0.05597964376590331,393.0,1038.0,0.3786127167630058
22318,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.48148148148148145,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,27.0,42.0,0.6428571428571429
22321,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.02040816326530612,0.02040816326530612,0.0,0.08163265306122448,0.0,0.0,0.0,49.0,108.0,0.4537037037037037
22335,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,0.00980392156862745,0.0,0.0,0.0392156862745098,0.10784313725490197,0.00980392156862745,0.0,0.0,0.12745098039215685,0.0,0.0,0.0,0.2647058823529412,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.19607843137254902,0.0,0.0,0.049019607843137254,102.0,387.0,0.26356589147286824
22375,0.7863247863247863,0.008547008547008548,0.0,0.0,0.0,0.008547008547008548,0.0,0.008547008547008548,0.05128205128205128,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,117.0,342.0,0.34210526315789475
22407,0.05755395683453238,0.002697841726618705,0.0,0.002697841726618705,0.018884892086330936,0.0044964028776978415,0.0017985611510791368,0.0017985611510791368,0.17266187050359713,0.0035971223021582736,0.0017985611510791368,0.0,0.007194244604316547,0.10701438848920863,0.0539568345323741,0.0017985611510791368,0.011690647482014389,0.0044964028776978415,0.04226618705035971,0.00539568345323741,0.0008992805755395684,0.0,0.2751798561151079,0.040467625899280574,0.0044964028776978415,0.002697841726618705,0.1303956834532374,0.0008992805755395684,0.0,0.04316546762589928,1112.0,3645.0,0.30507544581618656
22424,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.018518518518518517,0.14814814814814814,0.018518518518518517,0.0,0.0,54.0,136.0,0.39705882352941174
22438,0.28773584905660377,0.01179245283018868,0.0,0.0047169811320754715,0.0023584905660377358,0.007075471698113208,0.0047169811320754715,0.0,0.1179245283018868,0.0,0.0,0.007075471698113208,0.007075471698113208,0.06132075471698113,0.01650943396226415,0.0,0.01179245283018868,0.0,0.08018867924528301,0.0,0.0023584905660377358,0.0,0.16981132075471697,0.014150943396226415,0.007075471698113208,0.0,0.16981132075471697,0.0,0.0,0.01650943396226415,424.0,1436.0,0.29526462395543174
22469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,0.0,0.0,0.0,0.0,0.08163265306122448,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.42857142857142855,0.0,0.0,0.0,0.16326530612244897,0.02040816326530612,0.0,0.04081632653061224,49.0,88.0,0.5568181818181818
22472,0.0024154589371980675,0.0024154589371980675,0.0024154589371980675,0.0,0.0024154589371980675,0.004830917874396135,0.0,0.007246376811594203,0.17632850241545894,0.004830917874396135,0.00966183574879227,0.0,0.0024154589371980675,0.12560386473429952,0.057971014492753624,0.0,0.012077294685990338,0.0024154589371980675,0.01932367149758454,0.004830917874396135,0.0024154589371980675,0.0,0.34541062801932365,0.04589371980676329,0.0024154589371980675,0.0024154589371980675,0.12077294685990338,0.007246376811594203,0.0,0.036231884057971016,414.0,996.0,0.41566265060240964
22490,0.017391304347826087,0.017391304347826087,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.26956521739130435,0.0,0.0,0.0,0.008695652173913044,0.06956521739130435,0.08695652173913043,0.0,0.008695652173913044,0.0,0.02608695652173913,0.0,0.0,0.0,0.28695652173913044,0.02608695652173913,0.0,0.02608695652173913,0.11304347826086956,0.0,0.0,0.02608695652173913,115.0,231.0,0.49783549783549785
22530,0.9320388349514563,0.0,0.0,0.0,0.0027739251040221915,0.0,0.0,0.0,0.026352288488210817,0.0,0.0,0.0,0.0,0.005547850208044383,0.0,0.0,0.015256588072122053,0.0,0.0027739251040221915,0.0,0.0,0.0,0.005547850208044383,0.0013869625520110957,0.0013869625520110957,0.0013869625520110957,0.0027739251040221915,0.0,0.0,0.0027739251040221915,721.0,1255.0,0.5745019920318725
22558,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885245901639344,0.00819672131147541,0.0,0.0,0.0,0.11475409836065574,0.02459016393442623,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.27049180327868855,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.2540983606557377,0.0,0.0,0.00819672131147541,122.0,188.0,0.648936170212766
22561,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12048192771084337,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.012048192771084338,0.07228915662650602,0.0,0.0,0.012048192771084338,0.3855421686746988,0.1566265060240964,0.012048192771084338,0.0,0.13253012048192772,0.0,0.0,0.03614457831325301,83.0,171.0,0.4853801169590643
22575,0.8171428571428572,0.011428571428571429,0.0,0.0,0.0,0.005714285714285714,0.011428571428571429,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.017142857142857144,0.005714285714285714,0.0,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.022857142857142857,0.0,0.0,0.005714285714285714,175.0,520.0,0.33653846153846156
22589,0.3411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411764705882353,0.011764705882352941,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,85.0,257.0,0.33073929961089493
22602,0.06692913385826772,0.003937007874015748,0.0,0.007874015748031496,0.0,0.0,0.003937007874015748,0.0,0.1732283464566929,0.003937007874015748,0.0,0.0,0.003937007874015748,0.047244094488188976,0.047244094488188976,0.0,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.4094488188976378,0.05511811023622047,0.003937007874015748,0.0,0.11811023622047244,0.0,0.0,0.031496062992125984,254.0,517.0,0.4912959381044487
22616,0.8336842105263158,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.04,0.002105263157894737,0.0,0.0,0.0,0.004210526315789474,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07789473684210527,0.00631578947368421,0.0,0.0,0.00631578947368421,0.0,0.0,0.008421052631578947,475.0,1008.0,0.4712301587301587
22633,0.46396396396396394,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.13063063063063063,0.0045045045045045045,0.0,0.0045045045045045045,0.0045045045045045045,0.036036036036036036,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.20270270270270271,0.02702702702702703,0.0,0.0045045045045045045,0.05405405405405406,0.0,0.0,0.036036036036036036,222.0,573.0,0.387434554973822
22647,0.0,0.006172839506172839,0.0,0.0,0.030864197530864196,0.0,0.0,0.0,0.12962962962962962,0.0,0.0,0.0,0.006172839506172839,0.09876543209876543,0.06172839506172839,0.0,0.012345679012345678,0.012345679012345678,0.006172839506172839,0.0,0.0,0.0,0.3395061728395062,0.030864197530864196,0.0,0.0,0.24691358024691357,0.0,0.0,0.018518518518518517,162.0,353.0,0.45892351274787535
22650,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,26.0,25.0,1.04
22664,0.6064814814814815,0.004629629629629629,0.0,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.0,0.0,0.023148148148148147,0.0,0.0,0.004629629629629629,0.0,0.009259259259259259,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.2638888888888889,0.0,0.0,0.004629629629629629,0.0,0.0,0.027777777777777776,216.0,421.0,0.5130641330166271
22678,0.3770491803278688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524590163934426,0.0,0.0,0.0,0.0,0.02459016393442623,0.0,0.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.0,0.0,0.13114754098360656,0.02459016393442623,0.0,0.01639344262295082,0.040983606557377046,0.0,0.0,0.01639344262295082,122.0,257.0,0.47470817120622566
22681,0.02112676056338028,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.15492957746478872,0.0,0.0,0.0,0.007042253521126761,0.1056338028169014,0.04225352112676056,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.22535211267605634,0.02112676056338028,0.028169014084507043,0.0,0.31690140845070425,0.007042253521126761,0.0,0.007042253521126761,142.0,522.0,0.2720306513409962
22695,0.2,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.325,0.0125,0.0,0.0,0.1625,0.0,0.0,0.0125,80.0,154.0,0.5194805194805194
22705,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,63.0,98.0,0.6428571428571429
22719,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.13157894736842105,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.02631578947368421,76.0,211.0,0.36018957345971564
22736,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.24,0.04,0.04,0.0,0.28,0.0,0.0,0.0,25.0,56.0,0.44642857142857145
22747,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.1836734693877551,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.006802721088435374,0.0,0.027210884353741496,0.0,0.0,0.0,0.3469387755102041,0.013605442176870748,0.0,0.0,0.14965986394557823,0.0,0.0,0.034013605442176874,147.0,291.0,0.5051546391752577
22753,0.0416,0.0048,0.0,0.0048,0.0,0.0016,0.0,0.0,0.0336,0.0,0.0,0.0016,0.0016,0.008,0.0032,0.0,0.0,0.0016,0.0144,0.0,0.0016,0.0,0.8592,0.0032,0.0032,0.0,0.0096,0.0,0.0,0.0064,625.0,1232.0,0.5073051948051948
22767,0.6201923076923077,0.019230769230769232,0.002403846153846154,0.0,0.004807692307692308,0.002403846153846154,0.002403846153846154,0.0,0.10336538461538461,0.002403846153846154,0.0,0.0,0.007211538461538462,0.04326923076923077,0.007211538461538462,0.007211538461538462,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.07451923076923077,0.01201923076923077,0.0,0.0,0.0625,0.0,0.0,0.014423076923076924,416.0,1423.0,0.29234012649332397
22770,0.9431818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,88.0,299.0,0.29431438127090304
22784,0.9626168224299065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,107.0,354.0,0.3022598870056497
22798,0.6483516483516484,0.0,0.01098901098901099,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.12087912087912088,0.0,0.0,0.0,0.0,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.07692307692307693,0.02197802197802198,0.0,0.0,0.03296703296703297,0.0,0.0,0.0,91.0,298.0,0.3053691275167785
22808,0.14772727272727273,0.0,0.0,0.0,0.007575757575757576,0.0,0.003787878787878788,0.0,0.15151515151515152,0.0,0.0,0.0,0.007575757575757576,0.15151515151515152,0.030303030303030304,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.22348484848484848,0.015151515151515152,0.003787878787878788,0.0,0.20833333333333334,0.0,0.0,0.022727272727272728,264.0,677.0,0.38995568685376664
22811,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.35,0.0,0.0,0.0,20.0,72.0,0.2777777777777778
22839,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.1836734693877551,0.0,0.0,0.006802721088435374,0.0,0.07482993197278912,0.034013605442176874,0.0,0.034013605442176874,0.006802721088435374,0.013605442176870748,0.0,0.0,0.0,0.4557823129251701,0.02040816326530612,0.0,0.0,0.1360544217687075,0.0,0.0,0.006802721088435374,147.0,247.0,0.5951417004048583
22842,0.022727272727272728,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.7045454545454546,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,44.0,89.0,0.4943820224719101
22856,0.9099099099099099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.018018018018018018,111.0,429.0,0.25874125874125875
22873,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.065,0.01,0.0,0.0,0.045,0.0,0.0,0.0,200.0,561.0,0.35650623885918004
22887,0.9476439790575916,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.02617801047120419,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,191.0,711.0,0.26863572433192684
