id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА!,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ЕДИНЕНИЕ,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ОБЩЕСТВО ЗА НОВА БГ,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,невалидни,total_valid,total,eligible_voters,n_stations
2364,47.0,9.0,8.0,24.0,18.0,6.0,3.0,4.0,10.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,140.0,142.0,358,2
2381,26.0,2.0,4.0,5.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,60.0,63.0,150,1
2395,92.0,25.0,11.0,3.0,20.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,164.0,171.0,279,2
2405,61.0,40.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,112.0,117.0,394,1
2436,2.0,143.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.0,156.0,368,1
2448,19.0,0.0,2.0,8.0,18.0,1.0,4.0,4.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.0,71.0,165,1
2467,15.0,1.0,23.0,7.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.0,67.0,154,1
2470,13.0,1.0,2.0,5.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,37.0,41.0,77,1
2484,7.0,5.0,1.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,29.0,45,1
2508,603.0,402.0,273.0,518.0,156.0,173.0,127.0,84.0,75.0,16.0,27.0,21.0,19.0,7.0,18.0,14.0,12.0,2.0,10.0,2.0,7.0,4.0,2.0,1.0,8.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,70,2600.0,2670.0,10666,16
2511,118.0,1.0,13.0,42.0,7.0,17.0,2.0,10.0,5.0,5.0,4.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,241.0,247.0,565,1
2542,6.0,2.0,3.0,3.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28.0,30.0,27,1
2587,65.0,11.0,3.0,12.0,20.0,10.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,131.0,145.0,942,1
2590,146.0,11.0,9.0,25.0,21.0,10.0,3.0,6.0,12.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26,257.0,283.0,917,2
2600,36.0,3.0,11.0,15.0,81.0,5.0,7.0,4.0,4.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,177.0,184.0,467,1
2614,7.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,25.0,38,1
2628,2.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,17.0,19,1
2659,1351.0,58.0,747.0,555.0,195.0,211.0,172.0,157.0,87.0,97.0,75.0,41.0,31.0,12.0,24.0,17.0,11.0,13.0,11.0,7.0,7.0,5.0,12.0,8.0,0.0,2.0,2.0,2.0,0.0,7.0,4.0,0.0,63,3921.0,3984.0,9736,17
2662,27.0,1.0,8.0,20.0,6.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80.0,82.0,126,1
2676,1301.0,28.0,415.0,331.0,364.0,180.0,108.0,158.0,72.0,24.0,43.0,68.0,30.0,5.0,11.0,5.0,14.0,3.0,4.0,6.0,3.0,6.0,7.0,7.0,3.0,2.0,3.0,3.0,0.0,5.0,2.0,1.0,90,3212.0,3302.0,7747,13
2693,120.0,629.0,63.0,85.0,59.0,42.0,26.0,28.0,27.0,7.0,6.0,9.0,21.0,5.0,4.0,2.0,5.0,29.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,0.0,0.0,34,1187.0,1221.0,2060,3
2703,18.0,1.0,14.0,18.0,6.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,72.0,75.0,149,1
2717,51.0,0.0,19.0,38.0,37.0,17.0,9.0,2.0,6.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,191.0,198.0,548,1
2720,192.0,12.0,70.0,113.0,86.0,71.0,48.0,26.0,30.0,2.0,14.0,14.0,10.0,6.0,3.0,3.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,27,719.0,746.0,2869,5
2734,76.0,151.0,8.0,11.0,15.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,272.0,296.0,1334,3
2748,19.0,13.0,7.0,9.0,9.0,11.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83.0,84.0,212,1
2751,3.0,90.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,100.0,101.0,251,1
2765,2.0,3.0,2.0,2.0,19.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,41.0,48.0,173,1
2779,352.0,48.0,55.0,14.0,10.0,22.0,2.0,5.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12,525.0,537.0,1427,2
2782,18.0,22.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,56.0,110,1
2796,78.0,1.0,40.0,69.0,16.0,45.0,21.0,12.0,11.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,312.0,315.0,1103,2
2810,69.0,4.0,8.0,19.0,12.0,7.0,9.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,152.0,159.0,933,2
2823,12.0,81.0,0.0,9.0,35.0,3.0,8.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25,167.0,192.0,660,1
2837,349.0,55.0,61.0,166.0,93.0,45.0,50.0,29.0,20.0,1.0,10.0,22.0,5.0,14.0,8.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,19,950.0,969.0,2478,6
2854,20.0,118.0,4.0,6.0,3.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,177.0,198.0,464,1
2868,22.0,60.0,7.0,20.0,9.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,144.0,150.0,518,1
2871,50.0,45.0,3.0,24.0,24.0,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,169.0,180.0,568,1
2885,62.0,2.0,16.0,9.0,4.0,9.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,122.0,133.0,705,1
2899,14.0,17.0,2.0,7.0,7.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,56.0,56,1
2909,16.0,0.0,1.0,6.0,8.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,44.0,45.0,107,1
2912,15.0,33.0,7.0,7.0,13.0,4.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,104.0,114.0,252,1
2935,150.0,19.0,13.0,31.0,18.0,21.0,6.0,3.0,13.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,288.0,296.0,777,1
2957,15.0,122.0,2.0,13.0,11.0,9.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,186.0,191.0,360,1
2960,186.0,14.0,39.0,39.0,64.0,22.0,12.0,16.0,6.0,3.0,2.0,21.0,21.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,23,458.0,481.0,1312,2
2974,41.0,2.0,11.0,16.0,13.0,9.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12,116.0,128.0,258,1
2988,6.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,24.0,72,1
2991,4.0,163.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,172.0,173.0,287,1
3006,3.0,101.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114.0,114.0,419,1
3017,16.0,61.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,87.0,87.0,154,1
3023,11.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,39,1
3037,7.0,314.0,3.0,6.0,8.0,5.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,356.0,371.0,823,1
3040,3.0,7.0,1.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,30.0,41,1
3054,79.0,24.0,9.0,9.0,10.0,8.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,149.0,167.0,282,2
3068,104.0,3.0,15.0,16.0,15.0,14.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,190.0,198.0,496,1
3085,16.0,16.0,5.0,18.0,18.0,4.0,3.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,99.0,102.0,583,1
3099,10.0,1.0,2.0,8.0,3.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,41.0,95,1
3109,27.0,1.0,3.0,13.0,67.0,7.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8,133.0,141.0,410,1
3112,32.0,49.0,8.0,11.0,8.0,2.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,126.0,134.0,286,1
3143,38.0,93.0,12.0,20.0,13.0,18.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,211.0,236.0,930,2
3157,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,14.0,36,1
3174,73.0,18.0,2.0,9.0,4.0,3.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,123.0,139.0,274,1
3188,1.0,35.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,39.0,50,1
3191,28.0,17.0,3.0,12.0,8.0,42.0,3.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,130.0,135.0,203,1
3201,21.0,80.0,2.0,10.0,8.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,130.0,136.0,236,1
3215,269.0,52.0,4.0,15.0,15.0,5.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19,378.0,397.0,1738,2
3229,46.0,14.0,23.0,69.0,48.0,18.0,12.0,8.0,7.0,1.0,4.0,4.0,1.0,7.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,270.0,278.0,853,2
3258,2.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,67,1
3263,2.0,20.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,34.0,52,1
3280,36.0,48.0,27.0,13.0,21.0,5.0,9.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,171.0,180.0,355,1
3294,187.0,62.0,31.0,22.0,19.0,13.0,11.0,2.0,3.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19,371.0,390.0,978,2
3304,155.0,5.0,123.0,116.0,36.0,47.0,66.0,21.0,22.0,18.0,16.0,16.0,5.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13,667.0,680.0,1849,3
3318,20.0,1.0,4.0,9.0,5.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,51.0,51.0,272,1
3321,11.0,1.0,2.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,33.0,62,1
3366,258.0,62.0,172.0,424.0,226.0,175.0,85.0,76.0,74.0,8.0,29.0,10.0,23.0,22.0,3.0,5.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,34,1682.0,1716.0,6494,12
3373,17.0,81.0,2.0,3.0,14.0,10.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,138.0,149.0,298,1
3383,4.0,12.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,26.0,38,1
3397,53.0,6.0,5.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,85.0,89.0,139,1
3407,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,16.0,38,1
3410,9.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,198.0,207.0,814,1
3438,25.0,18.0,9.0,17.0,20.0,10.0,4.0,5.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,125.0,128.0,546,1
3441,74.0,0.0,6.0,21.0,8.0,8.0,1.0,4.0,2.0,2.0,7.0,10.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,179.0,185.0,445,1
3455,8.0,1.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,21.0,16,1
3469,52.0,5.0,6.0,16.0,9.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,102.0,104.0,169,1
3472,49.0,111.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,172.0,183.0,674,1
3486,53.0,3.0,15.0,30.0,27.0,12.0,7.0,4.0,10.0,4.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,180.0,184.0,478,2
3499,10.0,225.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10,247.0,257.0,762,1
3504,190.0,679.0,36.0,67.0,175.0,18.0,17.0,21.0,17.0,4.0,1.0,10.0,5.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,39,1263.0,1302.0,2814,6
3513,4.0,1.0,8.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,44,1
3527,64.0,4.0,15.0,26.0,25.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.0,156.0,423,1
3530,10.0,12.0,5.0,13.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,58.0,66.0,166,1
3544,80.0,4.0,3.0,16.0,7.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,130.0,147.0,211,1
3558,2.0,1.0,3.0,11.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,36.0,105,1
3561,6.0,262.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,282.0,287.0,447,1
