id,ГЕРБ-СДС,ИТН,БСП,ДПС,ДБ,МУТРИ ВЪН!,ВМРО,БНО,ВОЛЯ И НФСБ,ВЪЗР,не подкрепям никого,РЕПУБЛИКАНЦИ ЗА БГ,ДНК,АТАКА,АБВ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,КОД,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,"НИЕ, ГРАЖДАНИТЕ ",БПЛ,МИР,ЗАЕДНО,ОБЩЕСТВО,БСДД,ПРЯКА ДЕМОКРАЦИЯ,БНС,Граждани от Протеста,ПРАВОТО,БОГ,НАЦИЯ,независими,невалидни,total_valid,total,eligible_voters,n_stations
23340,73,64,39,0,8,12,13,8,46,4,3,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,13,277.0,290.0,704,1
23354,25,2,5,0,0,0,2,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,41.0,42.0,52,1
23385,55,15,58,5,1,5,3,0,2,1,2,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,5,153.0,158.0,258,1
23409,397,313,261,12,62,65,88,50,56,18,30,24,8,12,10,2,0,2,1,4,1,1,1,2,1,1,1,2,2,3,1,0.0,26,1431.0,1457.0,2793,5
23426,21,28,58,1,1,2,17,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,10,135.0,145.0,258,1
23431,57,72,107,0,4,10,3,7,6,3,8,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,12,283.0,295.0,488,1
23457,111,81,64,166,13,11,4,7,27,5,3,3,3,3,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,21,509.0,530.0,1140,2
23474,7,2,3,1,6,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,27.0,28.0,32,1
23491,114,87,35,0,9,8,22,6,10,5,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,305.0,311.0,517,1
23501,54,55,68,9,4,14,4,3,6,7,0,6,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0.0,16,236.0,252.0,559,1
23515,38,10,17,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,82.0,83.0,124,1
23529,23,0,5,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,34.0,35.0,49,1
23532,28,14,7,0,3,0,5,9,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,81.0,83.0,156,1
23546,8,23,24,87,1,1,10,1,5,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,10,173.0,183.0,453,1
23557,4,5,23,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,38.0,41.0,62,1
23563,59,79,16,1,5,4,69,5,2,6,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11,255.0,266.0,443,1
23577,129,29,74,147,6,2,0,2,1,1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,14,400.0,414.0,876,2
23580,20,8,45,1,2,3,6,0,11,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16,105.0,121.0,271,1
23604,57,10,98,0,1,8,26,3,5,3,8,2,1,2,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0.0,9,229.0,238.0,348,1
23618,47,15,14,3,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,90.0,91.0,130,1
23621,8,6,8,1,1,1,4,0,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37.0,37.0,63,1
23649,112,48,67,3,15,18,6,5,10,6,1,0,2,0,1,0,0,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0.0,5,303.0,308.0,750,3
23652,5,7,17,1,0,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,44.0,47.0,62,1
23666,67,10,20,1,1,2,2,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,2,112.0,114.0,200,1
23672,329,45,108,61,5,11,8,8,10,8,3,1,1,3,0,1,2,0,0,0,1,0,2,3,0,0,2,1,2,0,0,0.0,22,615.0,637.0,1124,2
23697,22,3,4,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,38.0,39.0,97,1
23710,14,3,15,1,0,1,2,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,45.0,45.0,61,1
23724,81,8,13,65,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,10,176.0,186.0,466,1
23738,22,31,36,25,2,3,2,5,2,3,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,152.0,159.0,390,1
23741,10,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18.0,18.0,22,1
23755,16,0,7,128,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,156.0,160.0,342,1
23769,12,43,12,27,1,0,2,1,1,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,106.0,107.0,232,1
23786,41,20,22,3,0,5,0,2,5,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,106.0,109.0,160,1
23798,14,5,26,6,1,3,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,64.0,65.0,138,1
23803,80,19,10,53,2,3,0,1,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,177.0,181.0,292,1
23813,84,7,26,197,0,1,0,1,9,3,1,3,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,23,340.0,363.0,980,1
23827,10,5,21,6,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,51.0,54.0,94,1
23830,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10.0,11.0,43,1
23844,35,9,13,2,6,1,5,4,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,81.0,81.0,129,1
23858,13,3,2,74,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,97.0,99.0,222,1
23875,43,12,36,18,2,8,1,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,129.0,131.0,216,1
23889,34,6,4,26,1,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,77.0,81.0,177,1
23892,7,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,48.0,49.0,49,1
23902,86,40,36,8,23,12,7,12,8,5,2,17,3,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0.0,15,269.0,284.0,624,1
23916,92,20,32,40,1,2,0,2,5,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9,204.0,213.0,476,1
23947,703,560,846,81,117,170,149,55,234,58,31,104,7,15,30,17,6,8,12,3,1,0,3,3,2,1,1,0,1,1,1,0.0,97,3220.0,3317.0,6540,15
23950,30,4,21,10,0,2,0,0,17,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,90.0,91.0,153,1
23964,31,3,15,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,56.0,59.0,84,1
23978,9,4,29,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2,48.0,50.0,50,1
24000,67,63,31,7,10,18,3,8,2,2,1,16,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,6,237.0,243.0,459,1
24013,17,3,10,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,9,38.0,47.0,47,1
24030,1048,254,268,914,53,74,62,55,45,29,43,5,4,2,11,8,6,4,6,4,2,0,0,0,3,1,3,0,2,1,0,0.0,78,2907.0,2985.0,6606,10
24061,191,154,200,156,24,27,9,18,6,15,11,29,3,2,4,2,0,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0.0,36,860.0,896.0,2136,5
24075,45,54,33,89,5,6,10,2,10,4,1,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10,268.0,278.0,513,1
24089,11,24,8,1,4,4,2,0,4,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,68.0,69.0,100,1
24092,95,6,5,284,1,3,2,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,21,405.0,426.0,1011,2
24102,36,45,41,1,10,9,1,8,13,7,4,4,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,6,185.0,191.0,324,1
24116,101,8,16,249,4,1,2,1,4,0,9,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0,8,402.0,410.0,1076,1
24150,76,5,7,185,0,1,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,281.0,301.0,948,1
24164,75,86,75,16,13,18,11,7,5,7,4,0,0,3,1,0,3,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0.0,9,331.0,340.0,610,1
24178,242,70,58,27,0,9,3,3,6,1,2,3,1,8,0,0,1,1,0,2,1,1,0,1,4,0,1,0,0,2,0,0.0,62,447.0,509.0,1183,2
24195,8,2,2,56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,70.0,77.0,600,1
24236,26,8,18,3,1,2,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,65.0,68.0,102,1
24241,165,126,143,2,28,19,15,14,58,17,9,16,1,2,0,1,5,1,2,2,0,1,0,0,1,0,5,2,1,2,0,0.0,11,638.0,649.0,1287,2
24253,20,3,8,304,5,1,1,1,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,350.0,359.0,936,2
24267,215,29,71,480,8,4,8,3,6,5,5,4,1,0,2,0,7,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.0,34,853.0,887.0,1817,2
24270,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14.0,14.0,24,1
24298,44,1,11,1,1,1,2,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,68.0,70.0,84,1
24308,25,37,65,0,5,15,15,0,0,4,2,13,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0,7,187.0,194.0,382,2
24311,21,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29.0,29.0,39,1
24325,60,0,2,86,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,154.0,157.0,210,1
24339,14,8,23,0,3,2,0,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,61.0,65.0,105,1
24342,146,67,44,184,32,16,3,4,10,7,1,1,0,4,1,0,0,1,2,0,1,0,1,0,0,1,0,0,2,1,0,0.0,12,529.0,541.0,926,1
24356,2,0,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13.0,13.0,22,1
24367,22,3,10,7,13,3,2,0,40,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6,104.0,110.0,616,1
24387,12,6,11,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,36.0,38.0,126,1
24390,10,1,12,8,1,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40.0,41.0,56,1
24400,238,24,49,175,3,10,21,5,7,0,1,3,0,0,0,1,4,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0.0,29,548.0,577.0,1083,2
24414,59,58,53,0,2,6,3,6,0,1,8,2,3,3,0,0,0,1,0,1,0,0,0,1,1,2,1,0,0,0,0,0.0,5,211.0,216.0,392,1
24431,5,2,11,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,25.0,36,1
24459,8,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36.0,36.0,159,1
24462,5,1,5,75,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3,92.0,95.0,290,1
24476,41,17,30,12,1,1,5,1,4,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,121.0,127.0,236,1
24482,139,73,113,28,13,34,12,22,14,4,2,6,1,0,1,2,3,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0.0,50,472.0,522.0,1166,2
24493,101,70,127,16,17,16,11,8,16,8,3,0,8,1,0,1,2,0,1,0,2,2,0,2,0,0,0,0,0,1,0,0.0,19,413.0,432.0,1011,2
24520,49,36,10,104,0,1,0,0,3,0,0,45,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,5,252.0,257.0,407,1
24534,33,11,18,8,4,2,3,0,2,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,89.0,93.0,123,1
24551,149,33,53,78,4,6,2,1,10,1,4,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,7,357.0,364.0,664,2
24565,1127,222,418,40,51,34,190,31,172,21,8,21,4,6,11,3,1,0,2,4,13,1,1,3,4,3,1,2,1,1,0,0.0,73,2396.0,2469.0,3899,12
24582,149,129,80,39,15,17,16,18,28,23,11,15,4,3,1,4,0,1,1,1,1,0,2,0,4,0,0,0,0,0,0,0.0,20,562.0,582.0,972,2
24623,14,4,9,4,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,37.0,38.0,77,1
24640,17,3,9,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,53.0,54.0,77,1
24668,119,27,22,19,4,9,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.0,5,213.0,218.0,311,1
24685,56,17,39,1,0,5,3,0,8,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,10,136.0,146.0,306,1
24699,65,8,15,279,2,3,0,2,20,1,5,4,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,13,409.0,422.0,707,1
24712,37,20,45,0,4,8,7,2,19,4,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,154.0,163.0,242,1
24726,44,13,18,7,0,2,5,0,2,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,2,97.0,99.0,136,1
24739,51,15,31,3,9,4,2,3,5,2,2,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,9,134.0,143.0,242,1
24743,5,0,6,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,4,120.0,124.0,481,1
24760,40,19,23,13,3,3,1,2,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,114.0,127.0,358,1
24774,23,1,4,148,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11,180.0,191.0,497,1
24788,5,1,2,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,59.0,62.0,208,1
24791,35,14,24,1,9,8,1,3,3,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3,110.0,113.0,212,1
24829,400,13,35,365,18,5,9,3,6,5,0,5,2,1,0,2,1,0,1,0,0,0,1,3,0,1,0,0,2,1,0,0.0,55,879.0,934.0,3096,3
24832,111,24,38,3,2,7,8,2,2,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5,208.0,213.0,339,1
24854,38,13,16,2,5,6,6,0,12,0,1,2,1,5,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,8,113.0,121.0,182,1
24880,5,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,36.0,44.0,44,1
24921,63,1,5,67,3,0,1,0,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.0,6,153.0,159.0,348,1
24935,31,24,42,0,1,8,7,3,10,2,2,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28,252.0,280.0,634,1
24949,38,3,6,229,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,280.0,282.0,638,1
24952,5,1,2,9,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,24.0,25.0,35,1
24966,23,1,2,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,81.0,82.0,201,1
27019,14,10,11,6,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,48.0,49.0,70,1
27022,6,3,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,20.0,21.0,28,1
27036,45,24,26,86,3,2,0,3,1,1,5,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,13,204.0,217.0,431,1
27043,17,13,17,1,3,4,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,3,65.0,68.0,123,1
27067,43,3,3,17,0,0,0,0,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,80.0,82.0,393,1
27070,15,14,16,167,8,3,0,0,5,1,3,0,0,1,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.0,14,243.0,257.0,415,1
27084,28,4,11,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,50.0,75,1
27108,8,8,8,0,7,4,5,1,3,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,49.0,51.0,99,1
27111,48,31,43,2,12,5,8,9,3,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3,178.0,181.0,347,1
27125,106,75,43,151,27,18,33,24,14,17,9,110,2,6,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.0,14,647.0,661.0,1511,2
27139,25,10,32,175,4,0,1,3,3,1,2,0,0,3,0,2,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0.0,4,267.0,271.0,569,1
27156,38,6,19,676,24,3,0,1,4,0,6,9,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,791.0,804.0,2383,4
27169,118,24,45,1,1,3,28,2,4,4,2,1,1,5,0,0,1,1,0,3,0,0,0,3,0,0,1,0,0,2,0,0.0,27,250.0,277.0,789,2
27173,74,32,64,2,3,14,12,2,4,2,2,4,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,14,224.0,238.0,383,1
27190,559,438,449,138,129,110,93,54,64,54,48,98,7,10,10,13,4,5,2,3,1,0,2,3,3,3,1,0,1,1,1,0.0,66,2304.0,2370.0,4760,6
27200,71,9,22,35,1,2,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,148.0,149.0,149,1
27214,44,33,33,4,6,26,10,5,9,2,2,0,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,6,184.0,190.0,506,1
27228,4,3,14,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31.0,31.0,52,1
27231,41,27,14,11,18,4,10,4,5,2,2,1,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2,146.0,148.0,465,1
27245,35,20,66,0,2,4,1,4,15,14,3,2,0,4,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,4,179.0,183.0,353,1
27259,15,9,16,0,1,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,2,52.0,54.0,335,1
27262,23,12,0,20,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,61.0,64.0,83,1
27293,210,127,146,39,53,18,12,12,30,9,7,15,4,2,1,3,1,1,3,1,1,0,0,1,1,1,0,0,0,1,0,0.0,15,699.0,714.0,1124,2
27303,553,629,421,7,236,114,306,92,32,93,55,16,18,11,24,14,4,8,7,5,0,0,3,3,3,1,1,1,0,1,0,0.0,40,2658.0,2698.0,5818,9
27317,64,16,23,1,5,3,3,2,3,5,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2,133.0,135.0,268,1
27320,48,3,14,0,0,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,74.0,77.0,114,1
27334,8,0,8,1,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26.0,26.0,36,1
27348,4,1,2,4,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.0,15.0,19,1
27365,122,77,34,234,28,9,11,10,5,2,4,2,1,0,0,4,1,4,2,0,1,0,1,0,2,0,1,0,0,1,0,0.0,10,556.0,566.0,958,2
27379,29,5,14,1,2,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,68.0,71.0,90,1
27382,1040,842,1067,100,216,193,65,85,83,82,36,30,11,49,23,16,7,6,3,6,1,3,8,2,1,1,4,8,1,2,1,0.0,87,3992.0,4079.0,8951,12
27406,69,32,101,4,8,2,5,6,11,4,4,19,2,1,12,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,7,285.0,292.0,553,1
27423,6,10,6,3,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2,35.0,37.0,46,1
27440,20,11,6,182,0,1,0,9,0,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0.0,6,241.0,247.0,393,1
27468,22,2,12,43,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,82.0,84.0,468,1
27471,19,14,37,44,2,0,3,0,5,0,2,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,145.0,149.0,320,1
27499,272,244,151,26,49,53,22,31,18,23,18,8,8,5,11,6,1,1,3,1,0,0,0,5,2,1,1,1,1,2,0,0.0,33,964.0,997.0,1989,2
27509,165,76,61,34,4,11,2,4,0,4,9,3,0,3,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,42,383.0,425.0,790,2
27512,35,4,13,310,4,2,1,1,8,0,10,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31,400.0,431.0,1855,3
27543,14,2,4,68,4,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,98.0,98.0,170,1
27557,63,32,43,43,4,5,3,3,10,2,2,24,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0.0,8,244.0,252.0,442,1
27574,7,1,22,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,39.0,39.0,72,1
27588,111,39,110,23,9,9,1,6,5,9,6,7,1,0,1,2,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,12,344.0,356.0,780,2
27591,44,0,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,57.0,60.0,334,1
27601,4,2,11,1,1,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26.0,26.0,38,1
27615,9,5,9,5,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34.0,34.0,47,1
27629,112,5,8,15,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,9,150.0,159.0,263,1
27632,1932,1006,901,119,230,220,125,139,66,82,86,5,25,27,20,24,22,3,6,6,6,16,10,9,4,9,9,7,8,1,0,0.0,105,5123.0,5228.0,9195,13
27656,12,0,4,139,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5,163.0,168.0,584,1
27663,6,1,6,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,25.0,53,1
27680,13,7,7,152,3,3,1,3,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195.0,195.0,615,1
