person,personLabel,personDescription,dateOfBirth,placeOfBirth,placeOfBirthLabel,placeOfBirthLocation,dateOfDeath,placeOfDeath,placeOfDeathLabel,placeOfDeathLocation
http://www.wikidata.org/entity/Q718584,Любиша Самарджич,,1936-11-19,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2017-09-08,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q888026,Q888026,,1923-06-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2010-03-14,http://www.wikidata.org/entity/Q1930,Отава,Point(-75.695 45.424722222)
http://www.wikidata.org/entity/Q6044526,Q6044526,,1888-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1970-10-26,http://www.wikidata.org/entity/Q217411,Q217411,Point(28.976111 41.031944)
http://www.wikidata.org/entity/Q6054820,Q6054820,,1892-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1951-06-14,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6069352,Q6069352,,1913-04-21,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1988-04-09,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6072910,Q6072910,,1920-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2005-01-16,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6073889,Q6073889,,1974-07-31,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2021-03-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q6082433,Q6082433,,1923-12-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2003-01-01,http://www.wikidata.org/entity/Q35997,Измир,Point(27.13838 38.41273)
http://www.wikidata.org/entity/Q6096535,Q6096535,,1924-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2001-07-17,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6099472,Q6099472,,1889-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1944-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6099584,Q6099584,,1879-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1951-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6282925,Йосиф Ескапа,,,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),,http://www.wikidata.org/entity/Q35997,Измир,Point(27.13838 38.41273)
http://www.wikidata.org/entity/Q6415198,Джино Симеонов,,1915-10-19,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1984-06-12,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q6417795,Джемаил Максут,,1933-05-08,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2001-12-28,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q6441295,Q6441295,,1890-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1978-10-18,http://www.wikidata.org/entity/Q3640,Анкара,Point(32.85 39.93)
http://www.wikidata.org/entity/Q6529991,Яшар Наби Найър,турски писател,1908-12-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1981-03-15,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6580515,Сабри Беркел,,1907-03-21,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1993-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q6592435,Q6592435,,1936-02-28,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2007-09-03,http://www.wikidata.org/entity/Q309164,Q309164,Point(34.866666666 32.183333333)
http://www.wikidata.org/entity/Q6639514,Q6639514,,1907-12-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1993-01-13,http://www.wikidata.org/entity/Q33935,Тел Авив,Point(34.78 32.08)
http://www.wikidata.org/entity/Q7541128,Q7541128,,1949-10-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2008-07-14,http://www.wikidata.org/entity/Q430267,Белингам,Point(-122.478833333 48.754388888)
http://www.wikidata.org/entity/Q9030131,Никола Младенов,,1964-03-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2013-03-26,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12295126,Стерьо Кранго,,1920-08-29,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1991-09-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12295241,Стефан Маневски,,1934-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1997-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12295273,Стефан Петров (революционер),,1873-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1926-03-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296555,Тодор Павлов (дипломат),,1878-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1948-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296593,Тодор Стоянов (просветен деец),,1888-01-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1975-01-18,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12296607,Тодор Хаджимитков,,1898-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1987-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12296676,Тома Карайовов,"български революционер, деец на Върховния македоно-одрински комитет, публицист, политик, дипломат и общественик",1869-04-17,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1950-12-02,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12297131,Търпе Яковлевски,,1925-12-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2005-12-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12298625,Хусеин Абдурахман,,1921-02-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2001-11-04,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12636953,Милка Бабович,,1928-10-27,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2020-12-26,http://www.wikidata.org/entity/Q1435,Загреб,Point(15.977222222 45.813055555)
http://www.wikidata.org/entity/Q12734840,Марко Бандулович,,,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),,http://www.wikidata.org/entity/Q10737004,Бакъу,Point(26.916666666 46.583333333)
http://www.wikidata.org/entity/Q12747908,Любица Аджович,,1924-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2006-05-23,http://www.wikidata.org/entity/Q236,Черна гора,Point(19.216667 42.766667)
http://www.wikidata.org/entity/Q12749584,Василие Йованович,,1874-02-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1970-12-31,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q12760410,Усния Реджепова,,1946-02-04,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2015-10-01,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q12788061,Q12788061,,1929-11-14,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2019-05-20,http://www.wikidata.org/entity/Q437,Любляна,Point(14.516666666 46.05)
http://www.wikidata.org/entity/Q12904541,Йован Бошковски,,1920-12-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1968-11-10,http://www.wikidata.org/entity/Q221,Северна Македония,Point(21.716667 41.65)
http://www.wikidata.org/entity/Q12904597,Q12904597,,1923-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2005-05-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12905208,Биляна Беличанец - Алексич,,1973-07-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2019-04-06,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12905994,Дарко Маркович,"художник - илюстратор, карикатурист, аниматор, и филмов режисьор от Република Македония",1940-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2016-06-09,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12906125,Димитър Солев,,1930-05-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2003-09-24,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12906214,Q12906214,,1931-03-11,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1987-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12906219,Драган Шуплевски,югославски диригент,1933-07-19,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2001-06-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12906220,Q12906220,,1917-09-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1980-09-01,http://www.wikidata.org/entity/Q5993,Хвар,Point(16.656944444 43.151388888)
http://www.wikidata.org/entity/Q12907907,Крум Томовски,,1924-12-21,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2010-07-08,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12908684,Михо Атанасовски,,1934-04-10,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2008-07-13,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12911051,Трайко Стаматоски,северномакедонски езиковед,1925-05-06,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2021-04-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12911274,Q12911274,,1937-03-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2016-10-03,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12912135,Q12912135,,1920-10-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2008-07-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q13567028,Q13567028,,1952-01-08,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2017-09-13,http://www.wikidata.org/entity/Q11194,Сараево,Point(18.413222222 43.856333333)
http://www.wikidata.org/entity/Q16358907,Яшар бей Шкупи,,1860-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1919-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q17412736,Q17412736,,1955-03-20,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2014-06-26,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q17431998,Лена Стефанова,художничка от Социалистическа република Македония,1913-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1991-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q17471925,Наджие Суман,,1881-04-23,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),1973-07-23,http://www.wikidata.org/entity/Q3640,Анкара,Point(32.85 39.93)
http://www.wikidata.org/entity/Q18237236,Q18237236,,1991-08-13,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2015-08-08,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q18973748,Стево Спасовски,,1940-11-25,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2008-03-30,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q18974741,Владимир Тулевски,,1948-01-05,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2008-10-21,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q20053019,Сюзан Максут,,1939-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2015-04-23,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q20053048,Йован Тофовски,,1940-05-19,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333),2015-01-20,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
