id,ГЕРБ-СДС,ПП,ДПС,ВЪЗР,БСП,ДБ,БВ,ИТН,не подкрепям никого,ИЗПРАВИ СЕ,ВМРО,ДНК,КСБ,АТАКА,РВО,ГЛАС НАРОДЕН,БСДД,ЕВРОЛЕВИЦА,КТБ,КОД,МИР,ПД,НДЕ,НФСБ,БТР,НП ИСИ,БНС,ПРАВОТО,БНО,независими,невалидни,total_valid,total,eligible_voters,n_stations
69081,23,13,2,4,23,0,4,2,0.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,75.0,77.0,160.0,1
69095,38,26,22,17,51,2,4,7,7.0,0,0,2,1,1,1,2,2,2,0,1,0,0,3,1,0,1,1,0,0,0.0,0.0,192.0,192.0,790.0,2
69105,114,128,225,38,108,15,14,18,26.0,7,2,1,1,1,2,0,1,1,2,1,2,1,1,0,2,0,0,0,1,0.0,0.0,712.0,712.0,1947.0,3
69119,75,36,0,16,10,15,4,7,2.0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,174.0,174.0,454.0,1
69136,0,0,50,0,2,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,55.0,56.0,112.0,1
69146,17,4,132,5,10,2,1,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,175.0,175.0,355.0,1
69153,28,14,3,4,12,6,1,7,5.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,85.0,85.0,341.0,1
69167,23,6,1,4,10,1,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,50.0,53.0,127.0,1
69170,63,9,35,10,13,3,4,1,4.0,1,3,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,1,0.0,0.0,157.0,157.0,601.0,1
69184,32,15,162,9,6,2,1,5,2.0,1,0,2,4,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0.0,0.0,247.0,247.0,829.0,1
69198,33,23,1,14,20,4,8,8,6.0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,5.0,126.0,131.0,269.0,1
69208,35,20,1,9,95,0,5,5,4.0,0,3,0,0,1,0,0,0,3,5,0,1,0,0,1,1,0,2,0,0,0.0,0.0,191.0,191.0,342.0,1
69225,16,14,1,14,21,3,3,2,1.0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,2.0,80.0,82.0,98.0,1
69239,82,23,1,13,14,7,0,3,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,5.0,149.0,154.0,319.0,1
69242,41,26,63,30,23,9,6,6,6.0,2,1,0,1,0,1,0,3,1,0,0,0,0,2,0,1,0,0,0,1,0.0,0.0,223.0,223.0,811.0,1
69261,64,30,18,14,18,5,5,5,4.0,1,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,6.0,170.0,176.0,425.0,2
69273,12,11,246,2,2,0,0,1,0.0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,279.0,279.0,599.0,1
69287,34,16,1,4,5,3,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,66.0,67.0,81.0,1
69300,35,29,202,10,22,1,5,10,5.0,1,1,1,1,1,0,1,3,1,1,0,0,1,1,0,1,1,2,1,1,0.0,0.0,338.0,338.0,1205.0,2
69314,87,20,1,13,16,5,6,3,3.0,0,0,1,0,1,1,1,1,0,2,0,0,2,0,0,1,0,2,0,1,0.0,0.0,167.0,167.0,495.0,1
69328,13,4,1,2,7,1,0,1,1.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,34.0,34.0,39.0,1
69345,37,7,2,4,16,2,3,7,3.0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,6.0,87.0,93.0,85.0,1
69359,21,11,9,6,12,2,0,3,3.0,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,76.0,84.0,159.0,1
69376,3,1,14,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,21.0,28.0,1
69417,32,10,1,6,18,3,1,2,5.0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,84.0,85.0,185.0,1
69420,18,35,3,6,24,1,1,8,9.0,1,16,1,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,131.0,131.0,614.0,1
69434,10,2,2,2,8,2,0,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,30.0,70.0,1
69448,47,26,1,25,24,13,6,12,10.0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0.0,0.0,176.0,176.0,547.0,1
69451,15,15,2,6,6,4,5,1,0.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,58.0,59.0,176.0,1
69465,14,7,37,0,7,1,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.0,69.0,217.0,1
69479,9,6,1,10,3,1,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,38.0,39.0,54.0,1
69482,23,4,72,0,1,1,0,0,2.0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,109.0,109.0,468.0,1
69506,13,22,198,3,16,3,1,4,0.0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,2,0,1,0.0,0.0,271.0,271.0,1018.0,1
69518,3,3,35,0,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,45.0,55.0,1
69523,69,28,2,14,31,5,11,2,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.0,0.0,168.0,168.0,490.0,1
69537,14,2,1,1,3,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,30.0,1
69554,16,6,13,2,10,2,0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,54.0,57.0,87.0,1
69571,2,0,1,4,3,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.0,13.0,23.0,1
69585,5,11,24,5,1,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,52.0,53.0,88.0,1
69599,31,25,147,21,21,4,1,4,2.0,1,1,2,0,0,2,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,270.0,270.0,653.0,1
69633,300,247,144,107,115,32,43,51,69.0,10,8,3,5,8,3,2,6,2,7,1,6,2,2,1,1,5,3,0,0,0.0,0.0,1183.0,1183.0,4314.0,5
69643,5,5,87,2,2,3,2,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,111.0,111.0,345.0,1
69657,3,0,68,1,1,0,1,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,81.0,81.0,279.0,1
69660,369,123,61,94,150,44,65,38,33.0,14,3,2,9,5,1,3,4,3,2,1,5,3,4,1,2,6,0,1,2,0.0,0.0,1048.0,1048.0,4734.0,7
69674,3,0,1,2,16,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,24.0,24.0,1
69688,17,7,180,4,7,0,0,0,2.0,0,1,0,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,232.0,232.0,595.0,1
69691,36,20,1,12,61,3,13,4,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,158.0,164.0,334.0,1
69701,5,3,7,1,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,20.0,20.0,32.0,1
69715,1,3,124,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131.0,131.0,382.0,1
69729,2,1,38,0,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,46.0,47.0,102.0,1
69732,22,15,3,21,11,5,3,3,7.0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,98.0,98.0,641.0,1
69746,39,11,216,6,5,5,5,4,4.0,1,2,1,0,0,0,0,2,0,0,0,1,1,2,0,0,1,0,0,0,0.0,0.0,306.0,306.0,1123.0,2
69759,11,14,12,3,12,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,55.0,59.0,91.0,1
69763,74,61,6,55,32,16,11,14,11.0,4,3,1,2,3,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,299.0,299.0,703.0,1
69780,15,11,31,1,13,0,2,5,4.0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0.0,6.0,90.0,96.0,218.0,1
69794,28,20,1,6,9,0,1,2,1.0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,73.0,74.0,115.0,1
69818,40,18,2,14,38,6,3,4,5.0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,138.0,138.0,357.0,1
69821,42,7,32,3,2,3,1,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,95.0,95.0,401.0,1
69835,317,184,293,114,119,26,104,45,43.0,9,1,7,5,2,2,1,8,2,4,2,2,1,2,1,2,4,1,0,1,0.0,0.0,1302.0,1302.0,3506.0,5
69852,13,22,286,2,2,3,0,2,4.0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,1,0,0,0,1,1,0.0,0.0,344.0,344.0,1251.0,2
69866,4,2,38,1,6,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,52.0,54.0,107.0,1
69874,133,57,5,53,48,15,34,25,19.0,2,1,1,3,2,3,0,0,2,2,1,0,1,1,4,0,0,0,0,0,0.0,0.0,412.0,412.0,1345.0,2
69924,37,8,32,6,8,4,3,3,0.0,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0.0,0.0,110.0,110.0,382.0,1
69938,69,18,1,14,18,9,8,6,2.0,4,44,3,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,202.0,202.0,491.0,1
69941,43,4,0,4,18,3,2,6,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,85.0,85.0,323.0,1
69969,84,38,2,11,52,13,8,15,11.0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,241.0,241.0,697.0,2
69972,28,12,51,14,28,1,4,3,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,4.0,150.0,154.0,223.0,2
69986,49,7,1,6,16,0,0,1,1.0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,116.0,121.0,215.0,1
69990,28,4,279,0,9,2,0,1,4.0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,332.0,332.0,618.0,1
70010,197,115,13,75,94,20,26,26,24.0,7,5,0,4,6,1,1,3,0,1,0,0,0,4,3,0,0,0,0,1,0.0,0.0,626.0,626.0,2886.0,4
70024,42,25,18,21,14,5,1,4,4.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,140.0,140.0,394.0,1
70038,162,87,9,48,53,16,31,20,20.0,8,2,1,0,0,1,0,2,2,0,6,0,0,0,0,0,0,2,0,0,0.0,0.0,470.0,470.0,1313.0,2
70041,7,13,76,1,4,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,104.0,107.0,165.0,1
70055,47,29,5,10,19,5,8,2,3.0,1,1,1,0,0,1,0,1,2,2,0,1,2,1,0,0,0,0,0,0,0.0,0.0,141.0,141.0,414.0,1
70069,4,0,117,2,2,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129.0,129.0,362.0,1
70099,6,59,101,1,2,0,0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,174.0,174.0,671.0,1
70104,3,2,94,1,1,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,104.0,104.0,433.0,1
70113,31,12,39,9,31,0,1,8,6.0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,145.0,145.0,370.0,1
70127,36,11,1,10,12,4,10,1,3.0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,92.0,98.0,205.0,1
70130,34,13,1,6,13,3,4,2,1.0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,7.0,85.0,92.0,186.0,1
70158,51,26,29,3,26,3,1,1,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,144.0,147.0,239.0,1
70175,603,146,181,81,77,31,29,40,30.0,10,14,5,4,8,0,1,5,5,5,0,10,3,4,0,3,3,0,0,5,0.0,0.0,1303.0,1303.0,4036.0,5
70202,46,30,1,26,19,7,8,3,6.0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,3.0,155.0,158.0,197.0,1
70220,115,35,1,27,20,2,17,3,2.0,3,4,1,1,2,1,0,1,0,0,1,2,0,4,0,0,0,1,0,1,0.0,0.0,244.0,244.0,525.0,1
70233,18,15,38,13,20,2,2,2,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,117.0,117.0,176.0,1
70247,172,98,168,75,71,19,10,30,16.0,3,0,0,4,0,3,1,1,0,1,0,0,5,0,0,0,1,2,0,4,0.0,1.0,684.0,685.0,2276.0,5
70250,31,36,72,15,17,3,10,3,4.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.0,0.0,196.0,196.0,385.0,1
70278,16,2,4,1,7,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,34.0,35.0,73.0,1
70281,22,11,19,3,49,6,5,17,0.0,2,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,140.0,140.0,549.0,1
70295,108,60,109,23,107,6,19,14,21.0,2,3,1,3,5,2,1,0,2,1,2,3,1,2,0,2,0,0,0,2,0.0,3.0,499.0,502.0,1601.0,5
70319,4,0,60,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.0,66.0,184.0,1
70322,7,4,3,6,3,2,2,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,31.0,32.0,53.0,1
70336,27,2,266,0,4,1,1,0,6.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,315.0,315.0,800.0,1
70353,17,16,0,4,13,1,3,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,59.0,60.0,116.0,1
70384,27,5,157,6,4,25,1,1,6.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,237.0,237.0,524.0,1
70398,25,3,100,0,1,0,0,1,5.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,139.0,139.0,333.0,1
70408,34,26,39,13,29,1,5,5,7.0,0,0,0,1,1,0,1,0,1,2,0,1,0,2,0,1,0,2,1,0,0.0,0.0,172.0,172.0,524.0,1
70411,2,0,1,0,11,1,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,18.0,20.0,1
70456,59,20,0,7,11,1,3,4,0.0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0.0,2.0,115.0,117.0,231.0,1
70473,71,51,2,17,18,2,5,6,4.0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,182.0,188.0,333.0,1
70487,131,53,0,17,30,3,2,3,5.0,7,2,2,2,0,0,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0.0,0.0,264.0,264.0,657.0,1
70490,121,31,0,12,11,6,3,4,6.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0.0,6.0,203.0,209.0,315.0,1
70500,72,6,1,2,5,1,0,0,2.0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,94.0,99.0,160.0,1
70514,54,9,251,2,6,3,2,3,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,2.0,336.0,338.0,939.0,2
70528,471,311,6,179,232,44,70,69,57.0,35,9,5,11,5,5,4,4,5,4,1,6,4,5,3,3,3,2,2,3,0.0,3.0,1558.0,1561.0,4713.0,9
70531,12,5,1,3,2,1,1,4,2.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4.0,35.0,39.0,69.0,1
70545,15,2,93,2,9,2,1,1,0.0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,130.0,130.0,322.0,1
70559,1,0,83,0,2,0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,90.0,90.0,425.0,1
70562,6,10,2,7,11,4,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,43.0,56.0,1
70576,21,1,1,1,15,0,0,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,44.0,44.0,44.0,1
70586,37,46,4,37,47,5,9,18,15.0,1,1,0,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,228.0,228.0,1017.0,2
70593,15,9,0,3,15,0,2,4,1.0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,54.0,56.0,87.0,1
70617,17,1,26,3,9,1,0,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,61.0,67.0,231.0,1
70634,4,2,3,3,7,2,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,23.0,24.0,38.0,1
70648,89,47,1480,5,27,8,5,7,16.0,2,0,3,1,0,0,0,3,0,1,0,0,0,2,1,0,0,1,0,1,0.0,0.0,1699.0,1699.0,3028.0,4
70651,3,2,351,1,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,360.0,360.0,635.0,1
70665,10,2,2,2,3,1,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,22.0,25.0,1
70682,11,7,0,1,4,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,35.0,1
70723,294,86,9,73,123,26,38,29,42.0,7,6,4,3,5,2,1,4,1,3,1,1,2,3,2,1,0,1,2,1,0.0,0.0,770.0,770.0,2774.0,5
70771,9,3,60,0,3,1,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,80.0,106.0,1
70785,4,1,13,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,19.0,52.0,1
70799,18,6,1,5,7,0,1,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,44.0,44.0,72.0,1
70809,4,0,76,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,81.0,82.0,260.0,1
70812,26,3,3,2,31,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,69.0,72.0,202.0,1
70860,29,49,264,19,23,11,8,9,6.0,2,0,2,1,0,0,1,4,0,3,2,0,1,2,2,2,1,0,1,2,0.0,0.0,444.0,444.0,2081.0,2
72028,16,13,1,8,7,6,0,2,2.0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,60.0,63.0,93.0,1
72031,11,5,1,2,4,3,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,29.0,31.0,46.0,1
72045,35,21,1,5,25,3,4,4,2.0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,105.0,105.0,224.0,1
72059,26,9,0,6,6,2,0,1,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,54.0,59.0,1
72062,5,4,73,1,4,0,0,3,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,3.0,95.0,98.0,177.0,1
72076,21,5,4,5,6,4,1,2,0.0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,55.0,57.0,127.0,1
72080,7,3,0,1,12,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,26.0,28.0,61.0,1
72093,33,33,0,10,22,2,11,3,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,123.0,123.0,395.0,1
72103,14,20,123,10,2,3,2,0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0.0,0.0,183.0,183.0,541.0,1
72117,33,19,2,5,26,2,4,8,1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2.0,106.0,108.0,209.0,1
72134,3,1,43,0,2,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,53.0,56.0,114.0,1
72148,2,2,75,0,2,1,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,87.0,87.0,223.0,1
72151,57,29,1,16,15,6,2,11,3.0,1,1,0,2,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0.0,0.0,150.0,150.0,389.0,1
72165,373,187,68,141,197,45,45,40,51.0,8,8,12,4,6,7,3,13,7,4,0,7,4,0,7,3,1,5,0,3,0.0,0.0,1249.0,1249.0,4784.0,7
72182,3,10,198,1,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.0,217.0,466.0,1
72196,9,4,153,11,4,2,1,1,0.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,190.0,190.0,738.0,1
72206,55,49,9,25,39,5,15,14,5.0,5,2,1,2,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,1,0.0,0.0,234.0,234.0,650.0,2
72211,0,1,83,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,88.0,88.0,522.0,1
72223,197,86,12,65,53,18,25,26,21.0,6,22,6,2,1,3,1,1,2,2,5,0,2,1,1,1,0,1,0,0,0.0,0.0,560.0,560.0,1778.0,3
72240,71,60,6,41,134,9,17,5,12.0,3,2,0,0,2,1,0,4,1,3,1,1,0,1,0,0,0,0,0,0,0.0,0.0,374.0,374.0,1201.0,2
72254,16,1,1,3,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,24.0,28.0,1
72268,9,21,71,2,6,0,6,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,119.0,119.0,388.0,1
72271,560,262,123,128,194,46,47,40,42.0,12,23,4,5,6,6,1,5,6,6,3,2,2,9,0,1,5,1,2,0,0.0,0.0,1541.0,1541.0,5887.0,7
72285,6,69,38,1,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,118.0,118.0,457.0,1
72299,10,8,1,1,6,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,32.0,32.0,52.0,1
72309,21,33,0,9,38,12,4,2,5.0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.0,130.0,134.0,250.0,1
72337,60,10,23,7,14,5,2,3,0.0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,2,1,0,0,0,1,0.0,5.0,133.0,138.0,186.0,3
72343,885,605,238,218,333,109,62,86,103.0,10,40,9,7,14,10,6,7,7,7,2,3,5,8,2,6,2,2,2,1,0.0,0.0,2789.0,2789.0,8191.0,15
72357,33,76,37,36,41,13,8,14,6.0,9,4,4,2,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,290.0,290.0,1664.0,2
72374,19,6,0,2,14,9,5,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,9.0,57.0,66.0,121.0,1
72391,26,5,8,1,5,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,48.0,50.0,98.0,1
72401,9,231,104,3,2,0,1,1,1.0,1,0,0,0,1,0,1,1,0,1,0,5,0,2,0,0,0,0,0,0,0.0,0.0,364.0,364.0,1501.0,1
72429,1,0,23,0,1,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,28.0,291.0,1
72432,35,22,6,9,21,7,5,4,5.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,9.0,118.0,127.0,275.0,1
72463,46,46,62,8,18,17,2,9,5.0,2,1,0,1,1,0,2,0,0,3,0,1,1,1,0,0,1,0,1,0,0.0,0.0,228.0,228.0,1002.0,2
72477,21,4,4,6,16,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,60.0,61.0,98.0,1
