id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,невалидни,total_valid,total,eligible_voters,n_stations
2662,26.0,1.0,8.0,19.0,5.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77.0,81.0,123,1
2676,1090.0,24.0,416.0,368.0,275.0,179.0,96.0,184.0,61.0,59.0,28.0,40.0,53.0,33.0,14.0,6.0,6.0,7.0,13.0,6.0,6.0,8.0,6.0,8.0,6.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,100,3008.0,3108.0,7572,13
2693,134.0,606.0,59.0,84.0,70.0,39.0,20.0,36.0,17.0,27.0,9.0,11.0,10.0,7.0,5.0,2.0,4.0,3.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,42,1159.0,1201.0,2313,3
2703,19.0,2.0,13.0,18.0,6.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,74.0,75.0,146,1
2717,53.0,2.0,19.0,32.0,34.0,17.0,8.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,181.0,187.0,546,1
2720,186.0,13.0,61.0,122.0,85.0,63.0,39.0,25.0,20.0,12.0,3.0,11.0,15.0,3.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,685.0,709.0,2812,5
2734,73.0,136.0,7.0,9.0,14.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36,253.0,289.0,1307,3
2748,18.0,12.0,5.0,7.0,6.0,11.0,6.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,76.0,80.0,210,1
2751,3.0,86.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,97.0,98.0,191,1
2765,2.0,3.0,1.0,3.0,22.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,42.0,46.0,173,1
2779,339.0,51.0,49.0,18.0,13.0,21.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,515.0,531.0,1419,2
2782,15.0,22.0,2.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.0,56.0,109,1
2796,81.0,1.0,40.0,61.0,17.0,33.0,20.0,12.0,9.0,6.0,0.0,1.0,8.0,5.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,305.0,309.0,1103,2
2810,66.0,8.0,9.0,18.0,8.0,6.0,8.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,145.0,153.0,929,2
2823,9.0,83.0,0.0,8.0,31.0,2.0,5.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31,157.0,188.0,660,1
2837,278.0,55.0,62.0,162.0,93.0,46.0,46.0,39.0,20.0,14.0,4.0,12.0,15.0,2.0,3.0,15.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,886.0,908.0,2474,6
2854,18.0,118.0,4.0,5.0,3.0,3.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,22,175.0,197.0,426,1
2868,20.0,55.0,10.0,20.0,8.0,6.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,137.0,139.0,457,1
2871,48.0,49.0,4.0,21.0,22.0,3.0,0.0,5.0,7.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,166.0,178.0,510,1
2885,60.0,1.0,18.0,9.0,4.0,7.0,4.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10,118.0,128.0,705,1
2899,13.0,16.0,2.0,7.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,55.0,55,1
2909,16.0,0.0,0.0,5.0,7.0,5.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,44.0,44.0,107,1
2912,13.0,31.0,7.0,11.0,15.0,4.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,105.0,115.0,254,1
2935,134.0,17.0,12.0,30.0,13.0,20.0,7.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,264.0,274.0,772,1
2957,14.0,116.0,2.0,16.0,8.0,8.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,177.0,184.0,360,1
2960,161.0,9.0,34.0,40.0,55.0,21.0,11.0,20.0,5.0,19.0,3.0,3.0,13.0,2.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22,411.0,433.0,1310,2
2974,40.0,2.0,10.0,17.0,12.0,9.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11,117.0,128.0,258,1
2988,5.0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.0,24.0,70,1
2991,4.0,145.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,154.0,156.0,287,1
3006,3.0,93.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,105.0,131.0,254,1
3017,16.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,85.0,87.0,145,1
3023,11.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,37,1
3037,7.0,301.0,3.0,6.0,9.0,3.0,1.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,348.0,363.0,737,1
3040,3.0,7.0,1.0,4.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,30.0,41,1
3054,81.0,24.0,8.0,6.0,8.0,5.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,148.0,167.0,278,2
3068,105.0,3.0,16.0,15.0,15.0,14.0,0.0,3.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,187.0,193.0,495,1
3085,16.0,14.0,4.0,16.0,18.0,5.0,2.0,2.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,94.0,97.0,580,1
3099,8.0,1.0,2.0,10.0,1.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.0,37.0,95,1
3109,28.0,1.0,3.0,16.0,58.0,7.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,130.0,140.0,407,1
3112,32.0,25.0,9.0,9.0,18.0,2.0,10.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,113.0,129.0,286,1
3143,32.0,88.0,9.0,19.0,15.0,17.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,193.0,228.0,923,2
3157,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10.0,12.0,36,1
3174,70.0,19.0,3.0,9.0,6.0,4.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,123.0,133.0,274,1
3188,1.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,38.0,42,1
3191,24.0,14.0,3.0,10.0,13.0,37.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,129.0,135.0,202,1
3201,15.0,37.0,2.0,6.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,74.0,78.0,236,1
3215,269.0,47.0,5.0,11.0,11.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,21,372.0,393.0,1005,2
3229,40.0,15.0,26.0,63.0,42.0,18.0,11.0,8.0,8.0,4.0,1.0,3.0,4.0,2.0,0.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,261.0,270.0,851,2
3258,2.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,25.0,37,1
3263,2.0,7.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,22.0,53,1
3280,35.0,47.0,25.0,17.0,20.0,3.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,168.0,176.0,356,1
3294,168.0,54.0,32.0,21.0,21.0,14.0,15.0,5.0,3.0,10.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,361.0,376.0,897,2
3304,142.0,4.0,124.0,115.0,31.0,48.0,48.0,17.0,22.0,17.0,14.0,14.0,13.0,7.0,4.0,2.0,6.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17,645.0,662.0,1842,3
3318,17.0,1.0,3.0,7.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,48.0,50.0,272,1
3321,8.0,2.0,2.0,0.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31.0,33.0,62,1
3366,232.0,61.0,160.0,384.0,233.0,161.0,66.0,100.0,54.0,36.0,9.0,30.0,8.0,21.0,2.0,15.0,4.0,7.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,32,1610.0,1642.0,6473,12
3373,17.0,79.0,1.0,3.0,15.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,140.0,148.0,298,1
3383,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24.0,26.0,38,1
3397,49.0,6.0,4.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,80.0,85.0,140,1
3407,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,13.0,38,1
3410,7.0,165.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,175.0,180.0,428,1
3438,21.0,14.0,8.0,15.0,11.0,9.0,4.0,10.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,106.0,112.0,545,1
3441,75.0,0.0,6.0,25.0,7.0,9.0,1.0,5.0,1.0,28.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,181.0,182.0,182,1
3455,8.0,1.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,21.0,16,1
3469,50.0,4.0,4.0,17.0,8.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,99.0,104.0,169,1
3472,48.0,115.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,173.0,178.0,453,1
3486,50.0,2.0,14.0,32.0,16.0,12.0,7.0,6.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,162.0,166.0,478,2
3499,10.0,199.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,220.0,224.0,413,1
3504,192.0,653.0,33.0,78.0,159.0,26.0,11.0,27.0,11.0,15.0,5.0,1.0,8.0,6.0,3.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,36,1251.0,1287.0,2786,6
3513,2.0,0.0,8.0,6.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,44,1
3527,64.0,4.0,15.0,24.0,22.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,147.0,150.0,421,1
3530,9.0,12.0,5.0,13.0,6.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,60.0,66.0,163,1
3544,74.0,3.0,3.0,19.0,9.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,125.0,146.0,207,1
3558,2.0,1.0,4.0,8.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,36.0,105,1
3561,8.0,259.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,280.0,285.0,447,1
3575,26.0,495.0,17.0,12.0,19.0,16.0,0.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,613.0,641.0,1493,2
3589,10.0,1.0,8.0,12.0,21.0,5.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,69.0,72.0,198,1
3592,408.0,34.0,78.0,140.0,138.0,40.0,46.0,40.0,56.0,9.0,5.0,13.0,7.0,6.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,49,1044.0,1093.0,3273,4
3602,48.0,201.0,14.0,15.0,12.0,6.0,19.0,7.0,6.0,1.0,3.0,4.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,15,358.0,373.0,1045,2
3616,145.0,543.0,96.0,166.0,133.0,62.0,150.0,54.0,15.0,19.0,24.0,14.0,9.0,3.0,3.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,84,1478.0,1562.0,4365,8
3620,122.0,0.0,52.0,96.0,58.0,25.0,30.0,15.0,31.0,4.0,0.0,1.0,8.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,25,463.0,488.0,2995,5
3633,11.0,1.0,3.0,9.0,23.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,60.0,64.0,110,1
3647,11.0,83.0,6.0,9.0,5.0,3.0,0.0,5.0,9.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,160.0,168.0,949,1
3664,67.0,9.0,18.0,29.0,7.0,9.0,2.0,5.0,5.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,170.0,177.0,564,1
3678,42.0,88.0,1.0,14.0,6.0,5.0,3.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18,179.0,197.0,574,1
3681,4.0,112.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,125.0,126.0,223,1
3695,17.0,9.0,3.0,8.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47.0,48.0,162,1
3705,19.0,28.0,2.0,12.0,13.0,5.0,0.0,5.0,7.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,108.0,113.0,448,1
3719,400.0,34.0,139.0,243.0,58.0,167.0,114.0,46.0,62.0,26.0,8.0,15.0,10.0,14.0,10.0,37.0,1.0,1.0,4.0,2.0,8.0,5.0,8.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,6.0,1.0,73,1432.0,1505.0,6243,10
3722,40.0,40.0,6.0,12.0,7.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10,129.0,139.0,272,1
3736,61.0,18.0,5.0,9.0,4.0,7.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,118.0,135.0,432,1
3745,29.0,1.0,4.0,13.0,15.0,5.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,88.0,90.0,317,1
3767,44.0,0.0,14.0,10.0,25.0,4.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,116.0,117.0,221,1
