id,ГЕРБ-СДС,ИТН,БСП,ДБ,ДПС,МУТРИ ВЪН!,"ВМРО, ВОЛЯ И НФСБ",ВЪЗР,БЪЛГАРСКО ЛЯТО,не подкрепям никого,АТАКА,ЛЯВ СЪЮЗ,РЕПУБЛИКАНЦИ ЗА БГ,НОД,БНС,ГЛАС НАРОДЕН,СВОБОДА,БТР,МИР,ЗАЕДНО,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,ПОДЕМ,независими,невалидни,total_valid,total,eligible_voters,n_stations
23457,54,91,58,12,2,11,6,2,4,1.0,1,2,2,1,0,0,1,1,0,0,0,1,0,0,0.0,0.0,250.0,250.0,1139.0,2
23474,4,4,4,4,1,3,1,0,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,26.0,28.0,28.0,1
23491,50,92,22,5,0,7,48,0,1,1.0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,232.0,232.0,519.0,1
23501,47,48,55,11,5,8,1,5,0,1.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,186.0,186.0,564.0,1
23515,33,34,11,1,2,3,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,86.0,90.0,125.0,1
23529,16,5,3,1,1,4,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,32.0,42.0,1
23532,27,21,3,4,0,8,3,0,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,70.0,72.0,154.0,1
23546,13,14,27,5,76,5,2,1,1,0.0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,0.0,148.0,148.0,449.0,1
23557,4,10,24,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,41.0,43.0,62.0,1
23563,49,71,5,3,0,3,91,4,1,7.0,1,0,0,0,2,0,1,1,1,2,0,0,1,0,0.0,0.0,243.0,243.0,443.0,1
23577,53,46,50,6,121,6,1,0,0,2.0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,291.0,291.0,857.0,2
23580,16,14,29,4,0,16,2,0,0,5.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,11.0,88.0,99.0,265.0,1
23604,40,18,105,6,0,17,8,2,1,2.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,204.0,207.0,337.0,1
23618,49,17,12,3,1,7,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,91.0,91.0,127.0,1
23621,12,9,6,3,1,2,3,1,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,40.0,56.0,1
23649,93,54,62,18,4,14,4,7,0,1.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0,2.0,262.0,264.0,730.0,3
23652,10,5,18,1,2,6,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,44.0,44.0,63.0,1
23666,41,12,17,2,0,0,4,1,0,2.0,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0.0,4.0,87.0,91.0,196.0,1
23672,291,85,93,10,13,18,8,3,21,4.0,3,1,7,1,2,0,2,1,1,1,0,1,0,0,0.0,2.0,566.0,568.0,1126.0,4
23697,18,2,3,1,1,3,4,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.0,33.0,35.0,89.0,1
23710,14,7,16,3,1,5,1,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,49.0,51.0,58.0,1
23724,63,16,8,0,67,1,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,158.0,158.0,459.0,1
23738,18,31,20,4,14,7,7,5,0,0.0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,110.0,110.0,393.0,1
23741,10,0,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,15.0,16.0,15.0,1
23755,11,2,3,1,124,2,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,146.0,146.0,323.0,1
23769,11,36,11,2,16,3,4,1,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,87.0,87.0,230.0,1
23786,34,22,18,16,1,1,1,2,1,0.0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,103.0,104.0,165.0,1
23798,12,5,26,0,6,1,2,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,54.0,58.0,130.0,1
23803,64,27,15,12,49,1,0,0,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,171.0,174.0,286.0,1
23813,44,5,14,2,182,3,5,1,1,1.0,1,0,6,0,0,0,2,0,1,0,0,0,0,0,0.0,0.0,268.0,268.0,972.0,1
23827,16,3,19,0,3,4,6,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,54.0,56.0,89.0,1
23830,3,1,1,0,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,12.0,45.0,1
23844,37,17,12,7,1,1,7,1,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,88.0,88.0,121.0,1
23858,9,7,1,4,59,0,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,83.0,84.0,222.0,1
23875,33,27,34,7,8,2,7,0,4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,123.0,126.0,206.0,1
23889,25,11,4,3,32,4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,80.0,84.0,168.0,1
23892,5,1,0,0,76,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,84.0,84.0,380.0,1
23902,72,46,32,38,4,9,7,7,2,2.0,3,1,2,0,1,0,1,2,0,0,1,3,0,0,0.0,0.0,233.0,233.0,612.0,1
23916,108,12,25,1,29,2,2,1,0,0.0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0.0,0.0,187.0,187.0,470.0,1
23947,484,628,627,165,86,148,148,47,26,24.0,16,29,11,1,3,8,8,5,0,3,6,3,4,0,0.0,1.0,2480.0,2481.0,6485.0,15
23950,19,8,30,0,9,1,10,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,79.0,82.0,149.0,1
23964,33,10,7,2,1,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,57.0,57.0,84.0,1
23978,9,9,22,0,1,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,45.0,47.0,83.0,1
24000,63,54,26,28,24,12,0,2,1,2.0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0.0,0.0,219.0,219.0,446.0,1
24013,7,10,5,0,1,3,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,30.0,33.0,26.0,1
24030,820,334,210,63,879,69,30,23,23,31.0,8,6,52,2,0,0,4,4,2,5,0,0,7,3,0.0,0.0,2575.0,2575.0,6555.0,11
24061,102,212,124,53,34,47,3,8,8,11.0,5,0,6,1,0,0,3,1,1,0,0,0,0,0,0.0,7.0,619.0,626.0,2098.0,6
24075,40,51,27,10,84,9,2,4,7,2.0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,243.0,243.0,513.0,1
24089,9,27,9,6,1,4,3,1,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,63.0,64.0,94.0,1
24092,63,11,7,6,322,4,0,1,0,1.0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,7.0,421.0,428.0,994.0,2
24102,38,61,35,21,1,10,13,5,7,1.0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0.0,3.0,199.0,202.0,340.0,1
24116,91,14,11,6,275,5,1,1,0,5.0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0.0,2.0,414.0,416.0,1081.0,2
24150,32,3,8,3,231,1,0,0,0,2.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,0.0,283.0,283.0,958.0,1
24164,62,83,56,9,4,23,7,7,2,2.0,1,2,0,1,1,0,1,2,0,0,0,1,1,0,0.0,0.0,265.0,265.0,607.0,1
24178,161,55,53,1,27,11,4,3,1,2.0,7,1,4,0,2,0,1,2,1,2,1,2,0,0,0.0,0.0,341.0,341.0,1158.0,2
24195,10,7,2,0,90,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,111.0,111.0,103.0,1
24236,28,14,16,2,3,1,2,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,69.0,70.0,96.0,1
24241,136,113,87,25,3,29,25,9,6,10.0,2,3,1,1,1,0,1,1,1,1,4,0,0,0,0.0,0.0,459.0,459.0,1287.0,2
24253,13,7,3,6,252,7,0,0,0,5.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,296.0,296.0,927.0,2
24267,88,44,56,12,451,22,3,3,4,4.0,2,0,0,4,1,1,1,1,0,0,0,0,0,0,0.0,0.0,697.0,697.0,1810.0,2
24270,4,3,3,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,15.0,16.0,20.0,1
24298,31,5,9,0,0,2,1,0,0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,52.0,53.0,77.0,1
24308,12,36,46,16,0,14,2,6,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,139.0,139.0,348.0,1
24311,12,3,9,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,30.0,1
24325,18,9,1,2,60,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,95.0,98.0,209.0,1
24339,15,8,17,2,2,3,4,0,0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,55.0,95.0,1
24342,146,69,31,46,22,16,2,4,2,0.0,2,0,2,0,4,1,1,2,0,0,2,1,3,1,0.0,0.0,357.0,357.0,921.0,1
24356,2,1,8,1,2,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,15.0,15.0,1
24367,13,20,8,13,1,4,4,0,0,2.0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,69.0,69.0,591.0,1
24387,4,8,13,8,0,2,4,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,42.0,44.0,120.0,1
24390,7,11,10,4,4,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,38.0,39.0,52.0,1
24400,75,53,153,7,82,10,10,4,0,1.0,2,0,0,1,1,1,0,1,0,0,0,0,3,1,0.0,0.0,405.0,405.0,1080.0,2
24414,35,62,46,8,0,4,1,0,5,4.0,2,1,1,0,2,1,0,0,0,1,0,1,0,0,0.0,0.0,174.0,174.0,394.0,1
24431,5,5,3,4,2,4,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,26.0,27.0,35.0,1
24459,5,1,3,0,36,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,46.0,135.0,1
24462,3,5,1,0,75,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,86.0,88.0,277.0,1
24476,32,21,26,8,2,2,4,1,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,6.0,106.0,112.0,230.0,1
24482,78,95,79,20,8,32,26,13,8,2.0,4,0,1,0,2,1,0,1,1,0,0,0,2,1,0.0,0.0,374.0,374.0,1164.0,2
24493,91,70,98,16,18,18,12,8,0,2.0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0.0,0.0,339.0,339.0,1003.0,2
24520,44,42,11,1,76,0,1,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,178.0,178.0,405.0,1
24534,24,22,19,4,11,3,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,90.0,95.0,127.0,1
24551,43,62,44,4,46,10,3,1,0,2.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,218.0,220.0,662.0,2
24565,1177,282,365,52,147,37,89,19,12,8.0,16,11,2,1,4,3,5,2,2,1,1,0,3,1,0.0,3.0,2240.0,2243.0,4213.0,11
24582,142,121,43,18,38,34,14,15,10,7.0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0.0,0.0,448.0,448.0,1598.0,2
24623,11,7,6,1,4,2,3,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,37.0,39.0,72.0,1
24640,14,4,6,4,25,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,57.0,60.0,80.0,1
24668,85,33,20,2,11,11,5,2,11,0.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,3.0,183.0,186.0,301.0,1
24685,39,21,41,6,2,8,1,1,0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,4.0,123.0,127.0,303.0,1
24699,36,9,8,4,289,11,8,0,1,1.0,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0.0,0.0,374.0,374.0,689.0,1
24712,44,31,40,6,0,5,10,4,1,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,6.0,144.0,150.0,248.0,1
24726,26,15,19,4,4,2,3,1,3,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,8.0,81.0,89.0,132.0,1
24739,40,20,24,14,0,2,2,0,2,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,4.0,110.0,114.0,228.0,1
24743,2,1,1,0,112,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,117.0,117.0,465.0,1
24760,17,25,11,6,8,13,1,0,0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,85.0,85.0,349.0,1
24774,17,4,3,0,155,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183.0,183.0,488.0,1
24788,6,5,2,0,54,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,67.0,67.0,205.0,1
24791,30,31,27,7,1,4,1,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,104.0,107.0,205.0,1
24829,69,19,26,19,432,9,0,7,2,2.0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,591.0,591.0,3074.0,3
24832,65,27,24,8,2,5,0,3,4,10.0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0.0,3.0,152.0,155.0,328.0,1
24854,33,28,14,10,2,5,11,2,0,1.0,4,1,0,0,0,0,0,2,1,0,0,0,1,0,0.0,2.0,115.0,117.0,177.0,1
24880,4,2,3,0,34,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,43.0,44.0,44.0,1
24921,69,6,3,2,77,1,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,163.0,163.0,334.0,1
24935,24,34,27,8,0,7,3,2,1,0.0,2,0,51,0,4,1,1,1,0,3,0,1,1,2,0.0,0.0,173.0,173.0,622.0,1
24949,7,5,5,1,261,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,281.0,281.0,630.0,1
24952,2,5,2,1,11,4,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,31.0,1
24966,16,2,2,0,50,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,71.0,76.0,199.0,1
27019,14,6,9,1,7,0,2,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,41.0,44.0,63.0,1
27022,8,4,6,1,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,21.0,20.0,1
27036,34,23,11,4,101,2,0,0,3,3.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,186.0,186.0,427.0,1
27043,21,18,15,6,2,6,2,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,72.0,73.0,125.0,1
27067,3,5,2,53,17,0,5,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86.0,86.0,392.0,1
27070,17,18,14,11,109,2,1,0,0,0.0,1,0,1,2,0,0,1,0,1,1,0,0,1,0,0.0,0.0,180.0,180.0,412.0,1
27084,25,5,9,1,1,2,2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,46.0,47.0,66.0,1
27108,7,13,6,14,0,13,5,1,1,2.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,1.0,65.0,66.0,109.0,1
27111,43,37,34,16,1,6,2,9,2,3.0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,158.0,158.0,340.0,1
27125,68,125,40,35,119,12,15,8,10,6.0,4,2,10,0,2,2,0,1,0,3,1,0,0,0,0.0,0.0,463.0,463.0,1505.0,2
27139,22,22,10,7,164,0,1,1,0,2.0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,234.0,234.0,570.0,1
27156,29,15,11,28,621,2,1,0,0,2.0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0.0,2.0,713.0,715.0,2333.0,4
27169,27,25,40,9,1,7,1,4,0,0.0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,122.0,122.0,781.0,2
27173,32,64,44,2,3,12,9,3,0,2.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,175.0,175.0,376.0,1
27190,489,435,395,135,66,66,75,73,31,34.0,18,6,8,1,6,0,3,8,1,1,3,3,1,0,0.0,0.0,1858.0,1858.0,4732.0,6
27200,32,31,19,2,23,7,1,1,1,0.0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.0,0.0,122.0,122.0,362.0,1
27214,40,41,16,11,4,13,3,1,1,0.0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,135.0,135.0,499.0,1
27228,4,3,12,1,10,2,0,0,0,0.0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.0,5.0,36.0,41.0,44.0,1
27231,27,25,14,16,4,7,3,4,0,3.0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0.0,107.0,107.0,453.0,1
27245,32,34,55,6,0,5,14,8,2,1.0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,163.0,163.0,359.0,1
27259,19,21,11,2,7,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,63.0,63.0,335.0,1
27262,16,14,1,1,13,2,0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,51.0,78.0,1
27293,102,191,115,66,40,30,13,10,6,5.0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,586.0,586.0,1132.0,2
27303,417,635,305,277,23,83,234,76,66,42.0,9,7,3,1,4,8,4,3,2,3,2,1,1,0,0.0,0.0,2206.0,2206.0,5775.0,8
27317,28,25,20,4,0,2,2,2,1,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,87.0,87.0,272.0,1
27320,45,7,21,0,1,3,2,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.0,81.0,120.0,1
27334,14,7,5,0,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,29.0,31.0,34.0,1
27348,4,3,7,0,3,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,19.0,20.0,21.0,1
27365,71,88,28,30,204,12,13,2,1,7.0,0,0,1,0,0,0,2,1,2,1,1,2,0,0,0.0,0.0,466.0,466.0,939.0,2
27379,49,13,12,2,1,1,0,2,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,4.0,83.0,87.0,103.0,1
27382,888,863,670,242,45,170,110,87,37,32.0,32,10,3,2,5,4,17,7,2,3,1,8,1,0,0.0,1.0,3239.0,3240.0,8922.0,12
27406,43,43,81,11,2,9,4,7,7,2.0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0.0,0.0,215.0,215.0,553.0,1
27423,8,8,16,3,2,7,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,46.0,46.0,51.0,1
27440,13,19,3,0,157,3,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,199.0,199.0,396.0,1
27468,8,5,5,1,56,1,0,1,0,0.0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,82.0,82.0,453.0,1
27471,29,27,29,3,3,2,11,1,1,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,111.0,111.0,315.0,1
27499,187,258,127,62,32,41,28,22,17,13.0,7,1,0,1,2,1,2,1,0,1,0,1,0,0,0.0,0.0,804.0,804.0,1988.0,2
27509,127,81,36,9,3,13,3,7,4,2.0,3,2,0,4,1,2,0,1,1,0,0,0,0,0,0.0,1.0,299.0,300.0,803.0,2
27512,21,14,13,6,359,6,0,1,1,31.0,1,1,0,0,1,0,1,0,0,0,0,4,0,0,0.0,0.0,460.0,460.0,1855.0,4
27543,14,6,2,6,84,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,113.0,114.0,160.0,1
27557,12,47,29,4,41,7,12,2,0,0.0,1,0,17,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,177.0,177.0,439.0,1
27574,6,3,21,1,2,7,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,44.0,44.0,66.0,1
27588,56,53,94,8,38,5,0,4,5,6.0,0,1,1,1,3,1,1,1,0,0,0,1,0,0,0.0,0.0,279.0,279.0,768.0,2
27591,71,1,2,0,14,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,90.0,90.0,1
27601,3,3,12,3,1,2,2,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,28.0,34.0,1
27615,12,2,8,0,2,2,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,28.0,39.0,1
27629,49,12,23,0,6,0,0,4,0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0,10.0,101.0,111.0,262.0,1
27632,660,1182,681,269,126,210,76,88,67,41.0,16,11,5,5,17,10,11,6,6,7,3,4,3,5,0.0,1.0,3509.0,3510.0,9112.0,12
27656,7,4,4,1,162,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,182.0,182.0,585.0,1
27663,7,4,5,1,9,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,49.0,1
27680,8,14,5,0,192,3,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,225.0,225.0,588.0,1
29012,21,8,6,3,1,1,4,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,46.0,47.0,69.0,1
29026,69,49,38,11,1,13,19,9,3,5.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,220.0,220.0,872.0,1
29035,25,31,21,13,211,3,6,0,0,1.0,2,1,1,0,0,1,3,0,3,0,1,0,0,0,0.0,0.0,323.0,323.0,1266.0,1
29043,25,12,8,5,3,6,0,0,1,1.0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,71.0,72.0,128.0,1
29060,37,4,4,0,1,5,2,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,64.0,1
29101,12,8,13,0,71,6,4,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,118.0,118.0,111.0,1
29115,25,34,35,16,1,7,6,3,2,4.0,6,2,0,0,0,0,2,0,1,2,0,1,0,0,0.0,3.0,147.0,150.0,278.0,1
29129,7,6,7,1,0,1,3,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,44.0,1
29132,6,2,3,0,112,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,124.0,126.0,292.0,1
29146,80,36,23,5,1,8,3,0,7,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,6.0,166.0,172.0,258.0,1
29150,178,117,70,77,1,25,11,31,17,12.0,4,2,0,1,5,0,0,1,2,1,1,0,0,0,0.0,0.0,556.0,556.0,1319.0,2
29163,20,10,9,6,8,3,4,2,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,64.0,65.0,156.0,1
29177,7,1,8,0,4,2,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,25.0,40.0,1
29180,0,3,1,0,112,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,116.0,116.0,627.0,1
29194,353,96,59,12,6,62,14,9,16,1.0,8,1,1,3,1,2,3,2,3,1,0,1,2,0,0.0,0.0,656.0,656.0,1793.0,3
29204,66,37,20,13,1,10,9,0,7,0.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,168.0,168.0,392.0,1
29218,13,6,9,33,295,3,0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,362.0,362.0,984.0,2
29221,35,9,20,1,1,1,2,0,0,0.0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0.0,5.0,79.0,84.0,176.0,1
29235,41,42,22,13,18,12,9,1,4,1.0,1,3,2,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,172.0,172.0,326.0,1
29249,11,7,3,3,46,1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,75.0,76.0,169.0,1
29252,16,3,1,0,35,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,173.0,1
29283,28,46,32,16,6,9,5,0,1,4.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,151.0,151.0,333.0,1
29310,26,1,17,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.0,48.0,73.0,1
29338,53,29,28,6,1,7,3,4,1,3.0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0.0,0.0,140.0,140.0,407.0,1
29341,31,6,3,39,47,0,22,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,155.0,155.0,782.0,1
