id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,АТАКА (к.),ЗАЕДНО,КОД,НП ИСИ,НДСВ,ВЪН ОТ ЕС,ГЛАС НАРОДЕН,МИР,ЕВРОЛЕВИЦА,БСДД,БНО,БНС-НД,независими,СПБП,невалидни,total_valid,total,eligible_voters,n_stations
27139,19,17,15,129,5,5.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,6,197.0,203.0,574,1
27156,24,32,8,464,8,6.0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,8,547.0,555.0,2323,4
27169,38,12,9,3,20,4.0,3,4,1,2,1,0,0,1,0,1,0,0,0,1,0,0.0,0,1,100.0,101.0,787,2
27173,37,42,17,4,25,8.0,8,9,3,0,0,1,0,3,0,1,0,0,0,2,0,0.0,0,6,160.0,166.0,367,1
27190,515,377,256,156,194,64.0,69,39,52,14,6,7,5,1,3,8,1,2,1,0,0,0.0,1,21,1771.0,1792.0,4645,6
27200,28,19,9,27,10,3.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,5,101.0,106.0,344,1
27214,61,21,22,5,16,6.0,8,0,1,1,0,0,1,1,0,1,0,0,1,0,2,0.0,0,3,147.0,150.0,494,1
27228,1,1,1,15,8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27.0,27.0,41,1
27231,38,24,6,11,8,5.0,6,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,112.0,113.0,472,1
27245,39,14,28,0,33,2.0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,127.0,129.0,335,1
27259,12,3,4,8,21,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.0,53.0,335,1
27262,18,5,1,9,1,2.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,41.0,41.0,76,1
27293,99,131,48,32,69,22.0,13,38,21,1,2,2,2,0,0,1,0,0,0,0,0,0.0,0,3,481.0,484.0,1089,2
27303,553,456,424,30,178,121.0,146,99,38,11,15,2,3,5,2,11,4,4,2,4,4,0.0,0,22,2112.0,2134.0,5702,8
27317,22,7,12,1,19,1.0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,6,70.0,76.0,264,1
27320,45,5,3,14,12,1.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,86.0,86.0,124,1
27334,9,6,5,1,2,0.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,30.0,30.0,32,1
27348,8,2,1,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,14.0,15.0,17,1
27365,71,61,23,227,32,17.0,9,14,4,1,0,1,3,0,0,1,1,0,1,0,0,0.0,0,12,466.0,478.0,912,2
27379,34,12,8,1,15,1.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,76.0,81.0,91,1
27382,838,518,402,51,422,102.0,93,245,46,18,6,5,11,2,4,3,3,2,5,0,0,0.0,3,38,2779.0,2817.0,8700,12
27406,52,34,22,1,51,2.0,4,8,7,0,0,0,1,0,0,1,0,0,0,0,1,0.0,1,3,185.0,188.0,527,1
27423,3,10,4,1,12,0.0,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,41.0,41.0,47,1
27440,9,5,1,154,4,1.0,1,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0,7,185.0,192.0,402,1
27468,25,5,1,45,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,76.0,77.0,436,1
27471,28,25,16,1,43,3.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,121.0,123.0,325,1
27499,295,140,141,27,68,32.0,35,12,17,4,1,0,5,1,0,2,1,0,0,0,0,0.0,0,8,781.0,789.0,1948,2
27509,127,31,19,54,22,10.0,10,3,2,2,0,0,1,1,2,0,0,0,0,0,0,0.0,0,8,284.0,292.0,770,1
27512,25,31,1,309,5,14.0,3,3,1,0,0,0,0,1,0,1,0,0,2,1,0,0.0,0,15,397.0,412.0,1849,3
27543,5,5,3,61,6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,82.0,82.0,174,1
27557,46,12,25,25,17,1.0,2,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5,140.0,145.0,425,1
27574,8,5,7,1,10,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,34.0,34.0,61,1
27588,55,94,19,49,41,5.0,5,3,3,0,1,0,4,0,0,0,0,0,0,2,0,0.0,0,2,281.0,283.0,747,2
27591,51,2,0,15,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,70.0,73.0,339,1
27601,4,4,1,1,10,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,21.0,22.0,31,1
27615,6,2,6,3,3,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,22.0,23.0,33,1
27629,62,3,3,26,6,3.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,110.0,115.0,258,1
27632,899,642,461,342,555,161.0,163,78,65,4,19,10,6,6,7,5,3,17,2,1,2,0.0,0,50,3448.0,3498.0,8906,12
27656,6,5,3,146,2,1.0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2,170.0,172.0,566,1
27663,9,5,2,8,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27.0,27.0,20,1
27680,7,8,2,170,3,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,192.0,192.0,586,1
29012,18,2,4,1,3,0.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,35.0,36.0,54,1
29026,92,20,35,3,30,7.0,18,2,5,0,1,0,1,2,0,0,0,1,0,2,1,0.0,0,6,220.0,226.0,947,1
29035,68,37,10,129,13,3.0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0,8,267.0,275.0,1285,1
29043,17,15,1,14,4,2.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,61.0,63.0,114,1
29060,33,2,2,1,4,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,47.0,48.0,60,1
29101,16,10,12,55,7,1.0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4,106.0,110.0,102,1
29115,51,35,14,3,15,10.0,4,2,1,4,0,0,0,0,1,0,0,1,0,0,1,0.0,0,5,142.0,147.0,252,1
29129,6,5,2,1,3,1.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,22.0,24.0,38,1
29132,3,5,0,107,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,117.0,118.0,292,1
29146,92,23,6,0,10,5.0,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,12,147.0,159.0,248,1
29150,187,124,100,2,49,31.0,20,18,14,2,0,1,0,1,3,1,1,0,2,0,0,0.0,0,10,556.0,566.0,1306,2
29163,17,5,7,9,3,2.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,49.0,53.0,135,1
29177,4,4,3,4,2,0.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,22.0,22.0,40,1
29180,1,2,0,118,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,123.0,123.0,673,1
29194,353,61,50,3,69,11.0,9,12,37,2,1,0,7,0,1,0,1,1,0,0,0,0.0,0,24,618.0,642.0,1780,3
29204,64,21,23,1,11,8.0,6,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,3,148.0,151.0,374,1
29218,19,29,3,228,4,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,11,287.0,298.0,958,2
29221,34,11,3,4,13,0.0,4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,89.0,93.0,172,1
29235,40,31,38,20,10,8.0,4,8,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0,1,166.0,167.0,319,1
29249,2,7,3,61,3,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,6,80.0,86.0,163,1
29252,5,2,1,46,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,54.0,55.0,168,1
29283,50,27,10,5,14,4.0,2,3,4,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,6,123.0,129.0,297,1
29310,7,6,6,1,9,2.0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,47.0,49.0,74,1
29338,66,24,23,31,6,0.0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0.0,0,11,159.0,170.0,400,1
29341,9,76,2,48,24,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,161.0,164.0,785,1
29372,18,11,10,67,13,4.0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,131.0,135.0,289,1
29386,96,77,51,3,67,20.0,14,9,6,2,1,0,0,0,0,0,1,1,0,0,1,0.0,0,4,349.0,353.0,913,2
29391,6,1,3,7,28,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,3,48.0,51.0,149,1
29407,11,7,0,209,2,0.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0,7,234.0,241.0,958,1
29430,79,55,33,5,23,12.0,11,17,3,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,5,240.0,245.0,533,1
29444,7,14,11,1,19,2.0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0,3,59.0,62.0,112,1
29458,100,20,11,20,8,1.0,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,23,175.0,198.0,678,1
29461,1,1,1,111,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,114.0,114.0,303,1
29475,166,85,68,1,56,39.0,26,5,0,2,1,1,2,0,0,0,0,0,0,0,2,0.0,0,1,454.0,455.0,1285,2
29489,10,10,7,2,22,3.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,58.0,63.0,354,1
29492,7,4,1,0,8,3.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26.0,26.0,87,1
29502,12,12,3,8,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40.0,40.0,75,1
29516,21,4,6,2,13,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,50.0,52.0,91,1
29522,10,0,4,1,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,21.0,24.0,44,1
29533,28,7,3,80,5,2.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,130.0,131.0,398,1
29547,46,12,13,1,17,5.0,4,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0,1,106.0,107.0,258,1
29550,47,26,9,188,23,3.0,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,9,307.0,316.0,820,1
29581,4,5,1,49,2,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,67.0,68.0,111,1
29605,84,22,12,98,7,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,5,228.0,233.0,811,1
29619,1,0,0,30,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32.0,32.0,74,1
29622,28,9,3,0,2,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46.0,46.0,72,1
30020,9,5,2,1,7,0.0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,29.0,29.0,27,1
30034,6,32,13,6,33,1.0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,101.0,101.0,295,1
30051,15,7,7,6,5,2.0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1,47.0,48.0,83,1
30065,178,191,55,460,35,25.0,10,3,6,0,4,0,1,0,1,0,2,0,0,1,0,0.0,0,22,972.0,994.0,3012,5
30079,5,2,2,1,21,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,33.0,36.0,77,1
30096,66,24,14,1,47,5.0,1,14,2,0,5,0,1,0,0,0,0,0,0,0,0,0.0,0,4,180.0,184.0,786,1
30106,48,9,12,42,19,10.0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2,2,150.0,152.0,282,1
30119,88,18,31,48,21,9.0,6,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0,6,233.0,239.0,680,1
30137,44,4,2,350,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,402.0,402.0,1054,1
30140,0,2,0,51,2,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,58.0,59.0,249,1
30154,4,4,1,92,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,105.0,106.0,287,1
30168,50,15,8,2,17,9.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,108.0,112.0,201,1
30171,52,14,25,3,14,2.0,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,118.0,119.0,297,1
30185,6,3,0,41,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,54.0,54.0,103,1
30199,15,12,10,0,16,3.0,2,5,3,2,1,0,1,0,0,0,0,1,1,0,0,0.0,0,4,72.0,76.0,231,1
30209,45,6,1,44,9,0.0,2,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0.0,0,4,112.0,116.0,250,1
30212,9,38,3,127,6,3.0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4,195.0,199.0,463,1
30234,7,2,0,264,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,280.0,280.0,398,1
30243,21,13,4,643,2,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,16,690.0,706.0,1046,1
30274,14,16,6,4,33,3.0,3,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,2,87.0,89.0,154,1
30291,208,22,32,27,31,8.0,3,0,5,0,1,0,1,1,0,2,0,0,0,0,0,0.0,0,11,341.0,352.0,733,2
30301,42,42,30,146,77,7.0,2,3,12,1,0,0,2,0,1,0,1,0,0,1,0,0.0,0,20,367.0,387.0,897,2
30332,33,15,4,43,44,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,2,142.0,144.0,739,1
30346,54,8,0,86,9,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,162.0,165.0,427,1
30350,13,4,3,12,7,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,3,43.0,46.0,80,1
30363,47,5,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,61.0,62.0,109,1
30377,35,34,37,142,25,4.0,7,4,5,2,1,0,1,0,0,0,0,0,1,0,2,0.0,1,3,301.0,304.0,751,2
30380,13,4,3,9,8,1.0,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,48.0,48.0,128,1
30394,3,6,12,0,2,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,29.0,29.0,64,1
30404,39,6,3,36,17,3.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,109.0,110.0,182,1
30421,9,86,1,19,1,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,7,119.0,126.0,532,1
30449,7,7,4,10,24,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,54.0,55.0,109,1
30452,31,8,0,172,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,5,215.0,220.0,976,1
30466,4,6,1,240,1,0.0,2,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0.0,0,0,260.0,260.0,601,1
30475,4,5,1,171,4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,186.0,187.0,630,2
30483,23,16,10,2,8,0.0,7,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0.0,0,2,73.0,75.0,286,1
30497,127,113,123,4,20,24.0,27,9,8,1,2,1,1,2,1,1,0,0,0,0,0,0.0,0,1,464.0,465.0,957,1
30507,36,7,1,112,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,161.0,162.0,427,1
30510,189,62,48,14,47,12.0,12,8,6,0,2,1,0,0,0,0,0,1,1,1,0,0.0,0,8,404.0,412.0,1341,2
30524,9,9,2,206,4,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,10,235.0,245.0,699,1
30538,6,5,0,263,6,2.0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,9,290.0,299.0,920,2
30541,60,6,4,146,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,7,221.0,228.0,578,2
30555,16,1,3,14,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,1,36.0,37.0,78,1
30572,140,66,57,101,31,17.0,20,16,5,4,2,1,1,0,1,0,1,0,2,0,0,0.0,0,5,465.0,470.0,1529,2
30590,40,34,31,5,24,15.0,15,6,8,0,1,0,0,0,0,0,0,3,1,0,0,0.0,0,2,183.0,185.0,446,1
30606,228,83,50,19,54,36.0,16,37,4,2,0,1,1,1,2,1,1,0,0,1,0,0.0,1,5,538.0,543.0,1381,2
30613,10,6,4,1,2,1.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,28.0,28.0,50,1
30627,103,25,43,1,14,8.0,10,7,5,0,1,0,0,0,0,0,0,0,1,0,0,2.0,0,6,220.0,226.0,308,1
30630,30,14,2,122,4,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,175.0,177.0,447,1
30644,13,11,8,20,26,0.0,7,5,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0,8,94.0,102.0,395,1
30658,33,8,3,2,12,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,1,63.0,64.0,165,1
30661,14,10,12,1,2,1.0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,44.0,45.0,58,1
30689,61,10,3,197,4,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,6,283.0,289.0,661,1
30692,71,18,2,155,26,7.0,0,1,2,1,0,0,1,0,0,0,0,1,1,1,0,0.0,0,6,287.0,293.0,718,2
30702,26,10,11,6,13,0.0,20,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,1,90.0,91.0,196,1
30716,32,16,8,2,11,3.0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0,4,77.0,81.0,122,1
30750,39,33,19,1,43,3.0,1,8,3,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0,4,153.0,157.0,291,1
30778,140,88,62,71,129,16.0,25,74,7,1,0,0,3,1,0,0,0,0,0,0,1,0.0,0,12,618.0,630.0,1251,4
30795,33,9,7,0,6,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,60.0,64.0,85,1
30805,51,0,4,59,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,119.0,121.0,246,1
30819,93,21,58,18,34,8.0,6,6,1,2,1,0,0,1,2,0,0,0,0,0,0,0.0,0,5,251.0,256.0,992,2
30822,42,34,28,25,70,4.0,2,8,1,0,0,0,3,0,1,0,0,0,1,0,1,0.0,0,4,220.0,224.0,854,2
30836,10,11,8,1,7,3.0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52.0,52.0,83,1
30847,16,13,9,18,13,1.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,75.0,80.0,158,1
30853,4,4,6,3,8,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,27.0,30.0,166,1
30870,17,16,10,203,20,2.0,7,2,2,2,0,0,1,0,0,0,1,2,0,0,0,0.0,0,7,285.0,292.0,667,1
30898,120,43,53,1,77,15.0,17,10,6,2,1,0,2,0,0,0,0,0,0,0,0,0.0,0,2,347.0,349.0,1286,2
30908,1,15,2,146,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,169.0,169.0,486,1
30942,30,36,10,14,11,0.0,2,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,9,110.0,119.0,945,1
30956,23,3,4,1,36,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,72.0,72.0,112,1
30962,102,83,66,54,124,13.0,13,38,22,1,0,0,5,0,1,1,1,1,2,0,0,0.0,0,28,527.0,555.0,2166,3
30973,21,20,12,1,4,6.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,69.0,69.0,112,1
30990,47,37,21,11,20,2.0,6,4,19,0,0,1,0,4,0,0,0,0,0,1,0,0.0,0,6,173.0,179.0,930,1
31005,41,13,6,11,4,3.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,82.0,90.0,227,1
31019,1,5,1,1,13,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22.0,22.0,21,1
31036,142,95,62,14,50,21.0,26,16,18,1,2,0,0,0,0,0,0,0,0,0,1,0.0,0,4,448.0,452.0,1089,2
31044,456,398,258,19,163,80.0,60,44,40,8,3,2,3,4,2,0,4,0,0,0,2,0.0,0,30,1546.0,1576.0,4134,8
31053,37,16,18,33,25,2.0,6,5,3,1,0,0,1,0,3,0,0,0,0,0,0,0.0,0,5,150.0,155.0,518,2
31067,9,4,13,1,20,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,52.0,53.0,93,1
31070,8,9,6,1,6,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,36.0,36.0,47,1
31084,30,9,4,9,28,4.0,8,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,3,99.0,102.0,533,1
31098,95,6,18,42,26,9.0,6,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,8,208.0,216.0,659,1
31108,35,32,12,2,14,5.0,2,4,4,0,2,0,3,0,0,0,0,0,0,0,0,0.0,0,3,115.0,118.0,371,1
31111,810,885,203,144,285,72.0,69,31,24,2,6,4,9,6,2,7,0,1,0,0,0,0.0,0,33,2560.0,2593.0,6248,9
31125,49,10,7,173,2,2.0,2,0,4,0,0,2,3,1,0,0,0,0,0,0,0,0.0,0,0,255.0,255.0,651,1
31142,1,1,0,57,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,62.0,62.0,296,1
31156,76,26,18,1,12,7.0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,3,149.0,152.0,387,1
31160,21,13,13,0,16,2.0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,71.0,74.0,101,1
31173,6,5,2,39,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,54.0,55.0,123,1
31187,15,15,7,1,9,4.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,55.0,57.0,102,1
31190,27,5,10,1,6,0.0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,54.0,55.0,72,1
31200,6,3,6,0,13,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,30.0,30.0,38,1
31214,17,21,17,300,22,3.0,7,5,2,0,0,0,0,0,3,2,0,1,0,0,0,0.0,1,14,401.0,415.0,767,1
31228,41,8,12,2,20,4.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,91.0,92.0,175,1
31245,12,5,23,1,8,2.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,55.0,58.0,152,1
31259,183,54,16,51,88,9.0,11,12,5,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,5,431.0,436.0,1169,2
31262,14,4,1,34,2,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,75.0,80.0,236,1
31276,32,42,32,12,18,14.0,12,5,6,2,0,2,0,0,0,1,0,1,0,0,0,0.0,0,3,179.0,182.0,458,1
31293,38,39,36,4,21,17.0,10,5,8,0,0,0,0,0,1,2,1,0,0,0,0,0.0,0,3,182.0,185.0,470,1
31303,6,2,3,1,6,0.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,26.0,27.0,59,1
31317,12,0,0,1,2,1.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,20.0,22.0,88,1
31334,48,15,25,0,7,3.0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,106.0,106.0,145,1
31351,5,4,7,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23.0,23.0,26,1
31365,5,3,1,173,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,5,184.0,189.0,643,1
31379,17,11,12,0,14,0.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,59.0,60.0,225,1
31396,338,33,4,177,3,10.0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1,20,571.0,591.0,2324,2
31406,53,8,2,106,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,6,174.0,180.0,366,1
31416,14,15,3,85,61,4.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,184.0,187.0,790,1
31423,2,0,1,3,3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,11.0,11.0,20,1
32010,180,110,96,57,43,25.0,33,22,4,1,1,0,1,0,1,1,0,1,0,0,0,0.0,2,14,578.0,592.0,2500,3
32024,577,325,180,34,151,57.0,44,62,48,4,5,2,5,0,3,0,2,3,0,0,1,0.0,0,19,1503.0,1522.0,3054,6
32038,37,15,15,3,22,4.0,2,2,2,0,1,0,2,0,0,0,12,0,0,0,0,0.0,0,4,117.0,121.0,257,1
32095,79,24,29,1,31,11.0,4,1,8,0,1,2,1,1,0,0,0,0,3,1,0,0.0,0,7,197.0,204.0,633,1
32100,48,22,10,2,15,2.0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,109.0,112.0,249,1
32113,45,8,2,87,8,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,1,155.0,156.0,404,1
32130,17,17,2,4,4,2.0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,52.0,52.0,63,1
32158,63,30,41,19,49,8.0,3,3,2,0,1,0,4,0,0,0,1,0,0,0,0,0.0,0,12,224.0,236.0,1154,2
32175,28,17,20,1,25,7.0,7,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0.0,0,7,115.0,122.0,292,1
